i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,1.2375,1.65,0.835073483,1.80170721e-05,3.59215021e-07,4.54140892e-06,5.00103028e-06,1.80225544e-05,254866709000.0,1e-06,2.5e-06,ff
1e-05,1.2375,1.65,0.598551281,2.36546159e-05,3.59215021e-07,4.54140892e-06,9.9348413e-06,2.32391025e-05,197656046000.0,1e-06,2.5e-06,ff
1.5e-05,1.2375,1.65,0.403363895,2.70018119e-05,3.59215021e-07,4.54140892e-06,1.4679227e-05,2.48462776e-05,184870716000.0,1e-06,2.5e-06,ff
2e-05,1.2375,1.65,0.227660399,2.9230683e-05,3.59215021e-07,4.54140892e-06,1.89542983e-05,2.33722686e-05,196529879000.0,1e-06,2.5e-06,ff
2.5e-05,1.2375,1.65,0.0632095238,3.07948869e-05,3.59215021e-07,4.54140892e-06,2.25574093e-05,2.03079841e-05,226184396000.0,1e-06,2.5e-06,ff
3e-05,1.2375,1.65,-0.0939531444,3.19207113e-05,3.59215021e-07,4.54140892e-06,2.549871e-05,1.71567607e-05,267728227000.0,1e-06,2.5e-06,ff
5e-06,0.825,1.65,0.835073467,1.80170725e-05,5.23467333e-06,1.84763313e-05,5.00103057e-06,1.80225548e-05,17489524600.0,1e-06,2.5e-06,ff
1e-05,0.825,1.65,0.598551281,2.36546159e-05,5.23467333e-06,1.84763313e-05,9.9348413e-06,2.32391025e-05,13563601100.0,1e-06,2.5e-06,ff
1.5e-05,0.825,1.65,0.403363895,2.70018119e-05,5.23467333e-06,1.84763313e-05,1.4679227e-05,2.48462776e-05,12686243000.0,1e-06,2.5e-06,ff
2e-05,0.825,1.65,0.227660399,2.9230683e-05,5.23467333e-06,1.84763313e-05,1.89542983e-05,2.33722686e-05,13486321000.0,1e-06,2.5e-06,ff
2.5e-05,0.825,1.65,0.0632095238,3.07948869e-05,5.23467333e-06,1.84763313e-05,2.25574093e-05,2.03079841e-05,15521280400.0,1e-06,2.5e-06,ff
3e-05,0.825,1.65,-0.0939531444,3.19207113e-05,5.23467333e-06,1.84763313e-05,2.549871e-05,1.71567607e-05,18372111200.0,1e-06,2.5e-06,ff
5e-06,0.4125,1.65,0.835073467,1.80170725e-05,1.4815434e-05,2.70926384e-05,5.00103057e-06,1.80225548e-05,6179498220.0,1e-06,2.5e-06,ff
1e-05,0.4125,1.65,0.598551281,2.36546159e-05,1.4815434e-05,2.70926384e-05,9.9348413e-06,2.32391025e-05,4792368600.0,1e-06,2.5e-06,ff
1.5e-05,0.4125,1.65,0.403363895,2.70018119e-05,1.4815434e-05,2.70926384e-05,1.4679227e-05,2.48462776e-05,4482375470.0,1e-06,2.5e-06,ff
2e-05,0.4125,1.65,0.227660399,2.9230683e-05,1.4815434e-05,2.70926384e-05,1.89542983e-05,2.33722686e-05,4765063550.0,1e-06,2.5e-06,ff
2.5e-05,0.4125,1.65,0.0632095238,3.07948869e-05,1.4815434e-05,2.70926384e-05,2.25574093e-05,2.03079841e-05,5484067000.0,1e-06,2.5e-06,ff
3e-05,0.4125,1.65,-0.0939531444,3.19207113e-05,1.4815434e-05,2.70926384e-05,2.549871e-05,1.71567607e-05,6491338730.0,1e-06,2.5e-06,ff
5e-06,0.0,1.65,0.835073467,1.80170725e-05,2.69866959e-05,3.12862734e-05,5.00103056e-06,1.80225548e-05,3392484520.0,1e-06,2.5e-06,ff
1e-05,0.0,1.65,0.598551281,2.36546159e-05,2.69866959e-05,3.12862734e-05,9.9348413e-06,2.32391025e-05,2630963830.0,1e-06,2.5e-06,ff
1.5e-05,0.0,1.65,0.403363895,2.70018119e-05,2.69866959e-05,3.12862734e-05,1.4679227e-05,2.48462776e-05,2460780610.0,1e-06,2.5e-06,ff
2e-05,0.0,1.65,0.227660399,2.9230683e-05,2.69866959e-05,3.12862734e-05,1.89542983e-05,2.33722686e-05,2615973620.0,1e-06,2.5e-06,ff
2.5e-05,0.0,1.65,0.0632095238,3.07948869e-05,2.69866959e-05,3.12862734e-05,2.25574093e-05,2.03079841e-05,3010699530.0,1e-06,2.5e-06,ff
3e-05,0.0,1.65,-0.0939531444,3.19207113e-05,2.69866959e-05,3.12862734e-05,2.549871e-05,1.71567607e-05,3563681940.0,1e-06,2.5e-06,ff
5e-06,1.1875,1.6,0.835073483,1.80170721e-05,3.18542416e-07,4.2075225e-06,5.00103028e-06,1.80225544e-05,278699615000.0,1e-06,2.5e-06,ff
1e-05,1.1875,1.6,0.598551281,2.36546159e-05,3.18542416e-07,4.2075225e-06,9.9348413e-06,2.32391025e-05,216139111000.0,1e-06,2.5e-06,ff
1.5e-05,1.1875,1.6,0.403363895,2.70018119e-05,3.18542416e-07,4.2075225e-06,1.4679227e-05,2.48462776e-05,202158208000.0,1e-06,2.5e-06,ff
2e-05,1.1875,1.6,0.227660399,2.9230683e-05,3.18542416e-07,4.2075225e-06,1.89542983e-05,2.33722686e-05,214907635000.0,1e-06,2.5e-06,ff
2.5e-05,1.1875,1.6,0.0632095238,3.07948869e-05,3.18542416e-07,4.2075225e-06,2.25574093e-05,2.03079841e-05,247335183000.0,1e-06,2.5e-06,ff
3e-05,1.1875,1.6,-0.0939531444,3.19207113e-05,3.18542416e-07,4.2075225e-06,2.549871e-05,1.71567607e-05,292763829000.0,1e-06,2.5e-06,ff
5e-06,0.775,1.6,0.835073467,1.80170725e-05,5.03352555e-06,1.80924698e-05,5.00103057e-06,1.80225548e-05,17637269500.0,1e-06,2.5e-06,ff
1e-05,0.775,1.6,0.598551281,2.36546159e-05,5.03352555e-06,1.80924698e-05,9.9348413e-06,2.32391025e-05,13678181200.0,1e-06,2.5e-06,ff
1.5e-05,0.775,1.6,0.403363895,2.70018119e-05,5.03352555e-06,1.80924698e-05,1.4679227e-05,2.48462776e-05,12793411600.0,1e-06,2.5e-06,ff
2e-05,0.775,1.6,0.227660399,2.9230683e-05,5.03352555e-06,1.80924698e-05,1.89542983e-05,2.33722686e-05,13600248300.0,1e-06,2.5e-06,ff
2.5e-05,0.775,1.6,0.0632095238,3.07948869e-05,5.03352555e-06,1.80924698e-05,2.25574093e-05,2.03079841e-05,15652398300.0,1e-06,2.5e-06,ff
3e-05,0.775,1.6,-0.0939531444,3.19207113e-05,5.03352555e-06,1.80924698e-05,2.549871e-05,1.71567607e-05,18527311900.0,1e-06,2.5e-06,ff
5e-06,0.3625,1.6,0.835073467,1.80170725e-05,1.44765165e-05,2.68113316e-05,5.00103057e-06,1.80225548e-05,6132528290.0,1e-06,2.5e-06,ff
1e-05,0.3625,1.6,0.598551281,2.36546159e-05,1.44765165e-05,2.68113316e-05,9.9348413e-06,2.32391025e-05,4755942150.0,1e-06,2.5e-06,ff
1.5e-05,0.3625,1.6,0.403363895,2.70018119e-05,1.44765165e-05,2.68113316e-05,1.4679227e-05,2.48462776e-05,4448305250.0,1e-06,2.5e-06,ff
2e-05,0.3625,1.6,0.227660399,2.9230683e-05,1.44765165e-05,2.68113316e-05,1.89542983e-05,2.33722686e-05,4728844640.0,1e-06,2.5e-06,ff
2.5e-05,0.3625,1.6,0.0632095238,3.07948869e-05,1.44765165e-05,2.68113316e-05,2.25574093e-05,2.03079841e-05,5442382990.0,1e-06,2.5e-06,ff
3e-05,0.3625,1.6,-0.0939531444,3.19207113e-05,1.44765165e-05,2.68113316e-05,2.549871e-05,1.71567607e-05,6441998520.0,1e-06,2.5e-06,ff
5e-06,-0.05,1.6,0.835073467,1.80170725e-05,2.65451549e-05,3.10427647e-05,5.00103056e-06,1.80225548e-05,3344401150.0,1e-06,2.5e-06,ff
1e-05,-0.05,1.6,0.598551281,2.36546159e-05,2.65451549e-05,3.10427647e-05,9.9348413e-06,2.32391025e-05,2593673880.0,1e-06,2.5e-06,ff
1.5e-05,-0.05,1.6,0.403363895,2.70018119e-05,2.65451549e-05,3.10427647e-05,1.4679227e-05,2.48462776e-05,2425902750.0,1e-06,2.5e-06,ff
2e-05,-0.05,1.6,0.227660399,2.9230683e-05,2.65451549e-05,3.10427647e-05,1.89542983e-05,2.33722686e-05,2578896130.0,1e-06,2.5e-06,ff
2.5e-05,-0.05,1.6,0.0632095238,3.07948869e-05,2.65451549e-05,3.10427647e-05,2.25574093e-05,2.03079841e-05,2968027390.0,1e-06,2.5e-06,ff
