i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,1.2375,1.65,1.00441001,3.88672063e-05,2.20335807e-07,5.27814883e-06,5.07504427e-06,3.93692413e-05,190213711000.0,1e-06,5e-07,ss
1e-05,1.2375,1.65,0.900011713,5.64391105e-05,2.20335807e-07,5.27814883e-06,1.00954723e-05,5.67099999e-05,132050247000.0,1e-06,5e-07,ss
1.5e-05,1.2375,1.65,0.822019344,6.90234781e-05,2.20335807e-07,5.27814883e-06,1.50031447e-05,6.90101724e-05,108513995000.0,1e-06,5e-07,ss
2e-05,1.2375,1.65,0.755577238,7.91606009e-05,2.20335807e-07,5.27814883e-06,1.99169491e-05,7.87789933e-05,95057948500.0,1e-06,5e-07,ss
2.5e-05,1.2375,1.65,0.696543984,8.76530679e-05,2.20335807e-07,5.27814883e-06,2.48072107e-05,8.67850233e-05,86288730500.0,1e-06,5e-07,ss
3e-05,1.2375,1.65,0.642639226,9.49672631e-05,2.20335807e-07,5.27814883e-06,2.96681078e-05,9.34585775e-05,80127150300.0,1e-06,5e-07,ss
5e-06,0.825,1.65,1.00440945,3.88673014e-05,1.52940541e-05,7.05005009e-05,5.07506636e-06,3.93693355e-05,2740332350.0,1e-06,5e-07,ss
1e-05,0.825,1.65,0.900011732,5.64391073e-05,1.52940541e-05,7.05005009e-05,1.00954712e-05,5.67099968e-05,1902399400.0,1e-06,5e-07,ss
1.5e-05,0.825,1.65,0.822019344,6.90234781e-05,1.52940541e-05,7.05005009e-05,1.50031447e-05,6.90101724e-05,1563321170.0,1e-06,5e-07,ss
2e-05,0.825,1.65,0.755577238,7.91606009e-05,1.52940541e-05,7.05005009e-05,1.99169491e-05,7.87789933e-05,1369464870.0,1e-06,5e-07,ss
2.5e-05,0.825,1.65,0.696543984,8.76530679e-05,1.52940541e-05,7.05005009e-05,2.48072107e-05,8.67850233e-05,1243129970.0,1e-06,5e-07,ss
3e-05,0.825,1.65,0.642639226,9.49672631e-05,1.52940541e-05,7.05005009e-05,2.96681078e-05,9.34585775e-05,1154362360.0,1e-06,5e-07,ss
5e-06,0.4125,1.65,1.00440945,3.88673014e-05,5.61990618e-05,0.000123806225,5.07506636e-06,3.93693355e-05,745756066.0,1e-06,5e-07,ss
1e-05,0.4125,1.65,0.900011732,5.64391073e-05,5.61990618e-05,0.000123806225,1.00954712e-05,5.67099968e-05,517720374.0,1e-06,5e-07,ss
1.5e-05,0.4125,1.65,0.822019344,6.90234781e-05,5.61990618e-05,0.000123806225,1.50031447e-05,6.90101724e-05,425443376.0,1e-06,5e-07,ss
2e-05,0.4125,1.65,0.755577238,7.91606009e-05,5.61990618e-05,0.000123806225,1.99169491e-05,7.87789933e-05,372687179.0,1e-06,5e-07,ss
2.5e-05,0.4125,1.65,0.696543984,8.76530679e-05,5.61990618e-05,0.000123806225,2.48072107e-05,8.67850233e-05,338306307.0,1e-06,5e-07,ss
3e-05,0.4125,1.65,0.642639226,9.49672631e-05,5.61990618e-05,0.000123806225,2.96681078e-05,9.34585775e-05,314149022.0,1e-06,5e-07,ss
5e-06,0.0,1.65,1.00440945,3.88673014e-05,0.00011429915,0.000154318276,5.07506636e-06,3.93693355e-05,366676317.0,1e-06,5e-07,ss
1e-05,0.0,1.65,0.900011732,5.64391073e-05,0.00011429915,0.000154318276,1.00954712e-05,5.67099968e-05,254554818.0,1e-06,5e-07,ss
1.5e-05,0.0,1.65,0.822019344,6.90234781e-05,0.00011429915,0.000154318276,1.50031447e-05,6.90101724e-05,209183696.0,1e-06,5e-07,ss
