i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,1.2375,1.65,0.83528588,2.03566807e-05,2.04326275e-07,3.40923513e-06,5.00122549e-06,2.03624885e-05,396578236000.0,1e-06,2e-06,tt
1e-05,1.2375,1.65,0.628545174,2.74192076e-05,2.04326275e-07,3.40923513e-06,9.94924554e-06,2.71447207e-05,297491355000.0,1e-06,2e-06,tt
1.5e-05,1.2375,1.65,0.461674195,3.1937092e-05,2.04326275e-07,3.40923513e-06,1.48052031e-05,3.06963616e-05,263070909000.0,1e-06,2e-06,tt
2e-05,1.2375,1.65,0.314202814,3.51779928e-05,2.04326275e-07,3.40923513e-06,1.94318357e-05,3.16504114e-05,255141067000.0,1e-06,2e-06,tt
2.5e-05,1.2375,1.65,0.178322749,3.76413069e-05,2.04326275e-07,3.40923513e-06,2.36701713e-05,3.04222587e-05,265441164000.0,1e-06,2e-06,tt
3e-05,1.2375,1.65,0.0502917532,3.95773604e-05,2.04326275e-07,3.40923513e-06,2.74159598e-05,2.79493087e-05,288927352000.0,1e-06,2e-06,tt
5e-06,0.825,1.65,0.835285824,2.03566829e-05,5.2724808e-06,2.09657058e-05,5.00122663e-06,2.03624906e-05,15368732100.0,1e-06,2e-06,tt
1e-05,0.825,1.65,0.628545174,2.74192076e-05,5.2724808e-06,2.09657058e-05,9.94924554e-06,2.71447207e-05,11528785500.0,1e-06,2e-06,tt
1.5e-05,0.825,1.65,0.461674195,3.1937092e-05,5.2724808e-06,2.09657058e-05,1.48052031e-05,3.06963616e-05,10194878100.0,1e-06,2e-06,tt
2e-05,0.825,1.65,0.314202814,3.51779928e-05,5.2724808e-06,2.09657058e-05,1.94318357e-05,3.16504114e-05,9887570150.0,1e-06,2e-06,tt
2.5e-05,0.825,1.65,0.178322749,3.76413069e-05,5.2724808e-06,2.09657058e-05,2.36701713e-05,3.04222587e-05,10286733400.0,1e-06,2e-06,tt
3e-05,0.825,1.65,0.0502917532,3.95773604e-05,5.2724808e-06,2.09657058e-05,2.74159598e-05,2.79493087e-05,11196901700.0,1e-06,2e-06,tt
5e-06,0.4125,1.65,0.835285824,2.03566829e-05,1.66896242e-05,3.33359908e-05,5.00122663e-06,2.03624906e-05,4855192900.0,1e-06,2e-06,tt
1e-05,0.4125,1.65,0.628545174,2.74192076e-05,1.66896242e-05,3.33359908e-05,9.94924554e-06,2.71447207e-05,3642101190.0,1e-06,2e-06,tt
1.5e-05,0.4125,1.65,0.461674195,3.1937092e-05,1.66896242e-05,3.33359908e-05,1.48052031e-05,3.06963616e-05,3220701560.0,1e-06,2e-06,tt
2e-05,0.4125,1.65,0.314202814,3.51779928e-05,1.66896242e-05,3.33359908e-05,1.94318357e-05,3.16504114e-05,3123618790.0,1e-06,2e-06,tt
2.5e-05,0.4125,1.65,0.178322749,3.76413069e-05,1.66896242e-05,3.33359908e-05,2.36701713e-05,3.04222587e-05,3249719910.0,1e-06,2e-06,tt
3e-05,0.4125,1.65,0.0502917532,3.95773604e-05,1.66896242e-05,3.33359908e-05,2.74159598e-05,2.79493087e-05,3537254570.0,1e-06,2e-06,tt
5e-06,0.0,1.65,0.835285824,2.03566829e-05,3.20304531e-05,4.02489261e-05,5.00122663e-06,2.03624906e-05,2529822000.0,1e-06,2e-06,tt
1e-05,0.0,1.65,0.628545174,2.74192076e-05,3.20304531e-05,4.02489261e-05,9.94924554e-06,2.71447207e-05,1897734640.0,1e-06,2e-06,tt
1.5e-05,0.0,1.65,0.461674195,3.1937092e-05,3.20304531e-05,4.02489261e-05,1.48052031e-05,3.06963616e-05,1678162300.0,1e-06,2e-06,tt
2e-05,0.0,1.65,0.314202814,3.51779928e-05,3.20304531e-05,4.02489261e-05,1.94318357e-05,3.16504114e-05,1627576840.0,1e-06,2e-06,tt
2.5e-05,0.0,1.65,0.178322749,3.76413069e-05,3.20304531e-05,4.02489261e-05,2.36701713e-05,3.04222587e-05,1693282450.0,1e-06,2e-06,tt
3e-05,0.0,1.65,0.0502917532,3.95773604e-05,3.20304531e-05,4.02489261e-05,2.74159598e-05,2.79493087e-05,1843103790.0,1e-06,2e-06,tt
5e-06,1.1875,1.6,0.83528588,2.03566807e-05,1.74704473e-07,3.06695313e-06,5.00122549e-06,2.03624885e-05,449764432000.0,1e-06,2e-06,tt
1e-05,1.1875,1.6,0.628545174,2.74192076e-05,1.74704473e-07,3.06695313e-06,9.94924554e-06,2.71447207e-05,337388738000.0,1e-06,2e-06,tt
1.5e-05,1.1875,1.6,0.461674195,3.1937092e-05,1.74704473e-07,3.06695313e-06,1.48052031e-05,3.06963616e-05,298352072000.0,1e-06,2e-06,tt
2e-05,1.1875,1.6,0.314202814,3.51779928e-05,1.74704473e-07,3.06695313e-06,1.94318357e-05,3.16504114e-05,289358737000.0,1e-06,2e-06,tt
