i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,1.2375,1.65,0.891731785,2.04072654e-05,4.4416378e-07,5.64454684e-06,5.00865e-06,2.04493863e-05,181660508000.0,1e-06,2e-06,ff
1e-05,1.2375,1.65,0.684115298,2.72452236e-05,4.4416378e-07,5.64454684e-06,9.97799156e-06,2.70214258e-05,137477790000.0,1e-06,2e-06,ff
1.5e-05,1.2375,1.65,0.516237976,3.14428504e-05,4.4416378e-07,5.64454684e-06,1.48174112e-05,3.02513294e-05,122799427000.0,1e-06,2e-06,ff
2e-05,1.2375,1.65,0.366104587,3.43611273e-05,4.4416378e-07,5.64454684e-06,1.94328678e-05,3.08097334e-05,120573776000.0,1e-06,2e-06,ff
2.5e-05,1.2375,1.65,0.22676534,3.64946967e-05,4.4416378e-07,5.64454684e-06,2.36297289e-05,2.91088416e-05,127619160000.0,1e-06,2e-06,ff
3e-05,1.2375,1.65,0.0945728098,3.81013119e-05,4.4416378e-07,5.64454684e-06,2.72929085e-05,2.61812687e-05,141889453000.0,1e-06,2e-06,ff
5e-06,0.825,1.65,0.891731751,2.04072667e-05,6.52723957e-06,2.30791822e-05,5.00865069e-06,2.04493876e-05,12361582900.0,1e-06,2e-06,ff
1e-05,0.825,1.65,0.684115298,2.72452236e-05,6.52723957e-06,2.30791822e-05,9.97799154e-06,2.70214258e-05,9355050370.0,1e-06,2e-06,ff
1.5e-05,0.825,1.65,0.516237976,3.14428504e-05,6.52723957e-06,2.30791822e-05,1.48174112e-05,3.02513294e-05,8356221180.0,1e-06,2e-06,ff
2e-05,0.825,1.65,0.366104587,3.43611273e-05,6.52723957e-06,2.30791822e-05,1.94328678e-05,3.08097334e-05,8204770750.0,1e-06,2e-06,ff
2.5e-05,0.825,1.65,0.22676534,3.64946967e-05,6.52723957e-06,2.30791822e-05,2.36297289e-05,2.91088416e-05,8684193040.0,1e-06,2e-06,ff
3e-05,0.825,1.65,0.0945728098,3.81013119e-05,6.52723957e-06,2.30791822e-05,2.72929085e-05,2.61812687e-05,9655253990.0,1e-06,2e-06,ff
5e-06,0.4125,1.65,0.891731751,2.04072667e-05,1.84994289e-05,3.38578351e-05,5.00865069e-06,2.04493876e-05,4361594800.0,1e-06,2e-06,ff
1e-05,0.4125,1.65,0.684115298,2.72452236e-05,1.84994289e-05,3.38578351e-05,9.97799154e-06,2.70214258e-05,3300785950.0,1e-06,2e-06,ff
1.5e-05,0.4125,1.65,0.516237976,3.14428504e-05,1.84994289e-05,3.38578351e-05,1.48174112e-05,3.02513294e-05,2948364400.0,1e-06,2e-06,ff
2e-05,0.4125,1.65,0.366104587,3.43611273e-05,1.84994289e-05,3.38578351e-05,1.94328678e-05,3.08097334e-05,2894927440.0,1e-06,2e-06,ff
2.5e-05,0.4125,1.65,0.22676534,3.64946967e-05,1.84994289e-05,3.38578351e-05,2.36297289e-05,2.91088416e-05,3064084240.0,1e-06,2e-06,ff
3e-05,0.4125,1.65,0.0945728098,3.81013119e-05,1.84994289e-05,3.38578351e-05,2.72929085e-05,2.61812687e-05,3406708190.0,1e-06,2e-06,ff
5e-06,0.0,1.65,0.891731751,2.04072667e-05,3.37017225e-05,3.90427192e-05,5.00865069e-06,2.04493876e-05,2394151010.0,1e-06,2e-06,ff
1e-05,0.0,1.65,0.684115298,2.72452236e-05,3.37017225e-05,3.90427192e-05,9.97799154e-06,2.70214258e-05,1811855610.0,1e-06,2e-06,ff
1.5e-05,0.0,1.65,0.516237976,3.14428504e-05,3.37017225e-05,3.90427192e-05,1.48174112e-05,3.02513294e-05,1618405630.0,1e-06,2e-06,ff
2e-05,0.0,1.65,0.366104587,3.43611273e-05,3.37017225e-05,3.90427192e-05,1.94328678e-05,3.08097334e-05,1589073210.0,1e-06,2e-06,ff
2.5e-05,0.0,1.65,0.22676534,3.64946967e-05,3.37017225e-05,3.90427192e-05,2.36297289e-05,2.91088416e-05,1681926150.0,1e-06,2e-06,ff
3e-05,0.0,1.65,0.0945728098,3.81013119e-05,3.37017225e-05,3.90427192e-05,2.72929085e-05,2.61812687e-05,1869998070.0,1e-06,2e-06,ff
5e-06,1.1875,1.6,0.891731785,2.04072654e-05,3.93589965e-07,5.22731116e-06,5.00865e-06,2.04493863e-05,198790527000.0,1e-06,2e-06,ff
1e-05,1.1875,1.6,0.684115298,2.72452236e-05,3.93589965e-07,5.22731116e-06,9.97799156e-06,2.70214258e-05,150441517000.0,1e-06,2e-06,ff
1.5e-05,1.1875,1.6,0.516237976,3.14428504e-05,3.93589965e-07,5.22731116e-06,1.48174112e-05,3.02513294e-05,134379030000.0,1e-06,2e-06,ff
2e-05,1.1875,1.6,0.366104587,3.43611273e-05,3.93589965e-07,5.22731116e-06,1.94328678e-05,3.08097334e-05,131943508000.0,1e-06,2e-06,ff
2.5e-05,1.1875,1.6,0.22676534,3.64946967e-05,3.93589965e-07,5.22731116e-06,2.36297289e-05,2.91088416e-05,139653249000.0,1e-06,2e-06,ff
3e-05,1.1875,1.6,0.0945728098,3.81013119e-05,3.93589965e-07,5.22731116e-06,2.72929085e-05,2.61812687e-05,155269186000.0,1e-06,2e-06,ff
5e-06,0.775,1.6,0.891731751,2.04072667e-05,6.2758271e-06,2.25984516e-05,5.00865069e-06,2.04493876e-05,12467193700.0,1e-06,2e-06,ff
1e-05,0.775,1.6,0.684115298,2.72452236e-05,6.2758271e-06,2.25984516e-05,9.97799154e-06,2.70214258e-05,9434974940.0,1e-06,2e-06,ff
1.5e-05,0.775,1.6,0.516237976,3.14428504e-05,6.2758271e-06,2.25984516e-05,1.48174112e-05,3.02513294e-05,8427612290.0,1e-06,2e-06,ff
2e-05,0.775,1.6,0.366104587,3.43611273e-05,6.2758271e-06,2.25984516e-05,1.94328678e-05,3.08097334e-05,8274867950.0,1e-06,2e-06,ff
2.5e-05,0.775,1.6,0.22676534,3.64946967e-05,6.2758271e-06,2.25984516e-05,2.36297289e-05,2.91088416e-05,8758386170.0,1e-06,2e-06,ff
