i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,1.2375,1.65,0.846115635,2.36255481e-05,1.01618687e-07,2.2569528e-06,5.00309587e-06,2.36401509e-05,686847180000.0,1e-06,1.5e-06,ss
1e-05,1.2375,1.65,0.670288114,3.26430135e-05,1.01618687e-07,2.2569528e-06,9.95776872e-06,3.24462782e-05,500432465000.0,1e-06,1.5e-06,ss
1.5e-05,1.2375,1.65,0.531440836,3.87682108e-05,1.01618687e-07,2.2569528e-06,1.48681988e-05,3.80492294e-05,426741125000.0,1e-06,1.5e-06,ss
2e-05,1.2375,1.65,0.410910391,4.3406117e-05,1.01618687e-07,2.2569528e-06,1.96800348e-05,4.15414925e-05,390866336000.0,1e-06,1.5e-06,ss
2.5e-05,1.2375,1.65,0.30149209,4.71222127e-05,1.01618687e-07,2.2569528e-06,2.43307516e-05,4.31965289e-05,375890641000.0,1e-06,1.5e-06,ss
3e-05,1.2375,1.65,0.199757124,5.02000381e-05,1.01618687e-07,2.2569528e-06,2.87393976e-05,4.32303052e-05,375596954000.0,1e-06,1.5e-06,ss
5e-06,0.825,1.65,0.846115454,2.36255581e-05,5.59335192e-06,2.50858086e-05,5.00310016e-06,2.36401608e-05,12478471000.0,1e-06,1.5e-06,ss
1e-05,0.825,1.65,0.670288114,3.26430135e-05,5.59335192e-06,2.50858086e-05,9.95776872e-06,3.24462782e-05,9091738000.0,1e-06,1.5e-06,ss
1.5e-05,0.825,1.65,0.531440836,3.87682108e-05,5.59335192e-06,2.50858086e-05,1.48681988e-05,3.80492294e-05,7752931270.0,1e-06,1.5e-06,ss
2e-05,0.825,1.65,0.410910391,4.3406117e-05,5.59335192e-06,2.50858086e-05,1.96800348e-05,4.15414925e-05,7101166630.0,1e-06,1.5e-06,ss
2.5e-05,0.825,1.65,0.30149209,4.71222127e-05,5.59335192e-06,2.50858086e-05,2.43307516e-05,4.31965289e-05,6829091770.0,1e-06,1.5e-06,ss
3e-05,0.825,1.65,0.199757124,5.02000381e-05,5.59335192e-06,2.50858086e-05,2.87393976e-05,4.32303052e-05,6823756130.0,1e-06,1.5e-06,ss
5e-06,0.4125,1.65,0.846115454,2.36255581e-05,2.00362152e-05,4.36699979e-05,5.00310016e-06,2.36401608e-05,3483516170.0,1e-06,1.5e-06,ss
1e-05,0.4125,1.65,0.670288114,3.26430135e-05,2.00362152e-05,4.36699979e-05,9.95776872e-06,3.24462782e-05,2538068680.0,1e-06,1.5e-06,ss
1.5e-05,0.4125,1.65,0.531440836,3.87682108e-05,2.00362152e-05,4.36699979e-05,1.48681988e-05,3.80492294e-05,2164324580.0,1e-06,1.5e-06,ss
2e-05,0.4125,1.65,0.410910391,4.3406117e-05,2.00362152e-05,4.36699979e-05,1.96800348e-05,4.15414925e-05,1982376590.0,1e-06,1.5e-06,ss
2.5e-05,0.4125,1.65,0.30149209,4.71222127e-05,2.00362152e-05,4.36699979e-05,2.43307516e-05,4.31965289e-05,1906423600.0,1e-06,1.5e-06,ss
3e-05,0.4125,1.65,0.199757124,5.02000381e-05,2.00362152e-05,4.36699979e-05,2.87393976e-05,4.32303052e-05,1904934090.0,1e-06,1.5e-06,ss
5e-06,0.0,1.65,0.846115454,2.36255581e-05,4.06713482e-05,5.53336382e-05,5.00310016e-06,2.36401608e-05,1716109320.0,1e-06,1.5e-06,ss
1e-05,0.0,1.65,0.670288114,3.26430135e-05,4.06713482e-05,5.53336382e-05,9.95776872e-06,3.24462782e-05,1250346800.0,1e-06,1.5e-06,ss
1.5e-05,0.0,1.65,0.531440836,3.87682108e-05,4.06713482e-05,5.53336382e-05,1.48681988e-05,3.80492294e-05,1066226590.0,1e-06,1.5e-06,ss
2e-05,0.0,1.65,0.410910391,4.3406117e-05,4.06713482e-05,5.53336382e-05,1.96800348e-05,4.15414925e-05,976592263.0,1e-06,1.5e-06,ss
2.5e-05,0.0,1.65,0.30149209,4.71222127e-05,4.06713482e-05,5.53336382e-05,2.43307516e-05,4.31965289e-05,939175002.0,1e-06,1.5e-06,ss
3e-05,0.0,1.65,0.199757124,5.02000381e-05,4.06713482e-05,5.53336382e-05,2.87393976e-05,4.32303052e-05,938441216.0,1e-06,1.5e-06,ss
5e-06,1.1875,1.6,0.846115635,2.36255481e-05,8.25521225e-08,1.92875104e-06,5.00309587e-06,2.36401509e-05,819863391000.0,1e-06,1.5e-06,ss
1e-05,1.1875,1.6,0.670288114,3.26430135e-05,8.25521225e-08,1.92875104e-06,9.95776872e-06,3.24462782e-05,597347226000.0,1e-06,1.5e-06,ss
1.5e-05,1.1875,1.6,0.531440836,3.87682108e-05,8.25521225e-08,1.92875104e-06,1.48681988e-05,3.80492294e-05,509384673000.0,1e-06,1.5e-06,ss
2e-05,1.1875,1.6,0.410910391,4.3406117e-05,8.25521225e-08,1.92875104e-06,1.96800348e-05,4.15414925e-05,466562300000.0,1e-06,1.5e-06,ss
