i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,1.2375,1.65,0.783310558,2.04111417e-05,7.89875757e-08,1.73361706e-06,4.99522e-06,2.03896262e-05,1024509280000.0,1e-06,2e-06,ss
1e-05,1.2375,1.65,0.578121901,2.78101664e-05,7.89875757e-08,1.73361706e-06,9.94091959e-06,2.75033793e-05,759519804000.0,1e-06,2e-06,ss
1.5e-05,1.2375,1.65,0.414224304,3.27158364e-05,7.89875757e-08,1.73361706e-06,1.48013333e-05,3.14829461e-05,663513546000.0,1e-06,2e-06,ss
2e-05,1.2375,1.65,0.270730233,3.63595644e-05,7.89875757e-08,1.73361706e-06,1.94531166e-05,3.29858111e-05,633283236000.0,1e-06,2e-06,ss
2.5e-05,1.2375,1.65,0.139602894,3.92292543e-05,7.89875757e-08,1.73361706e-06,2.37590049e-05,3.23884665e-05,644962961000.0,1e-06,2e-06,ss
3e-05,1.2375,1.65,0.0169964299,4.15687746e-05,7.89875757e-08,1.73361706e-06,2.76238186e-05,3.04983719e-05,684933651000.0,1e-06,2e-06,ss
5e-06,0.825,1.65,0.783310439,2.04111465e-05,4.22843766e-06,1.89229721e-05,4.99522243e-06,2.03896308e-05,19137916300.0,1e-06,2e-06,ss
1e-05,0.825,1.65,0.578121901,2.78101664e-05,4.22843766e-06,1.89229721e-05,9.94091959e-06,2.75033793e-05,14187894600.0,1e-06,2e-06,ss
1.5e-05,0.825,1.65,0.414224304,3.27158364e-05,4.22843766e-06,1.89229721e-05,1.48013333e-05,3.14829461e-05,12394489600.0,1e-06,2e-06,ss
2e-05,0.825,1.65,0.270730233,3.63595644e-05,4.22843766e-06,1.89229721e-05,1.94531166e-05,3.29858111e-05,11829784800.0,1e-06,2e-06,ss
2.5e-05,0.825,1.65,0.139602894,3.92292543e-05,4.22843766e-06,1.89229721e-05,2.37590049e-05,3.23884665e-05,12047963100.0,1e-06,2e-06,ss
3e-05,0.825,1.65,0.0169964299,4.15687746e-05,4.22843766e-06,1.89229721e-05,2.76238186e-05,3.04983719e-05,12794619000.0,1e-06,2e-06,ss
5e-06,0.4125,1.65,0.783310439,2.04111465e-05,1.51239784e-05,3.29588403e-05,4.99522243e-06,2.03896308e-05,5350674530.0,1e-06,2e-06,ss
1e-05,0.4125,1.65,0.578121901,2.78101664e-05,1.51239784e-05,3.29588403e-05,9.94091959e-06,2.75033793e-05,3966722680.0,1e-06,2e-06,ss
1.5e-05,0.4125,1.65,0.414224304,3.27158364e-05,1.51239784e-05,3.29588403e-05,1.48013333e-05,3.14829461e-05,3465313510.0,1e-06,2e-06,ss
2e-05,0.4125,1.65,0.270730233,3.63595644e-05,1.51239784e-05,3.29588403e-05,1.94531166e-05,3.29858111e-05,3307430520.0,1e-06,2e-06,ss
2.5e-05,0.4125,1.65,0.139602894,3.92292543e-05,1.51239784e-05,3.29588403e-05,2.37590049e-05,3.23884665e-05,3368429890.0,1e-06,2e-06,ss
3e-05,0.4125,1.65,0.0169964299,4.15687746e-05,1.51239784e-05,3.29588403e-05,2.76238186e-05,3.04983719e-05,3577183680.0,1e-06,2e-06,ss
5e-06,0.0,1.65,0.783310439,2.04111465e-05,3.07156536e-05,4.18694516e-05,4.99522243e-06,2.03896308e-05,2634600810.0,1e-06,2e-06,ss
1e-05,0.0,1.65,0.578121901,2.78101664e-05,3.07156536e-05,4.18694516e-05,9.94091959e-06,2.75033793e-05,1953161370.0,1e-06,2e-06,ss
1.5e-05,0.0,1.65,0.414224304,3.27158364e-05,3.07156536e-05,4.18694516e-05,1.48013333e-05,3.14829461e-05,1706274170.0,1e-06,2e-06,ss
2e-05,0.0,1.65,0.270730233,3.63595644e-05,3.07156536e-05,4.18694516e-05,1.94531166e-05,3.29858111e-05,1628534690.0,1e-06,2e-06,ss
2.5e-05,0.0,1.65,0.139602894,3.92292543e-05,3.07156536e-05,4.18694516e-05,2.37590049e-05,3.23884665e-05,1658569970.0,1e-06,2e-06,ss
