i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,1.2375,1.65,0.898024905,2.36519369e-05,2.6511582e-07,4.47142193e-06,5.01135524e-06,2.37067984e-05,262527857000.0,1e-06,1.5e-06,tt
1e-05,1.2375,1.65,0.721772793,3.23883035e-05,2.6511582e-07,4.47142193e-06,9.96992186e-06,3.22431534e-05,193023769000.0,1e-06,1.5e-06,tt
1.5e-05,1.2375,1.65,0.581442939,3.81637665e-05,2.6511582e-07,4.47142193e-06,1.4881606e-05,3.74951568e-05,165986638000.0,1e-06,1.5e-06,tt
2e-05,1.2375,1.65,0.458710447,4.24248287e-05,2.6511582e-07,4.47142193e-06,1.96890282e-05,4.05662923e-05,153420356000.0,1e-06,1.5e-06,tt
2.5e-05,1.2375,1.65,0.3465521,4.57509628e-05,2.6511582e-07,4.47142193e-06,2.43197128e-05,4.17151918e-05,149194927000.0,1e-06,1.5e-06,tt
3e-05,1.2375,1.65,0.241620307,4.84339597e-05,2.6511582e-07,4.47142193e-06,2.86819655e-05,4.11734961e-05,151157798000.0,1e-06,1.5e-06,tt
5e-06,0.825,1.65,0.898024792,2.3651943e-05,6.9784799e-06,2.78250777e-05,5.01135792e-06,2.37068045e-05,9973557460.0,1e-06,1.5e-06,tt
1e-05,0.825,1.65,0.721772793,3.23883035e-05,6.9784799e-06,2.78250777e-05,9.96992186e-06,3.22431534e-05,7333066140.0,1e-06,1.5e-06,tt
1.5e-05,0.825,1.65,0.581442939,3.81637665e-05,6.9784799e-06,2.78250777e-05,1.4881606e-05,3.74951568e-05,6305912480.0,1e-06,1.5e-06,tt
2e-05,0.825,1.65,0.458710447,4.24248287e-05,6.9784799e-06,2.78250777e-05,1.96890282e-05,4.05662923e-05,5828513360.0,1e-06,1.5e-06,tt
2.5e-05,0.825,1.65,0.3465521,4.57509628e-05,6.9784799e-06,2.78250777e-05,2.43197128e-05,4.17151918e-05,5667987280.0,1e-06,1.5e-06,tt
3e-05,0.825,1.65,0.241620307,4.84339597e-05,6.9784799e-06,2.78250777e-05,2.86819655e-05,4.11734961e-05,5742557700.0,1e-06,1.5e-06,tt
5e-06,0.4125,1.65,0.898024792,2.3651943e-05,2.21372944e-05,4.4257832e-05,5.01135792e-06,2.37068045e-05,3144027860.0,1e-06,1.5e-06,tt
1e-05,0.4125,1.65,0.721772793,3.23883035e-05,2.21372944e-05,4.4257832e-05,9.96992186e-06,3.22431534e-05,2311649010.0,1e-06,1.5e-06,tt
1.5e-05,0.4125,1.65,0.581442939,3.81637665e-05,2.21372944e-05,4.4257832e-05,1.4881606e-05,3.74951568e-05,1987852840.0,1e-06,1.5e-06,tt
2e-05,0.4125,1.65,0.458710447,4.24248287e-05,2.21372944e-05,4.4257832e-05,1.96890282e-05,4.05662923e-05,1837359280.0,1e-06,1.5e-06,tt
2.5e-05,0.4125,1.65,0.3465521,4.57509628e-05,2.21372944e-05,4.4257832e-05,2.43197128e-05,4.17151918e-05,1786755630.0,1e-06,1.5e-06,tt
3e-05,0.4125,1.65,0.241620307,4.84339597e-05,2.21372944e-05,4.4257832e-05,2.86819655e-05,4.11734961e-05,1810262930.0,1e-06,1.5e-06,tt
