i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,1.2375,1.65,0.675049322,1.6434094e-05,5.43703785e-08,1.17851441e-06,4.98719291e-06,1.63732202e-05,1853478210000.0,1e-06,3e-06,ss
1e-05,1.2375,1.65,0.417069438,2.19098861e-05,5.43703785e-08,1.17851441e-06,9.89283418e-06,2.12054607e-05,1431112830000.0,1e-06,3e-06,ss
1.5e-05,1.2375,1.65,0.207300769,2.53921816e-05,5.43703785e-08,1.17851441e-06,1.45115086e-05,2.22676545e-05,1362847030000.0,1e-06,3e-06,ss
2e-05,1.2375,1.65,0.0211864864,2.78914833e-05,5.43703785e-08,1.17851441e-06,1.85302368e-05,2.06070645e-05,1472670060000.0,1e-06,3e-06,ss
2.5e-05,1.2375,1.65,-0.15066468,2.97990247e-05,5.43703785e-08,1.17851441e-06,2.18643495e-05,1.81566471e-05,1671421310000.0,1e-06,3e-06,ss
3e-05,1.2375,1.65,-0.312777076,3.13088722e-05,5.43703785e-08,1.17851441e-06,2.46224534e-05,1.59131169e-05,1907068680000.0,1e-06,3e-06,ss
5e-06,0.825,1.65,0.675049267,1.64340953e-05,2.83485695e-06,1.26678395e-05,4.98719382e-06,1.63732215e-05,35548285300.0,1e-06,3e-06,ss
1e-05,0.825,1.65,0.417069438,2.19098861e-05,2.83485695e-06,1.26678395e-05,9.89283418e-06,2.12054607e-05,27447644700.0,1e-06,3e-06,ss
1.5e-05,0.825,1.65,0.207300769,2.53921816e-05,2.83485695e-06,1.26678395e-05,1.45115086e-05,2.22676545e-05,26138359200.0,1e-06,3e-06,ss
2e-05,0.825,1.65,0.0211864864,2.78914833e-05,2.83485695e-06,1.26678395e-05,1.85302368e-05,2.06070645e-05,28244680500.0,1e-06,3e-06,ss
2.5e-05,0.825,1.65,-0.15066468,2.97990247e-05,2.83485695e-06,1.26678395e-05,2.18643495e-05,1.81566471e-05,32056576800.0,1e-06,3e-06,ss
3e-05,0.825,1.65,-0.312777076,3.13088722e-05,2.83485695e-06,1.26678395e-05,2.46224534e-05,1.59131169e-05,36576112300.0,1e-06,3e-06,ss
5e-06,0.4125,1.65,0.675049267,1.64340953e-05,1.01330974e-05,2.20932443e-05,4.98719382e-06,1.63732215e-05,9945064190.0,1e-06,3e-06,ss
1e-05,0.4125,1.65,0.417069438,2.19098861e-05,1.01330974e-05,2.20932443e-05,9.89283418e-06,2.12054607e-05,7678811680.0,1e-06,3e-06,ss
1.5e-05,0.4125,1.65,0.207300769,2.53921816e-05,1.01330974e-05,2.20932443e-05,1.45115086e-05,2.22676545e-05,7312523160.0,1e-06,3e-06,ss
2e-05,0.4125,1.65,0.0211864864,2.78914833e-05,1.01330974e-05,2.20932443e-05,1.85302368e-05,2.06070645e-05,7901792110.0,1e-06,3e-06,ss
2.5e-05,0.4125,1.65,-0.15066468,2.97990247e-05,1.01330974e-05,2.20932443e-05,2.18643495e-05,1.81566471e-05,8968216350.0,1e-06,3e-06,ss
3e-05,0.4125,1.65,-0.312777076,3.13088722e-05,1.01330974e-05,2.20932443e-05,2.46224534e-05,1.59131169e-05,10232611300.0,1e-06,3e-06,ss
5e-06,0.0,1.65,0.675049267,1.64340953e-05,2.05981617e-05,2.81458219e-05,4.98719382e-06,1.63732215e-05,4892393070.0,1e-06,3e-06,ss
1e-05,0.0,1.65,0.417069438,2.19098861e-05,2.05981617e-05,2.81458219e-05,9.89283418e-06,2.12054607e-05,3777528670.0,1e-06,3e-06,ss
1.5e-05,0.0,1.65,0.207300769,2.53921816e-05,2.05981617e-05,2.81458219e-05,1.45115086e-05,2.22676545e-05,3597336020.0,1e-06,3e-06,ss
2e-05,0.0,1.65,0.0211864864,2.78914833e-05,2.05981617e-05,2.81458219e-05,1.85302368e-05,2.06070645e-05,3887222070.0,1e-06,3e-06,ss
2.5e-05,0.0,1.65,-0.15066468,2.97990247e-05,2.05981617e-05,2.81458219e-05,2.18643495e-05,1.81566471e-05,4411840760.0,1e-06,3e-06,ss
3e-05,0.0,1.65,-0.312777076,3.13088722e-05,2.05981617e-05,2.81458219e-05,2.46224534e-05,1.59131169e-05,5033849500.0,1e-06,3e-06,ss
5e-06,1.1875,1.6,0.675049322,1.6434094e-05,4.44025189e-08,1.01252987e-06,4.98719291e-06,1.63732202e-05,2200788310000.0,1e-06,3e-06,ss
1e-05,1.1875,1.6,0.417069438,2.19098861e-05,4.44025189e-08,1.01252987e-06,9.89283418e-06,2.12054607e-05,1699278890000.0,1e-06,3e-06,ss
1.5e-05,1.1875,1.6,0.207300769,2.53921816e-05,4.44025189e-08,1.01252987e-06,1.45115086e-05,2.22676545e-05,1618221250000.0,1e-06,3e-06,ss
2e-05,1.1875,1.6,0.0211864864,2.78914833e-05,4.44025189e-08,1.01252987e-06,1.85302368e-05,2.06070645e-05,1748623240000.0,1e-06,3e-06,ss
2.5e-05,1.1875,1.6,-0.15066468,2.97990247e-05,4.44025189e-08,1.01252987e-06,2.18643495e-05,1.81566471e-05,1984617070000.0,1e-06,3e-06,ss
3e-05,1.1875,1.6,-0.312777076,3.13088722e-05,4.44025189e-08,1.01252987e-06,2.46224534e-05,1.59131169e-05,2264420720000.0,1e-06,3e-06,ss
5e-06,0.775,1.6,0.675049267,1.64340953e-05,2.70975865e-06,1.23586543e-05,4.98719382e-06,1.63732215e-05,36062450400.0,1e-06,3e-06,ss
1e-05,0.775,1.6,0.417069438,2.19098861e-05,2.70975865e-06,1.23586543e-05,9.89283418e-06,2.12054607e-05,27844643400.0,1e-06,3e-06,ss
1.5e-05,0.775,1.6,0.207300769,2.53921816e-05,2.70975865e-06,1.23586543e-05,1.45115086e-05,2.22676545e-05,26516420500.0,1e-06,3e-06,ss
2e-05,0.775,1.6,0.0211864864,2.78914833e-05,2.70975865e-06,1.23586543e-05,1.85302368e-05,2.06070645e-05,28653207300.0,1e-06,3e-06,ss
2.5e-05,0.775,1.6,-0.15066468,2.97990247e-05,2.70975865e-06,1.23586543e-05,2.18643495e-05,1.81566471e-05,32520238300.0,1e-06,3e-06,ss
