i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,1.2375,1.65,0.954212018,2.37962572e-05,5.79821473e-07,7.43444018e-06,5.02151475e-06,2.39039231e-05,119047551000.0,1e-06,1.5e-06,ff
1e-05,1.2375,1.65,0.777955961,3.23881994e-05,5.79821473e-07,7.43444018e-06,1.00072393e-05,3.23138029e-05,88064642800.0,1e-06,1.5e-06,ff
1.5e-05,1.2375,1.65,0.637924001,3.78822394e-05,5.79821473e-07,7.43444018e-06,1.49014536e-05,3.7305732e-05,76280597000.0,1e-06,1.5e-06,ff
2e-05,1.2375,1.65,0.514097602,4.18566078e-05,5.79821473e-07,7.43444018e-06,1.97117363e-05,4.00927482e-05,70978010600.0,1e-06,1.5e-06,ff
2.5e-05,1.2375,1.65,0.400303744,4.48776193e-05,5.79821473e-07,7.43444018e-06,2.4337294e-05,4.08952744e-05,69585142800.0,1e-06,1.5e-06,ff
3e-05,1.2375,1.65,0.293270306,4.72464791e-05,5.79821473e-07,7.43444018e-06,2.86779251e-05,3.99447731e-05,71240948100.0,1e-06,1.5e-06,ff
5e-06,0.825,1.65,0.954211944,2.37962612e-05,8.65337561e-06,3.07049262e-05,5.02151652e-06,2.3903927e-05,7976807930.0,1e-06,1.5e-06,ff
1e-05,0.825,1.65,0.777955962,3.23881994e-05,8.65337561e-06,3.07049262e-05,1.00072392e-05,3.23138028e-05,5900792170.0,1e-06,1.5e-06,ff
1.5e-05,0.825,1.65,0.637924001,3.78822394e-05,8.65337561e-06,3.07049262e-05,1.49014536e-05,3.7305732e-05,5111199380.0,1e-06,1.5e-06,ff
2e-05,0.825,1.65,0.514097602,4.18566078e-05,8.65337561e-06,3.07049262e-05,1.97117363e-05,4.00927482e-05,4755898330.0,1e-06,1.5e-06,ff
2.5e-05,0.825,1.65,0.400303744,4.48776193e-05,8.65337561e-06,3.07049262e-05,2.4337294e-05,4.08952744e-05,4662568900.0,1e-06,1.5e-06,ff
3e-05,0.825,1.65,0.293270306,4.72464791e-05,8.65337561e-06,3.07049262e-05,2.86779251e-05,3.99447731e-05,4773516520.0,1e-06,1.5e-06,ff
5e-06,0.4125,1.65,0.954211944,2.37962612e-05,2.4596636e-05,4.51020727e-05,5.02151652e-06,2.3903927e-05,2806331530.0,1e-06,1.5e-06,ff
1e-05,0.4125,1.65,0.777955962,3.23881994e-05,2.4596636e-05,4.51020727e-05,1.00072392e-05,3.23138028e-05,2075965630.0,1e-06,1.5e-06,ff
1.5e-05,0.4125,1.65,0.637924001,3.78822394e-05,2.4596636e-05,4.51020727e-05,1.49014536e-05,3.7305732e-05,1798177930.0,1e-06,1.5e-06,ff
