i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,0.4125,1.65,0.500168712,3.5137857e-05,2.89933251e-06,2.58908649e-05,5.26222802e-06,3.63418591e-05,15659532000.0,1e-06,2.5e-06,tt
1e-05,0.4125,1.65,0.613179196,5.09811695e-05,2.89933251e-06,2.58908649e-05,1.02532664e-05,5.18899539e-05,10967373500.0,1e-06,2.5e-06,tt
1.5e-05,0.4125,1.65,0.699099912,6.24539007e-05,2.89933251e-06,2.58908649e-05,1.51969026e-05,6.3052831e-05,9025709020.0,1e-06,2.5e-06,tt
2e-05,0.4125,1.65,0.77172784,7.15075486e-05,2.89933251e-06,2.58908649e-05,2.00977772e-05,7.1785312e-05,7927756940.0,1e-06,2.5e-06,tt
2.5e-05,0.4125,1.65,0.836431806,7.89824117e-05,2.89933251e-06,2.58908649e-05,2.49767967e-05,7.89169327e-05,7211335840.0,1e-06,2.5e-06,tt
3e-05,0.4125,1.65,0.895711863,8.53043542e-05,2.89933251e-06,2.58908649e-05,2.98339453e-05,8.48545256e-05,6706731330.0,1e-06,2.5e-06,tt
5e-06,0.825,1.65,0.500168711,3.51378568e-05,2.52544297e-05,8.04545192e-05,5.26222796e-06,3.63418589e-05,1797791160.0,1e-06,2.5e-06,tt
1e-05,0.825,1.65,0.613179196,5.09811695e-05,2.52544297e-05,8.04545192e-05,1.02532664e-05,5.18899539e-05,1259108320.0,1e-06,2.5e-06,tt
1.5e-05,0.825,1.65,0.699099912,6.24539007e-05,2.52544297e-05,8.04545192e-05,1.51969026e-05,6.3052831e-05,1036195700.0,1e-06,2.5e-06,tt
2e-05,0.825,1.65,0.77172784,7.15075486e-05,2.52544297e-05,8.04545192e-05,2.00977772e-05,7.1785312e-05,910145415.0,1e-06,2.5e-06,tt
2.5e-05,0.825,1.65,0.836431806,7.89824117e-05,2.52544297e-05,8.04545192e-05,2.49767967e-05,7.89169327e-05,827896756.0,1e-06,2.5e-06,tt
3e-05,0.825,1.65,0.895711863,8.53043542e-05,2.52544297e-05,8.04545192e-05,2.98339453e-05,8.48545256e-05,769965681.0,1e-06,2.5e-06,tt
5e-06,1.2375,1.65,0.500168711,3.51378568e-05,6.61236139e-05,0.000113603613,5.26222796e-06,3.63418589e-05,686625970.0,1e-06,2.5e-06,tt
