 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.65000000e+00  4.02594914e-01  6.35046731e-05  8.40343774e-06  8.85251327e-05  6.05923394e-06  7.19379597e-05  2.72941040e+09  1.00000000e-06  5.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.65000000e+00  4.62166611e-01  9.78534360e-05  8.40343774e-06  8.85251327e-05  1.13452035e-05  1.06088546e-04  1.85079561e+09  1.00000000e-06  5.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.65000000e+00  5.05404144e-01  1.24510535e-04  8.40343774e-06  8.85251327e-05  1.64983232e-05  1.32402732e-04  1.48296196e+09  1.00000000e-06  5.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.65000000e+00  5.40721891e-01  1.46745351e-04  8.40343774e-06  8.85251327e-05  2.15597256e-05  1.54232628e-04  1.27306535e+09  1.00000000e-06  5.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.65000000e+00  5.71384240e-01  1.66090348e-04  8.40343774e-06  8.85251327e-05  2.65790439e-05  1.73133315e-04  1.13408684e+09  1.00000000e-06  5.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.65000000e+00  5.98848733e-01  1.83281138e-04  8.40343774e-06  8.85251327e-05  3.15642684e-05  1.89852692e-04  1.03421349e+09  1.00000000e-06  5.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.65000000e+00  4.02594914e-01  6.35046731e-05  9.66481135e-05  3.28209220e-04  6.05923394e-06  7.19379597e-05  2.37318966e+08  1.00000000e-06  5.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.65000000e+00  4.62166611e-01  9.78534360e-05  9.66481135e-05  3.28209220e-04  1.13452035e-05  1.06088546e-04  1.60924462e+08  1.00000000e-06  5.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.65000000e+00  5.05404144e-01  1.24510535e-04  9.66481135e-05  3.28209220e-04  1.64983232e-05  1.32402732e-04  1.28941766e+08  1.00000000e-06  5.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.65000000e+00  5.40721891e-01  1.46745351e-04  9.66481135e-05  3.28209220e-04  2.15597256e-05  1.54232628e-04  1.10691508e+08  1.00000000e-06  5.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.65000000e+00  5.71384240e-01  1.66090348e-04  9.66481135e-05  3.28209220e-04  2.65790439e-05  1.73133315e-04  9.86074929e+07  1.00000000e-06  5.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.65000000e+00  5.98848733e-01  1.83281138e-04  9.66481135e-05  3.28209220e-04  3.15642684e-05  1.89852692e-04  8.99236245e+07  1.00000000e-06  5.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.65000000e+00  4.02594914e-01  6.35046731e-05  2.59760775e-04  4.40448187e-04  6.05923394e-06  7.19379597e-05  8.82982827e+07  1.00000000e-06  5.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.65000000e+00  4.62166611e-01  9.78534360e-05  2.59760775e-04  4.40448187e-04  1.13452035e-05  1.06088546e-04  5.98744969e+07  1.00000000e-06  5.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.65000000e+00  5.05404144e-01  1.24510535e-04  2.59760775e-04  4.40448187e-04  1.64983232e-05  1.32402732e-04  4.79748279e+07  1.00000000e-06  5.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.65000000e+00  5.40721891e-01  1.46745351e-04  2.59760775e-04  4.40448187e-04  2.15597256e-05  1.54232628e-04  4.11845301e+07  1.00000000e-06  5.00000000e-07 
 2.50000000e-05  1.23750000e+00  1.65000000e+00  5.71384240e-01  1.66090348e-04  2.59760775e-04  4.40448187e-04  2.65790439e-05  1.73133315e-04  3.66884807e+07  1.00000000e-06  5.00000000e-07 
 3.00000000e-05  1.23750000e+00  1.65000000e+00  5.98848733e-01  1.83281138e-04  2.59760775e-04  4.40448187e-04  3.15642684e-05  1.89852692e-04  3.34575098e+07  1.00000000e-06  5.00000000e-07 
 5.00000000e-06  1.65000000e+00  1.65000000e+00  4.02594914e-01  6.35046731e-05  4.46915769e-04  4.56238460e-04  6.05923394e-06  7.19379597e-05  5.13215956e+07  1.00000000e-06  5.00000000e-07 
 1.00000000e-05  1.65000000e+00  1.65000000e+00  4.62166611e-01  9.78534360e-05  4.46915769e-04  4.56238460e-04  1.13452035e-05  1.06088546e-04  3.48008434e+07  1.00000000e-06  5.00000000e-07 
 1.50000000e-05  1.65000000e+00  1.65000000e+00  5.05404144e-01  1.24510535e-04  4.46915769e-04  4.56238460e-04  1.64983232e-05  1.32402732e-04  2.78844009e+07  1.00000000e-06  5.00000000e-07 
 2.00000000e-05  1.65000000e+00  1.65000000e+00  5.40721891e-01  1.46745351e-04  4.46915769e-04  4.56238460e-04  2.15597256e-05  1.54232628e-04  2.39376773e+07  1.00000000e-06  5.00000000e-07 
 2.50000000e-05  1.65000000e+00  1.65000000e+00  5.71384240e-01  1.66090348e-04  4.46915769e-04  4.56238460e-04  2.65790439e-05  1.73133315e-04  2.13244393e+07  1.00000000e-06  5.00000000e-07 
 3.00000000e-05  1.65000000e+00  1.65000000e+00  5.98848733e-01  1.83281138e-04  4.46915769e-04  4.56238460e-04  3.15642684e-05  1.89852692e-04  1.94465026e+07  1.00000000e-06  5.00000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.60000000e+00  4.02594914e-01  6.35046731e-05  8.32123248e-06  8.79690214e-05  6.05923394e-06  7.19379597e-05  2.67284769e+09  1.00000000e-06  5.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.60000000e+00  4.62166611e-01  9.78534360e-05  8.32123248e-06  8.79690214e-05  1.13452035e-05  1.06088546e-04  1.81244080e+09  1.00000000e-06  5.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.60000000e+00  5.05404144e-01  1.24510535e-04  8.32123248e-06  8.79690214e-05  1.64983232e-05  1.32402732e-04  1.45222992e+09  1.00000000e-06  5.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.60000000e+00  5.40721891e-01  1.46745351e-04  8.32123248e-06  8.79690214e-05  2.15597256e-05  1.54232628e-04  1.24668309e+09  1.00000000e-06  5.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.60000000e+00  5.71384240e-01  1.66090348e-04  8.32123248e-06  8.79690214e-05  2.65790439e-05  1.73133315e-04  1.11058469e+09  1.00000000e-06  5.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.60000000e+00  5.98848733e-01  1.83281138e-04  8.32123248e-06  8.79690214e-05  3.15642684e-05  1.89852692e-04  1.01278105e+09  1.00000000e-06  5.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.60000000e+00  4.02594914e-01  6.35046731e-05  9.62773385e-05  3.27382343e-04  6.05923394e-06  7.19379597e-05  2.31013729e+08  1.00000000e-06  5.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.60000000e+00  4.62166611e-01  9.78534360e-05  9.62773385e-05  3.27382343e-04  1.13452035e-05  1.06088546e-04  1.56648922e+08  1.00000000e-06  5.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.60000000e+00  5.05404144e-01  1.24510535e-04  9.62773385e-05  3.27382343e-04  1.64983232e-05  1.32402732e-04  1.25515962e+08  1.00000000e-06  5.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.60000000e+00  5.40721891e-01  1.46745351e-04  9.62773385e-05  3.27382343e-04  2.15597256e-05  1.54232628e-04  1.07750588e+08  1.00000000e-06  5.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.60000000e+00  5.71384240e-01  1.66090348e-04  9.62773385e-05  3.27382343e-04  2.65790439e-05  1.73133315e-04  9.59876282e+07  1.00000000e-06  5.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.60000000e+00  5.98848733e-01  1.83281138e-04  9.62773385e-05  3.27382343e-04  3.15642684e-05  1.89852692e-04  8.75344782e+07  1.00000000e-06  5.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.60000000e+00  4.02594914e-01  6.35046731e-05  2.58996938e-04  4.39320679e-04  6.05923394e-06  7.19379597e-05  8.58750963e+07  1.00000000e-06  5.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.60000000e+00  4.62166611e-01  9.78534360e-05  2.58996938e-04  4.39320679e-04  1.13452035e-05  1.06088546e-04  5.82313497e+07  1.00000000e-06  5.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.60000000e+00  5.05404144e-01  1.24510535e-04  2.58996938e-04  4.39320679e-04  1.64983232e-05  1.32402732e-04  4.66582457e+07  1.00000000e-06  5.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.60000000e+00  5.40721891e-01  1.46745351e-04  2.58996938e-04  4.39320679e-04  2.15597256e-05  1.54232628e-04  4.00542952e+07  1.00000000e-06  5.00000000e-07 
