i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,0.4125,1.65,0.429937569,3.92207913e-05,5.18572256e-06,4.04717169e-05,5.38949831e-06,4.12152711e-05,7719985880.0,1e-06,2e-06,ff
1e-05,0.4125,1.65,0.53035673,5.7430354e-05,5.18572256e-06,4.04717169e-05,1.04306979e-05,5.91493344e-05,5379288090.0,1e-06,2e-06,ff
1.5e-05,0.4125,1.65,0.60612629,7.08127059e-05,5.18572256e-06,4.04717169e-05,1.54118392e-05,7.22242708e-05,4405462420.0,1e-06,2e-06,ff
2e-05,0.4125,1.65,0.669780685,8.151735e-05,5.18572256e-06,4.04717169e-05,2.03430873e-05,8.26072259e-05,3851737020.0,1e-06,2e-06,ff
2.5e-05,0.4125,1.65,0.726203098,9.0477233e-05,5.18572256e-06,4.04717169e-05,2.52500089e-05,9.12295344e-05,3487700690.0,1e-06,2e-06,ff
3e-05,0.4125,1.65,0.77765424,9.81605557e-05,5.18572256e-06,4.04717169e-05,3.01345834e-05,9.85523396e-05,3228551570.0,1e-06,2e-06,ff
5e-06,0.825,1.65,0.42993717,3.92207193e-05,3.67350331e-05,0.000108896643,5.38948186e-06,4.12151998e-05,1089798230.0,1e-06,2e-06,ff
1e-05,0.825,1.65,0.53035673,5.7430354e-05,3.67350331e-05,0.000108896643,1.0430698e-05,5.91493344e-05,759370369.0,1e-06,2e-06,ff
1.5e-05,0.825,1.65,0.60612629,7.08127059e-05,3.67350331e-05,0.000108896643,1.54118392e-05,7.22242708e-05,621899695.0,1e-06,2e-06,ff
2e-05,0.825,1.65,0.669780685,8.151735e-05,3.67350331e-05,0.000108896643,2.03430873e-05,8.26072259e-05,543732724.0,1e-06,2e-06,ff
2.5e-05,0.825,1.65,0.726203098,9.0477233e-05,3.67350331e-05,0.000108896643,2.52500089e-05,9.12295344e-05,492343321.0,1e-06,2e-06,ff
