 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.65000000e+00  4.70273517e-01  5.18685505e-05  3.55497423e-06  4.21898464e-05  5.57679849e-06  5.55468549e-05  8.35579956e+09  1.00000000e-06  9.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.65000000e+00  5.44822361e-01  7.79635496e-05  3.55497423e-06  4.21898464e-05  1.06682669e-05  8.12490908e-05  5.71253637e+09  1.00000000e-06  9.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.65000000e+00  5.99959619e-01  9.77098017e-05  3.55497423e-06  4.21898464e-05  1.56813606e-05  1.00567669e-04  4.61518489e+09  1.00000000e-06  9.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.65000000e+00  6.45615267e-01  1.13861197e-04  3.55497423e-06  4.21898464e-05  2.06331127e-05  1.16280655e-04  3.99153570e+09  1.00000000e-06  9.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.65000000e+00  6.85652674e-01  1.27658089e-04  3.55497423e-06  4.21898464e-05  2.55575792e-05  1.29633032e-04  3.58040215e+09  1.00000000e-06  9.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.65000000e+00  7.21828830e-01  1.39712617e-04  3.55497423e-06  4.21898464e-05  3.04585812e-05  1.41239124e-04  3.28618852e+09  1.00000000e-06  9.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.65000000e+00  4.70273516e-01  5.18685501e-05  5.00906339e-05  1.80015628e-04  5.57679843e-06  5.55468546e-05  5.93018094e+08  1.00000000e-06  9.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.65000000e+00  5.44822361e-01  7.79635496e-05  5.00906339e-05  1.80015628e-04  1.06682669e-05  8.12490908e-05  4.05423489e+08  1.00000000e-06  9.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.65000000e+00  5.99959619e-01  9.77098017e-05  5.00906339e-05  1.80015628e-04  1.56813606e-05  1.00567669e-04  3.27543536e+08  1.00000000e-06  9.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.65000000e+00  6.45615267e-01  1.13861197e-04  5.00906339e-05  1.80015628e-04  2.06331127e-05  1.16280655e-04  2.83282631e+08  1.00000000e-06  9.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.65000000e+00  6.85652674e-01  1.27658089e-04  5.00906339e-05  1.80015628e-04  2.55575792e-05  1.29633032e-04  2.54104139e+08  1.00000000e-06  9.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.65000000e+00  7.21828830e-01  1.39712617e-04  5.00906339e-05  1.80015628e-04  3.04585812e-05  1.41239124e-04  2.33223550e+08  1.00000000e-06  9.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.65000000e+00  4.70273516e-01  5.18685501e-05  1.42518177e-04  2.55835787e-04  5.57679843e-06  5.55468546e-05  2.08427113e+08  1.00000000e-06  9.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.65000000e+00  5.44822361e-01  7.79635496e-05  1.42518177e-04  2.55835787e-04  1.06682669e-05  8.12490908e-05  1.42493540e+08  1.00000000e-06  9.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.65000000e+00  5.99959619e-01  9.77098017e-05  1.42518177e-04  2.55835787e-04  1.56813606e-05  1.00567669e-04  1.15121198e+08  1.00000000e-06  9.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.65000000e+00  6.45615267e-01  1.13861197e-04  1.42518177e-04  2.55835787e-04  2.06331127e-05  1.16280655e-04  9.95648894e+07  1.00000000e-06  9.00000000e-07 
 2.50000000e-05  1.23750000e+00  1.65000000e+00  6.85652674e-01  1.27658089e-04  1.42518177e-04  2.55835787e-04  2.55575792e-05  1.29633032e-04  8.93095718e+07  1.00000000e-06  9.00000000e-07 
 3.00000000e-05  1.23750000e+00  1.65000000e+00  7.21828830e-01  1.39712617e-04  1.42518177e-04  2.55835787e-04  3.04585812e-05  1.41239124e-04  8.19707051e+07  1.00000000e-06  9.00000000e-07 
 5.00000000e-06  1.65000000e+00  1.65000000e+00  4.70273516e-01  5.18685501e-05  2.53400502e-04  2.75106604e-04  5.57679843e-06  5.55468546e-05  1.17224126e+08  1.00000000e-06  9.00000000e-07 
 1.00000000e-05  1.65000000e+00  1.65000000e+00  5.44822361e-01  7.79635496e-05  2.53400502e-04  2.75106604e-04  1.06682669e-05  8.12490908e-05  8.01415917e+07  1.00000000e-06  9.00000000e-07 
 1.50000000e-05  1.65000000e+00  1.65000000e+00  5.99959619e-01  9.77098017e-05  2.53400502e-04  2.75106604e-04  1.56813606e-05  1.00567669e-04  6.47467674e+07  1.00000000e-06  9.00000000e-07 
 2.00000000e-05  1.65000000e+00  1.65000000e+00  6.45615267e-01  1.13861197e-04  2.53400502e-04  2.75106604e-04  2.06331127e-05  1.16280655e-04  5.59975471e+07  1.00000000e-06  9.00000000e-07 
 2.50000000e-05  1.65000000e+00  1.65000000e+00  6.85652674e-01  1.27658089e-04  2.53400502e-04  2.75106604e-04  2.55575792e-05  1.29633032e-04  5.02297244e+07  1.00000000e-06  9.00000000e-07 
 3.00000000e-05  1.65000000e+00  1.65000000e+00  7.21828830e-01  1.39712617e-04  2.53400502e-04  2.75106604e-04  3.04585812e-05  1.41239124e-04  4.61021797e+07  1.00000000e-06  9.00000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.60000000e+00  4.70273517e-01  5.18685505e-05  3.52199996e-06  4.19358679e-05  5.57679849e-06  5.55468549e-05  8.17845300e+09  1.00000000e-06  9.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.60000000e+00  5.44822361e-01  7.79635496e-05  3.52199996e-06  4.19358679e-05  1.06682669e-05  8.12490908e-05  5.59129139e+09  1.00000000e-06  9.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.60000000e+00  5.99959619e-01  9.77098017e-05  3.52199996e-06  4.19358679e-05  1.56813606e-05  1.00567669e-04  4.51723051e+09  1.00000000e-06  9.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.60000000e+00  6.45615267e-01  1.13861197e-04  3.52199996e-06  4.19358679e-05  2.06331127e-05  1.16280655e-04  3.90681788e+09  1.00000000e-06  9.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.60000000e+00  6.85652674e-01  1.27658089e-04  3.52199996e-06  4.19358679e-05  2.55575792e-05  1.29633032e-04  3.50441038e+09  1.00000000e-06  9.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.60000000e+00  7.21828830e-01  1.39712617e-04  3.52199996e-06  4.19358679e-05  3.04585812e-05  1.41239124e-04  3.21644124e+09  1.00000000e-06  9.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.60000000e+00  4.70273516e-01  5.18685501e-05  4.99290263e-05  1.79650429e-04  5.57679843e-06  5.55468546e-05  5.76909134e+08  1.00000000e-06  9.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.60000000e+00  5.44822361e-01  7.79635496e-05  4.99290263e-05  1.79650429e-04  1.06682669e-05  8.12490908e-05  3.94410417e+08  1.00000000e-06  9.00000000e-07 
