 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.65000000e+00  4.67536042e-01  7.16216889e-05  3.79712654e-06  6.24536134e-05  6.16766479e-06  8.21977893e-05  5.28650609e+09  1.00000000e-06  3.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.65000000e+00  5.19681302e-01  1.12206839e-04  3.79712654e-06  6.24536134e-05  1.14775836e-05  1.22364213e-04  3.55119444e+09  1.00000000e-06  3.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.65000000e+00  5.57081726e-01  1.44095124e-04  3.79712654e-06  6.24536134e-05  1.66362690e-05  1.53734497e-04  2.82655567e+09  1.00000000e-06  3.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.65000000e+00  5.87404179e-01  1.70803542e-04  3.79712654e-06  6.24536134e-05  2.16932786e-05  1.79865252e-04  2.41591474e+09  1.00000000e-06  3.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.65000000e+00  6.13614217e-01  1.94076913e-04  3.79712654e-06  6.24536134e-05  2.67046306e-05  2.02515476e-04  2.14570818e+09  1.00000000e-06  3.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.65000000e+00  6.37017910e-01  2.14751833e-04  3.79712654e-06  6.24536134e-05  3.16790999e-05  2.22536595e-04  1.95266362e+09  1.00000000e-06  3.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.65000000e+00  4.67536042e-01  7.16216885e-05  9.73985613e-05  3.86647899e-04  6.16766475e-06  8.21977889e-05  2.06096809e+08  1.00000000e-06  3.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.65000000e+00  5.19681302e-01  1.12206839e-04  9.73985613e-05  3.86647899e-04  1.14775836e-05  1.22364213e-04  1.38444906e+08  1.00000000e-06  3.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.65000000e+00  5.57081726e-01  1.44095124e-04  9.73985613e-05  3.86647899e-04  1.66362690e-05  1.53734497e-04  1.10194539e+08  1.00000000e-06  3.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.65000000e+00  5.87404179e-01  1.70803542e-04  9.73985613e-05  3.86647899e-04  2.16932786e-05  1.79865252e-04  9.41855184e+07  1.00000000e-06  3.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.65000000e+00  6.13614217e-01  1.94076913e-04  9.73985613e-05  3.86647899e-04  2.67046306e-05  2.02515476e-04  8.36513944e+07  1.00000000e-06  3.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.65000000e+00  6.37017910e-01  2.14751833e-04  9.73985613e-05  3.86647899e-04  3.16790999e-05  2.22536595e-04  7.61254659e+07  1.00000000e-06  3.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.65000000e+00  4.67536042e-01  7.16216885e-05  2.90346472e-04  5.15047442e-04  6.16766475e-06  8.21977889e-05  6.91364787e+07  1.00000000e-06  3.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.65000000e+00  5.19681302e-01  1.12206839e-04  2.90346472e-04  5.15047442e-04  1.14775836e-05  1.22364213e-04  4.64422197e+07  1.00000000e-06  3.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.65000000e+00  5.57081726e-01  1.44095124e-04  2.90346472e-04  5.15047442e-04  1.66362690e-05  1.53734497e-04  3.69654554e+07  1.00000000e-06  3.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.65000000e+00  5.87404179e-01  1.70803542e-04  2.90346472e-04  5.15047442e-04  2.16932786e-05  1.79865252e-04  3.15951282e+07  1.00000000e-06  3.00000000e-07 
 2.50000000e-05  1.23750000e+00  1.65000000e+00  6.13614217e-01  1.94076913e-04  2.90346472e-04  5.15047442e-04  2.67046306e-05  2.02515476e-04  2.80613896e+07  1.00000000e-06  3.00000000e-07 
 3.00000000e-05  1.23750000e+00  1.65000000e+00  6.37017910e-01  2.14751833e-04  2.90346472e-04  5.15047442e-04  3.16790999e-05  2.22536595e-04  2.55367693e+07  1.00000000e-06  3.00000000e-07 
 5.00000000e-06  1.65000000e+00  1.65000000e+00  4.67536042e-01  7.16216885e-05  5.05868361e-04  5.19205495e-04  6.16766475e-06  8.21977889e-05  3.96813365e+07  1.00000000e-06  3.00000000e-07 
 1.00000000e-05  1.65000000e+00  1.65000000e+00  5.19681302e-01  1.12206839e-04  5.05868361e-04  5.19205495e-04  1.14775836e-05  1.22364213e-04  2.66558173e+07  1.00000000e-06  3.00000000e-07 
 1.50000000e-05  1.65000000e+00  1.65000000e+00  5.57081726e-01  1.44095124e-04  5.05868361e-04  5.19205495e-04  1.66362690e-05  1.53734497e-04  2.12165661e+07  1.00000000e-06  3.00000000e-07 
 2.00000000e-05  1.65000000e+00  1.65000000e+00  5.87404179e-01  1.70803542e-04  5.05868361e-04  5.19205495e-04  2.16932786e-05  1.79865252e-04  1.81342315e+07  1.00000000e-06  3.00000000e-07 
 2.50000000e-05  1.65000000e+00  1.65000000e+00  6.13614217e-01  1.94076913e-04  5.05868361e-04  5.19205495e-04  2.67046306e-05  2.02515476e-04  1.61060190e+07  1.00000000e-06  3.00000000e-07 
 3.00000000e-05  1.65000000e+00  1.65000000e+00  6.37017910e-01  2.14751833e-04  5.05868361e-04  5.19205495e-04  3.16790999e-05  2.22536595e-04  1.46569966e+07  1.00000000e-06  3.00000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.60000000e+00  4.67536042e-01  7.16216889e-05  3.73676110e-06  6.16497585e-05  6.16766479e-06  8.21977893e-05  5.20912180e+09  1.00000000e-06  3.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.60000000e+00  5.19681302e-01  1.12206839e-04  3.73676110e-06  6.16497585e-05  1.14775836e-05  1.22364213e-04  3.49921178e+09  1.00000000e-06  3.00000000e-07 
