i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,0.4125,1.65,0.454109265,3.57096748e-05,4.26005193e-06,3.29658326e-05,5.31110427e-06,3.71813511e-05,10417029200.0,1e-06,2.5e-06,ff
1e-05,0.4125,1.65,0.565114634,5.18397584e-05,4.26005193e-06,3.29658326e-05,1.03237635e-05,5.30371807e-05,7302786780.0,1e-06,2.5e-06,ff
1.5e-05,0.4125,1.65,0.649465415,6.35341995e-05,4.26005193e-06,3.29658326e-05,1.52836929e-05,6.44345506e-05,6011048710.0,1e-06,2.5e-06,ff
2e-05,0.4125,1.65,0.720730068,7.2777012e-05,4.26005193e-06,3.29658326e-05,2.01981077e-05,7.33660055e-05,5279273680.0,1e-06,2.5e-06,ff
2.5e-05,0.4125,1.65,0.78418804,8.04218791e-05,4.26005193e-06,3.29658326e-05,2.50891364e-05,8.06764713e-05,4800894440.0,1e-06,2.5e-06,ff
3e-05,0.4125,1.65,0.842296613,8.69005865e-05,4.26005193e-06,3.29658326e-05,2.9957353e-05,8.67801104e-05,4463225740.0,1e-06,2.5e-06,ff
5e-06,0.825,1.65,0.454109265,3.57096748e-05,2.98139677e-05,8.80835759e-05,5.31110427e-06,3.71813511e-05,1488466280.0,1e-06,2.5e-06,ff
1e-05,0.825,1.65,0.565114634,5.18397584e-05,2.98139677e-05,8.80835759e-05,1.03237635e-05,5.30371807e-05,1043479060.0,1e-06,2.5e-06,ff
1.5e-05,0.825,1.65,0.649465415,6.35341995e-05,2.98139677e-05,8.80835759e-05,1.52836929e-05,6.44345506e-05,858905460.0,1e-06,2.5e-06,ff
2e-05,0.825,1.65,0.720730068,7.2777012e-05,2.98139677e-05,8.80835759e-05,2.01981077e-05,7.33660055e-05,754343744.0,1e-06,2.5e-06,ff
2.5e-05,0.825,1.65,0.78418804,8.04218791e-05,2.98139677e-05,8.80835759e-05,2.50891364e-05,8.06764713e-05,685989192.0,1e-06,2.5e-06,ff
3e-05,0.825,1.65,0.842296613,8.69005865e-05,2.98139677e-05,8.80835759e-05,2.9957353e-05,8.67801104e-05,637740458.0,1e-06,2.5e-06,ff
5e-06,1.2375,1.65,0.454109265,3.57096748e-05,7.3528465e-05,0.000119727548,5.31110427e-06,3.71813511e-05,603536135.0,1e-06,2.5e-06,ff
1e-05,1.2375,1.65,0.565114634,5.18397584e-05,7.3528465e-05,0.000119727548,1.03237635e-05,5.30371807e-05,423104861.0,1e-06,2.5e-06,ff
1.5e-05,1.2375,1.65,0.649465415,6.35341995e-05,7.3528465e-05,0.000119727548,1.52836929e-05,6.44345506e-05,348264847.0,1e-06,2.5e-06,ff
2e-05,1.2375,1.65,0.720730068,7.2777012e-05,7.3528465e-05,0.000119727548,2.01981077e-05,7.33660055e-05,305867667.0,1e-06,2.5e-06,ff
2.5e-05,1.2375,1.65,0.78418804,8.04218791e-05,7.3528465e-05,0.000119727548,2.50891364e-05,8.06764713e-05,278151592.0,1e-06,2.5e-06,ff
3e-05,1.2375,1.65,0.842296613,8.69005865e-05,7.3528465e-05,0.000119727548,2.9957353e-05,8.67801104e-05,258587928.0,1e-06,2.5e-06,ff
5e-06,1.65,1.65,0.454109265,3.57096748e-05,0.00012570919,0.000130347881,5.31110427e-06,3.71813511e-05,353013853.0,1e-06,2.5e-06,ff
1e-05,1.65,1.65,0.565114634,5.18397584e-05,0.00012570919,0.000130347881,1.03237635e-05,5.30371807e-05,247477936.0,1e-06,2.5e-06,ff
1.5e-05,1.65,1.65,0.649465415,6.35341995e-05,0.00012570919,0.000130347881,1.52836929e-05,6.44345506e-05,203703322.0,1e-06,2.5e-06,ff
2e-05,1.65,1.65,0.720730068,7.2777012e-05,0.00012570919,0.000130347881,2.01981077e-05,7.33660055e-05,178904820.0,1e-06,2.5e-06,ff
2.5e-05,1.65,1.65,0.78418804,8.04218791e-05,0.00012570919,0.000130347881,2.50891364e-05,8.06764713e-05,162693432.0,1e-06,2.5e-06,ff
3e-05,1.65,1.65,0.842296613,8.69005865e-05,0.00012570919,0.000130347881,2.9957353e-05,8.67801104e-05,151250465.0,1e-06,2.5e-06,ff
5e-06,0.4125,1.6,0.454109265,3.57096748e-05,4.2418547e-06,3.2882006e-05,5.31110427e-06,3.71813511e-05,10144695700.0,1e-06,2.5e-06,ff
1e-05,0.4125,1.6,0.565114634,5.18397584e-05,4.2418547e-06,3.2882006e-05,1.03237635e-05,5.30371807e-05,7111869260.0,1e-06,2.5e-06,ff
1.5e-05,0.4125,1.6,0.649465415,6.35341995e-05,4.2418547e-06,3.2882006e-05,1.52836929e-05,6.44345506e-05,5853901230.0,1e-06,2.5e-06,ff
2e-05,0.4125,1.6,0.720730068,7.2777012e-05,4.2418547e-06,3.2882006e-05,2.01981077e-05,7.33660055e-05,5141257070.0,1e-06,2.5e-06,ff
2.5e-05,0.4125,1.6,0.78418804,8.04218791e-05,4.2418547e-06,3.2882006e-05,2.50891364e-05,8.06764713e-05,4675384150.0,1e-06,2.5e-06,ff
3e-05,0.4125,1.6,0.842296613,8.69005865e-05,4.2418547e-06,3.2882006e-05,2.9957353e-05,8.67801104e-05,4346543160.0,1e-06,2.5e-06,ff
5e-06,0.825,1.6,0.454109265,3.57096748e-05,2.97538813e-05,8.79641083e-05,5.31110427e-06,3.71813511e-05,1446276030.0,1e-06,2.5e-06,ff
1e-05,0.825,1.6,0.565114634,5.18397584e-05,2.97538813e-05,8.79641083e-05,1.03237635e-05,5.30371807e-05,1013901880.0,1e-06,2.5e-06,ff
1.5e-05,0.825,1.6,0.649465415,6.35341995e-05,2.97538813e-05,8.79641083e-05,1.52836929e-05,6.44345506e-05,834559976.0,1e-06,2.5e-06,ff
2e-05,0.825,1.6,0.720730068,7.2777012e-05,2.97538813e-05,8.79641083e-05,2.01981077e-05,7.33660055e-05,732962039.0,1e-06,2.5e-06,ff
2.5e-05,0.825,1.6,0.78418804,8.04218791e-05,2.97538813e-05,8.79641083e-05,2.50891364e-05,8.06764713e-05,666544981.0,1e-06,2.5e-06,ff
3e-05,0.825,1.6,0.842296613,8.69005865e-05,2.97538813e-05,8.79641083e-05,2.9957353e-05,8.67801104e-05,619663847.0,1e-06,2.5e-06,ff
5e-06,1.2375,1.6,0.454109265,3.57096748e-05,7.34097387e-05,0.000119555805,5.31110427e-06,3.71813511e-05,586193687.0,1e-06,2.5e-06,ff
