i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,0.4125,1.65,0.476611127,3.86052656e-05,3.48066874e-06,3.15051524e-05,5.33076883e-06,4.024811e-05,11778114200.0,1e-06,2e-06,tt
1e-05,0.4125,1.65,0.578823257,5.64948694e-05,3.48066874e-06,3.15051524e-05,1.03453926e-05,5.78319773e-05,8196967450.0,1e-06,2e-06,tt
1.5e-05,0.4125,1.65,0.655990978,6.96256955e-05,3.48066874e-06,3.15051524e-05,1.53064444e-05,7.06367456e-05,6711051470.0,1e-06,2e-06,tt
2e-05,0.4125,1.65,0.72085549,8.01126022e-05,3.48066874e-06,3.15051524e-05,2.02210008e-05,8.07879857e-05,5867788770.0,1e-06,2e-06,tt
2.5e-05,0.4125,1.65,0.778380885,8.8874053e-05,3.48066874e-06,3.15051524e-05,2.51131917e-05,8.92003328e-05,5314406580.0,1e-06,2e-06,tt
3e-05,0.4125,1.65,0.830866546,9.63719676e-05,3.48066874e-06,3.15051524e-05,2.99843706e-05,9.63275791e-05,4921195360.0,1e-06,2e-06,tt
5e-06,0.825,1.65,0.476611078,3.86052571e-05,3.09736989e-05,9.92251589e-05,5.33076687e-06,4.02481016e-05,1323565600.0,1e-06,2e-06,tt
1e-05,0.825,1.65,0.578823257,5.64948694e-05,3.09736989e-05,9.92251589e-05,1.03453926e-05,5.78319773e-05,921134039.0,1e-06,2e-06,tt
1.5e-05,0.825,1.65,0.655990978,6.96256955e-05,3.09736989e-05,9.92251589e-05,1.53064444e-05,7.06367456e-05,754154262.0,1e-06,2e-06,tt
2e-05,0.825,1.65,0.72085549,8.01126022e-05,3.09736989e-05,9.92251589e-05,2.02210008e-05,8.07879857e-05,659392635.0,1e-06,2e-06,tt
2.5e-05,0.825,1.65,0.778380885,8.8874053e-05,3.09736989e-05,9.92251589e-05,2.51131917e-05,8.92003328e-05,597206323.0,1e-06,2e-06,tt
3e-05,0.825,1.65,0.830866546,9.63719676e-05,3.09736989e-05,9.92251589e-05,2.99843706e-05,9.63275791e-05,553019222.0,1e-06,2e-06,tt
5e-06,1.2375,1.65,0.476611078,3.86052571e-05,8.13296785e-05,0.000139742391,5.33076687e-06,4.02481016e-05,504068417.0,1e-06,2e-06,tt
1e-05,1.2375,1.65,0.578823257,5.64948694e-05,8.13296785e-05,0.000139742391,1.03453926e-05,5.78319773e-05,350805866.0,1e-06,2e-06,tt
1.5e-05,1.2375,1.65,0.655990978,6.96256955e-05,8.13296785e-05,0.000139742391,1.53064444e-05,7.06367456e-05,287213075.0,1e-06,2e-06,tt
2e-05,1.2375,1.65,0.72085549,8.01126022e-05,8.13296785e-05,0.000139742391,2.02210008e-05,8.07879857e-05,251123935.0,1e-06,2e-06,tt
2.5e-05,1.2375,1.65,0.778380885,8.8874053e-05,8.13296785e-05,0.000139742391,2.51131917e-05,8.92003328e-05,227440821.0,1e-06,2e-06,tt
3e-05,1.2375,1.65,0.830866546,9.63719676e-05,8.13296785e-05,0.000139742391,2.99843706e-05,9.63275791e-05,210612548.0,1e-06,2e-06,tt
5e-06,1.65,1.65,0.476611078,3.86052571e-05,0.000142638905,0.000153941783,5.33076687e-06,4.02481016e-05,287409122.0,1e-06,2e-06,tt
1e-05,1.65,1.65,0.578823257,5.64948694e-05,0.000142638905,0.000153941783,1.03453926e-05,5.78319773e-05,200022066.0,1e-06,2e-06,tt
1.5e-05,1.65,1.65,0.655990978,6.96256955e-05,0.000142638905,0.000153941783,1.53064444e-05,7.06367456e-05,163762804.0,1e-06,2e-06,tt
2e-05,1.65,1.65,0.72085549,8.01126022e-05,0.000142638905,0.000153941783,2.02210008e-05,8.07879857e-05,143185543.0,1e-06,2e-06,tt
2.5e-05,1.65,1.65,0.778380885,8.8874053e-05,0.000142638905,0.000153941783,2.51131917e-05,8.92003328e-05,129681933.0,1e-06,2e-06,tt
3e-05,1.65,1.65,0.830866546,9.63719676e-05,0.000142638905,0.000153941783,2.99843706e-05,9.63275791e-05,120086809.0,1e-06,2e-06,tt
5e-06,0.4125,1.6,0.476611127,3.86052656e-05,3.46180442e-06,3.14029793e-05,5.33076883e-06,4.024811e-05,11483438900.0,1e-06,2e-06,tt
1e-05,0.4125,1.6,0.578823257,5.64948694e-05,3.46180442e-06,3.14029793e-05,1.03453926e-05,5.78319773e-05,7991888450.0,1e-06,2e-06,tt
1.5e-05,0.4125,1.6,0.655990978,6.96256955e-05,3.46180442e-06,3.14029793e-05,1.53064444e-05,7.06367456e-05,6543148430.0,1e-06,2e-06,tt
2e-05,0.4125,1.6,0.72085549,8.01126022e-05,3.46180442e-06,3.14029793e-05,2.02210008e-05,8.07879857e-05,5720983230.0,1e-06,2e-06,tt
2.5e-05,0.4125,1.6,0.778380885,8.8874053e-05,3.46180442e-06,3.14029793e-05,2.51131917e-05,8.92003328e-05,5181446040.0,1e-06,2e-06,tt
3e-05,0.4125,1.6,0.830866546,9.63719676e-05,3.46180442e-06,3.14029793e-05,2.99843706e-05,9.63275791e-05,4798072530.0,1e-06,2e-06,tt
5e-06,0.825,1.6,0.476611078,3.86052571e-05,3.09031773e-05,9.90768391e-05,5.33076687e-06,4.02481016e-05,1286386420.0,1e-06,2e-06,tt
1e-05,0.825,1.6,0.578823257,5.64948694e-05,3.09031773e-05,9.90768391e-05,1.03453926e-05,5.78319773e-05,895259231.0,1e-06,2e-06,tt
1.5e-05,0.825,1.6,0.655990978,6.96256955e-05,3.09031773e-05,9.90768391e-05,1.53064444e-05,7.06367456e-05,732969944.0,1e-06,2e-06,tt
2e-05,0.825,1.6,0.72085549,8.01126022e-05,3.09031773e-05,9.90768391e-05,2.02210008e-05,8.07879857e-05,640870187.0,1e-06,2e-06,tt
2.5e-05,0.825,1.6,0.778380885,8.8874053e-05,3.09031773e-05,9.90768391e-05,2.51131917e-05,8.92003328e-05,580430699.0,1e-06,2e-06,tt
3e-05,0.825,1.6,0.830866546,9.63719676e-05,3.09031773e-05,9.90768391e-05,2.99843706e-05,9.63275791e-05,537484820.0,1e-06,2e-06,tt
5e-06,1.2375,1.6,0.476611078,3.86052571e-05,8.11871499e-05,0.000139535367,5.33076687e-06,4.02481016e-05,489651722.0,1e-06,2e-06,tt
1e-05,1.2375,1.6,0.578823257,5.64948694e-05,8.11871499e-05,0.000139535367,1.03453926e-05,5.78319773e-05,340772583.0,1e-06,2e-06,tt
1.5e-05,1.2375,1.6,0.655990978,6.96256955e-05,8.11871499e-05,0.000139535367,1.53064444e-05,7.06367456e-05,278998588.0,1e-06,2e-06,tt
2e-05,1.2375,1.6,0.72085549,8.01126022e-05,8.11871499e-05,0.000139535367,2.02210008e-05,8.07879857e-05,243941622.0,1e-06,2e-06,tt
2.5e-05,1.2375,1.6,0.778380885,8.8874053e-05,8.11871499e-05,0.000139535367,2.51131917e-05,8.92003328e-05,220935860.0,1e-06,2e-06,tt
3e-05,1.2375,1.6,0.830866546,9.63719676e-05,8.11871499e-05,0.000139535367,2.99843706e-05,9.63275791e-05,204588888.0,1e-06,2e-06,tt
5e-06,1.65,1.6,0.476611078,3.86052571e-05,0.000142373145,0.00015347129,5.33076687e-06,4.02481016e-05,279219987.0,1e-06,2e-06,tt
1e-05,1.65,1.6,0.578823257,5.64948694e-05,0.000142373145,0.00015347129,1.03453926e-05,5.78319773e-05,194322846.0,1e-06,2e-06,tt
1.5e-05,1.65,1.6,0.655990978,6.96256955e-05,0.000142373145,0.00015347129,1.53064444e-05,7.06367456e-05,159096718.0,1e-06,2e-06,tt
2e-05,1.65,1.6,0.72085549,8.01126022e-05,0.000142373145,0.00015347129,2.02210008e-05,8.07879857e-05,139105763.0,1e-06,2e-06,tt
2.5e-05,1.65,1.6,0.778380885,8.8874053e-05,0.000142373145,0.00015347129,2.51131917e-05,8.92003328e-05,125986911.0,1e-06,2e-06,tt
3e-05,1.65,1.6,0.830866546,9.63719676e-05,0.000142373145,0.00015347129,2.99843706e-05,9.63275791e-05,116665181.0,1e-06,2e-06,tt
