 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.65000000e+00  4.08888594e-01  5.72579319e-05  7.26071715e-06  7.24348666e-05  5.83429708e-06  6.32210155e-05  3.59453700e+09  1.00000000e-06  7.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.65000000e+00  4.75698686e-01  8.70734858e-05  7.26071715e-06  7.24348666e-05  1.10331774e-05  9.27672075e-05  2.44968330e+09  1.00000000e-06  7.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.65000000e+00  5.24663070e-01  1.09948131e-04  7.26071715e-06  7.24348666e-05  1.61253729e-05  1.15275627e-04  1.97136451e+09  1.00000000e-06  7.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.65000000e+00  5.64927262e-01  1.28878280e-04  7.26071715e-06  7.24348666e-05  2.11403476e-05  1.33800734e-04  1.69842327e+09  1.00000000e-06  7.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.65000000e+00  6.00047732e-01  1.45234250e-04  7.26071715e-06  7.24348666e-05  2.61200742e-05  1.49727798e-04  1.51775610e+09  1.00000000e-06  7.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.65000000e+00  6.31628482e-01  1.59681741e-04  7.26071715e-06  7.24348666e-05  3.10706283e-05  1.63729990e-04  1.38795757e+09  1.00000000e-06  7.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.65000000e+00  4.08888594e-01  5.72579319e-05  7.58257823e-05  2.52060984e-04  5.83429708e-06  6.32210155e-05  3.44195808e+08  1.00000000e-06  7.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.65000000e+00  4.75698686e-01  8.70734858e-05  7.58257823e-05  2.52060984e-04  1.10331774e-05  9.27672075e-05  2.34570050e+08  1.00000000e-06  7.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.65000000e+00  5.24663070e-01  1.09948131e-04  7.58257823e-05  2.52060984e-04  1.61253729e-05  1.15275627e-04  1.88768512e+08  1.00000000e-06  7.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.65000000e+00  5.64927262e-01  1.28878280e-04  7.58257823e-05  2.52060984e-04  2.11403476e-05  1.33800734e-04  1.62632954e+08  1.00000000e-06  7.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.65000000e+00  6.00047732e-01  1.45234250e-04  7.58257823e-05  2.52060984e-04  2.61200742e-05  1.49727798e-04  1.45333123e+08  1.00000000e-06  7.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.65000000e+00  6.31628482e-01  1.59681741e-04  7.58257823e-05  2.52060984e-04  3.10706283e-05  1.63729990e-04  1.32904232e+08  1.00000000e-06  7.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.65000000e+00  4.08888594e-01  5.72579319e-05  2.02035668e-04  3.44082308e-04  5.83429708e-06  6.32210155e-05  1.29179747e+08  1.00000000e-06  7.00000000e-07 
