i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,width,length,corner
5e-06,0.4125,1.65,0.525154251,3.80199909e-05,2.15592039e-06,2.32204804e-05,5.27425508e-06,3.93428941e-05,19452925300.0,1e-06,2e-06,ss
1e-05,0.4125,1.65,0.629168673,5.5550408e-05,2.15592039e-06,2.32204804e-05,1.02637968e-05,5.65411438e-05,13535884300.0,1e-06,2e-06,ss
1.5e-05,0.4125,1.65,0.707814114,6.83666097e-05,2.15592039e-06,2.32204804e-05,1.52057196e-05,6.90165218e-05,11089147400.0,1e-06,2e-06,ss
2e-05,0.4125,1.65,0.77401582,7.85590944e-05,2.15592039e-06,2.32204804e-05,2.01044871e-05,7.88640373e-05,9704478850.0,1e-06,2e-06,ss
2.5e-05,0.4125,1.65,0.832805709,8.70359529e-05,2.15592039e-06,2.32204804e-05,2.49827131e-05,8.69858475e-05,8798378180.0,1e-06,2e-06,ss
3e-05,0.4125,1.65,0.886516629,9.42558894e-05,2.15592039e-06,2.32204804e-05,2.98412087e-05,9.38314722e-05,8156478460.0,1e-06,2e-06,ss
5e-06,0.825,1.65,0.52515425,3.80199907e-05,2.56461344e-05,8.92228372e-05,5.27425503e-06,3.93428939e-05,1635293570.0,1e-06,2e-06,ss
1e-05,0.825,1.65,0.629168673,5.5550408e-05,2.56461344e-05,8.92228372e-05,1.02637968e-05,5.65411438e-05,1137882560.0,1e-06,2e-06,ss
1.5e-05,0.825,1.65,0.707814114,6.83666097e-05,2.56461344e-05,8.92228372e-05,1.52057196e-05,6.90165218e-05,932199705.0,1e-06,2e-06,ss
2e-05,0.825,1.65,0.77401582,7.85590944e-05,2.56461344e-05,8.92228372e-05,2.01044871e-05,7.88640373e-05,815798727.0,1e-06,2e-06,ss
2.5e-05,0.825,1.65,0.832805709,8.70359529e-05,2.56461344e-05,8.92228372e-05,2.49827131e-05,8.69858475e-05,739628148.0,1e-06,2e-06,ss
3e-05,0.825,1.65,0.886516629,9.42558894e-05,2.56461344e-05,8.92228372e-05,2.98412087e-05,9.38314722e-05,685667396.0,1e-06,2e-06,ss
5e-06,1.2375,1.65,0.52515425,3.80199907e-05,7.20335767e-05,0.000130502142,5.27425503e-06,3.93428939e-05,582214024.0,1e-06,2e-06,ss
1e-05,1.2375,1.65,0.629168673,5.5550408e-05,7.20335767e-05,0.000130502142,1.02637968e-05,5.65411438e-05,405120644.0,1e-06,2e-06,ss
1.5e-05,1.2375,1.65,0.707814114,6.83666097e-05,7.20335767e-05,0.000130502142,1.52057196e-05,6.90165218e-05,331891321.0,1e-06,2e-06,ss
2e-05,1.2375,1.65,0.77401582,7.85590944e-05,7.20335767e-05,0.000130502142,2.01044871e-05,7.88640373e-05,290449049.0,1e-06,2e-06,ss
2.5e-05,1.2375,1.65,0.832805709,8.70359529e-05,7.20335767e-05,0.000130502142,2.49827131e-05,8.69858475e-05,263330016.0,1e-06,2e-06,ss
3e-05,1.2375,1.65,0.886516629,9.42558894e-05,7.20335767e-05,0.000130502142,2.98412087e-05,9.38314722e-05,244118355.0,1e-06,2e-06,ss
5e-06,1.65,1.65,0.52515425,3.80199907e-05,0.000129674188,0.000145469572,5.27425503e-06,3.93428939e-05,323417938.0,1e-06,2e-06,ss
1e-05,1.65,1.65,0.629168673,5.5550408e-05,0.000129674188,0.000145469572,1.02637968e-05,5.65411438e-05,225043159.0,1e-06,2e-06,ss
1.5e-05,1.65,1.65,0.707814114,6.83666097e-05,0.000129674188,0.000145469572,1.52057196e-05,6.90165218e-05,184364516.0,1e-06,2e-06,ss
2e-05,1.65,1.65,0.77401582,7.85590944e-05,0.000129674188,0.000145469572,2.01044871e-05,7.88640373e-05,161343472.0,1e-06,2e-06,ss
2.5e-05,1.65,1.65,0.832805709,8.70359529e-05,0.000129674188,0.000145469572,2.49827131e-05,8.69858475e-05,146278941.0,1e-06,2e-06,ss
3e-05,1.65,1.65,0.886516629,9.42558894e-05,0.000129674188,0.000145469572,2.98412087e-05,9.38314722e-05,135606927.0,1e-06,2e-06,ss
5e-06,0.4125,1.6,0.525154251,3.80199909e-05,2.14177499e-06,2.31271597e-05,5.27425508e-06,3.93428941e-05,18988026800.0,1e-06,2e-06,ss
1e-05,0.4125,1.6,0.629168673,5.5550408e-05,2.14177499e-06,2.31271597e-05,1.02637968e-05,5.65411438e-05,13212395000.0,1e-06,2e-06,ss
1.5e-05,0.4125,1.6,0.707814114,6.83666097e-05,2.14177499e-06,2.31271597e-05,1.52057196e-05,6.90165218e-05,10824131800.0,1e-06,2e-06,ss
2e-05,0.4125,1.6,0.77401582,7.85590944e-05,2.14177499e-06,2.31271597e-05,2.01044871e-05,7.88640373e-05,9472554940.0,1e-06,2e-06,ss
2.5e-05,0.4125,1.6,0.832805709,8.70359529e-05,2.14177499e-06,2.31271597e-05,2.49827131e-05,8.69858475e-05,8588108850.0,1e-06,2e-06,ss
3e-05,0.4125,1.6,0.886516629,9.42558894e-05,2.14177499e-06,2.31271597e-05,2.98412087e-05,9.38314722e-05,7961549660.0,1e-06,2e-06,ss
5e-06,0.825,1.6,0.52515425,3.80199907e-05,2.55846373e-05,8.90866248e-05,5.27425503e-06,3.93428939e-05,1589550820.0,1e-06,2e-06,ss
1e-05,0.825,1.6,0.629168673,5.5550408e-05,2.55846373e-05,8.90866248e-05,1.02637968e-05,5.65411438e-05,1106053490.0,1e-06,2e-06,ss
1.5e-05,0.825,1.6,0.707814114,6.83666097e-05,2.55846373e-05,8.90866248e-05,1.52057196e-05,6.90165218e-05,906124034.0,1e-06,2e-06,ss
2e-05,0.825,1.6,0.77401582,7.85590944e-05,2.55846373e-05,8.90866248e-05,2.01044871e-05,7.88640373e-05,792979047.0,1e-06,2e-06,ss
2.5e-05,0.825,1.6,0.832805709,8.70359529e-05,2.55846373e-05,8.90866248e-05,2.49827131e-05,8.69858475e-05,718939126.0,1e-06,2e-06,ss
3e-05,0.825,1.6,0.886516629,9.42558894e-05,2.55846373e-05,8.90866248e-05,2.98412087e-05,9.38314722e-05,666487775.0,1e-06,2e-06,ss
5e-06,1.2375,1.6,0.52515425,3.80199907e-05,7.19070174e-05,0.000130319689,5.27425503e-06,3.93428939e-05,565564844.0,1e-06,2e-06,ss
1e-05,1.2375,1.6,0.629168673,5.5550408e-05,7.19070174e-05,0.000130319689,1.02637968e-05,5.65411438e-05,393535684.0,1e-06,2e-06,ss
1.5e-05,1.2375,1.6,0.707814114,6.83666097e-05,7.19070174e-05,0.000130319689,1.52057196e-05,6.90165218e-05,322400450.0,1e-06,2e-06,ss
2e-05,1.2375,1.6,0.77401582,7.85590944e-05,7.19070174e-05,0.000130319689,2.01044871e-05,7.88640373e-05,282143274.0,1e-06,2e-06,ss
2.5e-05,1.2375,1.6,0.832805709,8.70359529e-05,7.19070174e-05,0.000130319689,2.49827131e-05,8.69858475e-05,255799746.0,1e-06,2e-06,ss
3e-05,1.2375,1.6,0.886516629,9.42558894e-05,7.19070174e-05,0.000130319689,2.98412087e-05,9.38314722e-05,237137467.0,1e-06,2e-06,ss
5e-06,1.65,1.6,0.52515425,3.80199907e-05,0.000129447051,0.000145115346,5.27425503e-06,3.93428939e-05,314167692.0,1e-06,2e-06,ss
1e-05,1.65,1.6,0.629168673,5.5550408e-05,0.000129447051,0.000145115346,1.02637968e-05,5.65411438e-05,218606582.0,1e-06,2e-06,ss
1.5e-05,1.65,1.6,0.707814114,6.83666097e-05,0.000129447051,0.000145115346,1.52057196e-05,6.90165218e-05,179091409.0,1e-06,2e-06,ss
2e-05,1.65,1.6,0.77401582,7.85590944e-05,0.000129447051,0.000145115346,2.01044871e-05,7.88640373e-05,156728803.0,1e-06,2e-06,ss
2.5e-05,1.65,1.6,0.832805709,8.70359529e-05,0.000129447051,0.000145115346,2.49827131e-05,8.69858475e-05,142095140.0,1e-06,2e-06,ss
3e-05,1.65,1.6,0.886516629,9.42558894e-05,0.000129447051,0.000145115346,2.98412087e-05,9.38314722e-05,131728362.0,1e-06,2e-06,ss
5e-06,0.4125,1.2375,0.525154251,3.80199909e-05,2.02963017e-06,2.23810591e-05,5.27425508e-06,3.93428941e-05,15497512400.0,1e-06,2e-06,ss
1e-05,0.4125,1.2375,0.629168673,5.5550408e-05,2.02963017e-06,2.23810591e-05,1.02637968e-05,5.65411438e-05,10783598500.0,1e-06,2e-06,ss
1.5e-05,0.4125,1.2375,0.707814114,6.83666097e-05,2.02963017e-06,2.23810591e-05,1.52057196e-05,6.90165218e-05,8834362780.0,1e-06,2e-06,ss
2e-05,0.4125,1.2375,0.77401582,7.85590944e-05,2.02963017e-06,2.23810591e-05,2.01044871e-05,7.88640373e-05,7731242430.0,1e-06,2e-06,ss
2.5e-05,0.4125,1.2375,0.832805709,8.70359529e-05,2.02963017e-06,2.23810591e-05,2.49827131e-05,8.69858475e-05,7009381510.0,1e-06,2e-06,ss
3e-05,0.4125,1.2375,0.886516629,9.42558894e-05,2.02963017e-06,2.23810591e-05,2.98412087e-05,9.38314722e-05,6498000900.0,1e-06,2e-06,ss
5e-06,0.825,1.2375,0.52515425,3.80199907e-05,2.5079062e-05,8.79227733e-05,5.27425503e-06,3.93428939e-05,1254202370.0,1e-06,2e-06,ss
1e-05,0.825,1.2375,0.629168673,5.5550408e-05,2.5079062e-05,8.79227733e-05,1.02637968e-05,5.65411438e-05,872708748.0,1e-06,2e-06,ss
1.5e-05,0.825,1.2375,0.707814114,6.83666097e-05,2.5079062e-05,8.79227733e-05,1.52057196e-05,6.90165218e-05,714958527.0,1e-06,2e-06,ss
2e-05,0.825,1.2375,0.77401582,7.85590944e-05,2.5079062e-05,8.79227733e-05,2.01044871e-05,7.88640373e-05,625683803.0,1e-06,2e-06,ss
2.5e-05,0.825,1.2375,0.832805709,8.70359529e-05,2.5079062e-05,8.79227733e-05,2.49827131e-05,8.69858475e-05,567264127.0,1e-06,2e-06,ss
3e-05,0.825,1.2375,0.886516629,9.42558894e-05,2.5079062e-05,8.79227733e-05,2.98412087e-05,9.38314722e-05,525878467.0,1e-06,2e-06,ss
5e-06,1.2375,1.2375,0.52515425,3.80199907e-05,7.08155797e-05,0.00012853921,5.27425503e-06,3.93428939e-05,444170889.0,1e-06,2e-06,ss
1e-05,1.2375,1.2375,0.629168673,5.5550408e-05,7.08155797e-05,0.00012853921,1.02637968e-05,5.65411438e-05,309066407.0,1e-06,2e-06,ss
1.5e-05,1.2375,1.2375,0.707814114,6.83666097e-05,7.08155797e-05,0.00012853921,1.52057196e-05,6.90165218e-05,253199780.0,1e-06,2e-06,ss
2e-05,1.2375,1.2375,0.77401582,7.85590944e-05,7.08155797e-05,0.00012853921,2.01044871e-05,7.88640373e-05,221583484.0,1e-06,2e-06,ss
2.5e-05,1.2375,1.2375,0.832805709,8.70359529e-05,7.08155797e-05,0.00012853921,2.49827131e-05,8.69858475e-05,200894383.0,1e-06,2e-06,ss
3e-05,1.2375,1.2375,0.886516629,9.42558894e-05,7.08155797e-05,0.00012853921,2.98412087e-05,9.38314722e-05,186237813.0,1e-06,2e-06,ss
5e-06,1.65,1.2375,0.52515425,3.80199907e-05,0.000127066838,0.000139282568,5.27425503e-06,3.93428939e-05,247540739.0,1e-06,2e-06,ss
1e-05,1.65,1.2375,0.629168673,5.5550408e-05,0.000127066838,0.000139282568,1.02637968e-05,5.65411438e-05,172245703.0,1e-06,2e-06,ss
1.5e-05,1.65,1.2375,0.707814114,6.83666097e-05,0.000127066838,0.000139282568,1.52057196e-05,6.90165218e-05,141110690.0,1e-06,2e-06,ss
