 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.65000000e+00  4.41656353e-01  7.58963353e-05  6.24141440e-06  9.17560804e-05  6.59821983e-06  9.16312078e-05  2.88507770e+09  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.65000000e+00  4.89859122e-01  1.21730793e-04  6.24141440e-06  9.17560804e-05  1.20809798e-05  1.37341779e-04  1.92485606e+09  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.65000000e+00  5.23807882e-01  1.58843189e-04  6.24141440e-06  9.17560804e-05  1.73606330e-05  1.74227622e-04  1.51734353e+09  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.65000000e+00  5.50942886e-01  1.90582206e-04  6.24141440e-06  9.17560804e-05  2.25114470e-05  2.05644237e-04  1.28553641e+09  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.65000000e+00  5.74154571e-01  2.18754868e-04  6.24141440e-06  9.17560804e-05  2.76057232e-05  2.33398738e-04  1.13266746e+09  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.65000000e+00  5.94693320e-01  2.44193903e-04  6.24141440e-06  9.17560804e-05  3.26551628e-05  2.58339074e-04  1.02331850e+09  1.00000000e-06  2.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.65000000e+00  4.41656024e-01  7.58960554e-05  1.39457537e-04  5.56997550e-04  6.59818971e-06  9.16309276e-05  1.29121889e+08  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.65000000e+00  4.89859122e-01  1.21730793e-04  1.39457537e-04  5.56997550e-04  1.20809798e-05  1.37341779e-04  8.61468271e+07  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.65000000e+00  5.23807882e-01  1.58843189e-04  1.39457537e-04  5.56997550e-04  1.73606330e-05  1.74227622e-04  6.79086263e+07  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.65000000e+00  5.50942886e-01  1.90582206e-04  1.39457537e-04  5.56997550e-04  2.25114470e-05  2.05644237e-04  5.75341115e+07  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.65000000e+00  5.74154571e-01  2.18754868e-04  1.39457537e-04  5.56997550e-04  2.76057232e-05  2.33398738e-04  5.06924697e+07  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.65000000e+00  5.94693320e-01  2.44193903e-04  1.39457537e-04  5.56997550e-04  3.26551628e-05  2.58339074e-04  4.57985634e+07  1.00000000e-06  2.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.65000000e+00  4.41656024e-01  7.58960554e-05  4.18797924e-04  7.44345587e-04  6.59818971e-06  9.16309276e-05  4.29969194e+07  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.65000000e+00  4.89859122e-01  1.21730793e-04  4.18797924e-04  7.44345587e-04  1.20809798e-05  1.37341779e-04  2.86864467e+07  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.65000000e+00  5.23807882e-01  1.58843189e-04  4.18797924e-04  7.44345587e-04  1.73606330e-05  1.74227622e-04  2.26132204e+07  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.65000000e+00  5.50942886e-01  1.90582206e-04  4.18797924e-04  7.44345587e-04  2.25114470e-05  2.05644237e-04  1.91585608e+07  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  1.23750000e+00  1.65000000e+00  5.74154571e-01  2.18754868e-04  4.18797924e-04  7.44345587e-04  2.76057232e-05  2.33398738e-04  1.68803295e+07  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  1.23750000e+00  1.65000000e+00  5.94693320e-01  2.44193903e-04  4.18797924e-04  7.44345587e-04  3.26551628e-05  2.58339074e-04  1.52506841e+07  1.00000000e-06  2.00000000e-07 
 5.00000000e-06  1.65000000e+00  1.65000000e+00  4.41656024e-01  7.58960554e-05  7.27874762e-04  7.38058154e-04  6.59818971e-06  9.16309276e-05  2.47391743e+07  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  1.65000000e+00  1.65000000e+00  4.89859122e-01  1.21730793e-04  7.27874762e-04  7.38058154e-04  1.20809798e-05  1.37341779e-04  1.65053453e+07  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  1.65000000e+00  1.65000000e+00  5.23807882e-01  1.58843189e-04  7.27874762e-04  7.38058154e-04  1.73606330e-05  1.74227622e-04  1.30109879e+07  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  1.65000000e+00  1.65000000e+00  5.50942886e-01  1.90582206e-04  7.27874762e-04  7.38058154e-04  2.25114470e-05  2.05644237e-04  1.10232775e+07  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  1.65000000e+00  1.65000000e+00  5.74154571e-01  2.18754868e-04  7.27874762e-04  7.38058154e-04  2.76057232e-05  2.33398738e-04  9.71244962e+06  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  1.65000000e+00  1.65000000e+00  5.94693320e-01  2.44193903e-04  7.27874762e-04  7.38058154e-04  3.26551628e-05  2.58339074e-04  8.77479915e+06  1.00000000e-06  2.00000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.60000000e+00  4.41656353e-01  7.58963353e-05  6.13731762e-06  9.05405852e-05  6.59821983e-06  9.16312078e-05  2.84510286e+09  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.60000000e+00  4.89859122e-01  1.21730793e-04  6.13731762e-06  9.05405852e-05  1.20809798e-05  1.37341779e-04  1.89818578e+09  1.00000000e-06  2.00000000e-07 
