 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.65000000e+00  4.79857379e-01  7.65938607e-05  3.39594055e-06  6.49043198e-05  6.59244269e-06  9.27883171e-05  5.23637292e+09  1.00000000e-06  1.50000000e-07 
 1.00000000e-05  4.12500000e-01  1.65000000e+00  5.27135345e-01  1.24528358e-04  3.39594055e-06  6.49043198e-05  1.20588267e-05  1.40365360e-04  3.46149670e+09  1.00000000e-06  1.50000000e-07 
 1.50000000e-05  4.12500000e-01  1.65000000e+00  5.60052322e-01  1.64284862e-04  3.39594055e-06  6.49043198e-05  1.73154486e-05  1.79783408e-04  2.70255324e+09  1.00000000e-06  1.50000000e-07 
 2.00000000e-05  4.12500000e-01  1.65000000e+00  5.86108523e-01  1.98752868e-04  3.39594055e-06  6.49043198e-05  2.24390420e-05  2.13848720e-04  2.27204647e+09  1.00000000e-06  1.50000000e-07 
 2.50000000e-05  4.12500000e-01  1.65000000e+00  6.08245468e-01  2.29661268e-04  3.39594055e-06  6.49043198e-05  2.75074911e-05  2.44256620e-04  1.98919575e+09  1.00000000e-06  1.50000000e-07 
 3.00000000e-05  4.12500000e-01  1.65000000e+00  6.27721727e-01  2.57788485e-04  3.39594055e-06  6.49043198e-05  3.25318951e-05  2.71793580e-04  1.78765897e+09  1.00000000e-06  1.50000000e-07 
 5.00000000e-06  8.25000000e-01  1.65000000e+00  4.79857096e-01  7.65936095e-05  1.31833376e-04  5.98030812e-04  6.59241645e-06  9.27880669e-05  1.34885865e+08  1.00000000e-06  1.50000000e-07 
 1.00000000e-05  8.25000000e-01  1.65000000e+00  5.27135345e-01  1.24528358e-04  1.31833376e-04  5.98030812e-04  1.20588268e-05  1.40365360e-04  8.91658645e+07  1.00000000e-06  1.50000000e-07 
 1.50000000e-05  8.25000000e-01  1.65000000e+00  5.60052322e-01  1.64284862e-04  1.31833376e-04  5.98030812e-04  1.73154486e-05  1.79783408e-04  6.96159833e+07  1.00000000e-06  1.50000000e-07 
 2.00000000e-05  8.25000000e-01  1.65000000e+00  5.86108523e-01  1.98752868e-04  1.31833376e-04  5.98030812e-04  2.24390420e-05  2.13848720e-04  5.85264139e+07  1.00000000e-06  1.50000000e-07 
 2.50000000e-05  8.25000000e-01  1.65000000e+00  6.08245468e-01  2.29661268e-04  1.31833376e-04  5.98030812e-04  2.75074911e-05  2.44256620e-04  5.12403664e+07  1.00000000e-06  1.50000000e-07 
 3.00000000e-05  8.25000000e-01  1.65000000e+00  6.27721727e-01  2.57788485e-04  1.31833376e-04  5.98030812e-04  3.25318951e-05  2.71793580e-04  4.60489122e+07  1.00000000e-06  1.50000000e-07 
 5.00000000e-06  1.23750000e+00  1.65000000e+00  4.79857096e-01  7.65936095e-05  4.45554366e-04  8.50988030e-04  6.59241645e-06  9.27880669e-05  3.99108625e+07  1.00000000e-06  1.50000000e-07 
 1.00000000e-05  1.23750000e+00  1.65000000e+00  5.27135345e-01  1.24528358e-04  4.45554366e-04  8.50988030e-04  1.20588268e-05  1.40365360e-04  2.63829464e+07  1.00000000e-06  1.50000000e-07 
 1.50000000e-05  1.23750000e+00  1.65000000e+00  5.60052322e-01  1.64284862e-04  4.45554366e-04  8.50988030e-04  1.73154486e-05  1.79783408e-04  2.05984069e+07  1.00000000e-06  1.50000000e-07 
 2.00000000e-05  1.23750000e+00  1.65000000e+00  5.86108523e-01  1.98752868e-04  4.45554366e-04  8.50988030e-04  2.24390420e-05  2.13848720e-04  1.73171566e+07  1.00000000e-06  1.50000000e-07 
 2.50000000e-05  1.23750000e+00  1.65000000e+00  6.08245468e-01  2.29661268e-04  4.45554366e-04  8.50988030e-04  2.75074911e-05  2.44256620e-04  1.51613159e+07  1.00000000e-06  1.50000000e-07 
 3.00000000e-05  1.23750000e+00  1.65000000e+00  6.27721727e-01  2.57788485e-04  4.45554366e-04  8.50988030e-04  3.25318951e-05  2.71793580e-04  1.36252364e+07  1.00000000e-06  1.50000000e-07 
 5.00000000e-06  1.65000000e+00  1.65000000e+00  4.79857096e-01  7.65936095e-05  8.00114342e-04  8.48821422e-04  6.59241645e-06  9.27880669e-05  2.22248973e+07  1.00000000e-06  1.50000000e-07 
 1.00000000e-05  1.65000000e+00  1.65000000e+00  5.27135345e-01  1.24528358e-04  8.00114342e-04  8.48821422e-04  1.20588268e-05  1.40365360e-04  1.46916964e+07  1.00000000e-06  1.50000000e-07 
 1.50000000e-05  1.65000000e+00  1.65000000e+00  5.60052322e-01  1.64284862e-04  8.00114342e-04  8.48821422e-04  1.73154486e-05  1.79783408e-04  1.14704982e+07  1.00000000e-06  1.50000000e-07 
 2.00000000e-05  1.65000000e+00  1.65000000e+00  5.86108523e-01  1.98752868e-04  8.00114342e-04  8.48821422e-04  2.24390420e-05  2.13848720e-04  9.64329014e+06  1.00000000e-06  1.50000000e-07 
 2.50000000e-05  1.65000000e+00  1.65000000e+00  6.08245468e-01  2.29661268e-04  8.00114342e-04  8.48821422e-04  2.75074911e-05  2.44256620e-04  8.44278143e+06  1.00000000e-06  1.50000000e-07 
 3.00000000e-05  1.65000000e+00  1.65000000e+00  6.27721727e-01  2.57788485e-04  8.00114342e-04  8.48821422e-04  3.25318951e-05  2.71793580e-04  7.58739501e+06  1.00000000e-06  1.50000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.60000000e+00  4.79857379e-01  7.65938607e-05  3.32695490e-06  6.37134865e-05  6.59244269e-06  9.27883171e-05  5.18298284e+09  1.00000000e-06  1.50000000e-07 
 1.00000000e-05  4.12500000e-01  1.60000000e+00  5.27135345e-01  1.24528358e-04  3.32695490e-06  6.37134865e-05  1.20588267e-05  1.40365360e-04  3.42620327e+09  1.00000000e-06  1.50000000e-07 
 1.50000000e-05  4.12500000e-01  1.60000000e+00  5.60052322e-01  1.64284862e-04  3.32695490e-06  6.37134865e-05  1.73154486e-05  1.79783408e-04  2.67499800e+09  1.00000000e-06  1.50000000e-07 
 2.00000000e-05  4.12500000e-01  1.60000000e+00  5.86108523e-01  1.98752868e-04  3.32695490e-06  6.37134865e-05  2.24390420e-05  2.13848720e-04  2.24888068e+09  1.00000000e-06  1.50000000e-07 
 2.50000000e-05  4.12500000e-01  1.60000000e+00  6.08245468e-01  2.29661268e-04  3.32695490e-06  6.37134865e-05  2.75074911e-05  2.44256620e-04  1.96891391e+09  1.00000000e-06  1.50000000e-07 
 3.00000000e-05  4.12500000e-01  1.60000000e+00  6.27721727e-01  2.57788485e-04  3.32695490e-06  6.37134865e-05  3.25318951e-05  2.71793580e-04  1.76943199e+09  1.00000000e-06  1.50000000e-07 
 5.00000000e-06  8.25000000e-01  1.60000000e+00  4.79857096e-01  7.65936095e-05  1.30938283e-04  5.95441735e-04  6.59241645e-06  9.27880669e-05  1.31692552e+08  1.00000000e-06  1.50000000e-07 
 1.00000000e-05  8.25000000e-01  1.60000000e+00  5.27135345e-01  1.24528358e-04  1.30938283e-04  5.95441735e-04  1.20588268e-05  1.40365360e-04  8.70549353e+07  1.00000000e-06  1.50000000e-07 
 1.50000000e-05  8.25000000e-01  1.60000000e+00  5.60052322e-01  1.64284862e-04  1.30938283e-04  5.95441735e-04  1.73154486e-05  1.79783408e-04  6.79678816e+07  1.00000000e-06  1.50000000e-07 
 2.00000000e-05  8.25000000e-01  1.60000000e+00  5.86108523e-01  1.98752868e-04  1.30938283e-04  5.95441735e-04  2.24390420e-05  2.13848720e-04  5.71408487e+07  1.00000000e-06  1.50000000e-07 
 2.50000000e-05  8.25000000e-01  1.60000000e+00  6.08245468e-01  2.29661268e-04  1.30938283e-04  5.95441735e-04  2.75074911e-05  2.44256620e-04  5.00272925e+07  1.00000000e-06  1.50000000e-07 
