 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.65000000e+00  4.65605960e-01  5.40689198e-05  3.76075695e-06  4.55063980e-05  5.63455059e-06  5.82840764e-05  7.52763856e+09  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.65000000e+00  5.36871795e-01  8.16114395e-05  3.76075695e-06  4.55063980e-05  1.07464047e-05  8.54273585e-05  5.13584253e+09  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.65000000e+00  5.89416135e-01  1.02536813e-04  3.76075695e-06  4.55063980e-05  1.57734479e-05  1.05912139e-04  4.14250403e+09  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.65000000e+00  6.32829253e-01  1.19702959e-04  3.76075695e-06  4.55063980e-05  2.07354950e-05  1.22624035e-04  3.57794016e+09  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.65000000e+00  6.70840035e-01  1.34405594e-04  3.76075695e-06  4.55063980e-05  2.56686106e-05  1.36864772e-04  3.20565661e+09  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.65000000e+00  7.05139126e-01  1.47282132e-04  3.76075695e-06  4.55063980e-05  3.05771098e-05  1.49275029e-04  2.93914840e+09  1.00000000e-06  8.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.65000000e+00  4.65605960e-01  5.40689198e-05  5.48422642e-05  1.98252431e-04  5.63455059e-06  5.82840764e-05  5.16200771e+08  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.65000000e+00  5.36871795e-01  8.16114395e-05  5.48422642e-05  1.98252431e-04  1.07464047e-05  8.54273585e-05  3.52185596e+08  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.65000000e+00  5.89416135e-01  1.02536813e-04  5.48422642e-05  1.98252431e-04  1.57734479e-05  1.05912139e-04  2.84068338e+08  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.65000000e+00  6.32829253e-01  1.19702959e-04  5.48422642e-05  1.98252431e-04  2.07354950e-05  1.22624035e-04  2.45353899e+08  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.65000000e+00  6.70840035e-01  1.34405594e-04  5.48422642e-05  1.98252431e-04  2.56686106e-05  1.36864772e-04  2.19824903e+08  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.65000000e+00  7.05139126e-01  1.47282132e-04  5.48422642e-05  1.98252431e-04  3.05771098e-05  1.49275029e-04  2.01549351e+08  1.00000000e-06  8.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.65000000e+00  4.65605960e-01  5.40689198e-05  1.56311715e-04  2.79837843e-04  5.63455059e-06  5.82840764e-05  1.81110028e+08  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.65000000e+00  5.36871795e-01  8.16114395e-05  1.56311715e-04  2.79837843e-04  1.07464047e-05  8.54273585e-05  1.23564990e+08  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.65000000e+00  5.89416135e-01  1.02536813e-04  1.56311715e-04  2.79837843e-04  1.57734479e-05  1.05912139e-04  9.96659198e+07  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.65000000e+00  6.32829253e-01  1.19702959e-04  1.56311715e-04  2.79837843e-04  2.07354950e-05  1.22624035e-04  8.60828849e+07  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  1.23750000e+00  1.65000000e+00  6.70840035e-01  1.34405594e-04  1.56311715e-04  2.79837843e-04  2.56686106e-05  1.36864772e-04  7.71259877e+07  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  1.23750000e+00  1.65000000e+00  7.05139126e-01  1.47282132e-04  1.56311715e-04  2.79837843e-04  3.05771098e-05  1.49275029e-04  7.07139756e+07  1.00000000e-06  8.00000000e-07 
 5.00000000e-06  1.65000000e+00  1.65000000e+00  4.65605960e-01  5.40689198e-05  2.77148206e-04  2.98856749e-04  5.63455059e-06  5.82840764e-05  1.02146139e+08  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  1.65000000e+00  1.65000000e+00  5.36871795e-01  8.16114395e-05  2.77148206e-04  2.98856749e-04  1.07464047e-05  8.54273585e-05  6.96907109e+07  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  1.65000000e+00  1.65000000e+00  5.89416135e-01  1.02536813e-04  2.77148206e-04  2.98856749e-04  1.57734479e-05  1.05912139e-04  5.62116242e+07  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  1.65000000e+00  1.65000000e+00  6.32829253e-01  1.19702959e-04  2.77148206e-04  2.98856749e-04  2.07354950e-05  1.22624035e-04  4.85507863e+07  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  1.65000000e+00  1.65000000e+00  6.70840035e-01  1.34405594e-04  2.77148206e-04  2.98856749e-04  2.56686106e-05  1.36864772e-04  4.34990922e+07  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  1.65000000e+00  1.65000000e+00  7.05139126e-01  1.47282132e-04  2.77148206e-04  2.98856749e-04  3.05771098e-05  1.49275029e-04  3.98827145e+07  1.00000000e-06  8.00000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.60000000e+00  4.65605960e-01  5.40689198e-05  3.72394852e-06  4.52135108e-05  5.63455059e-06  5.82840764e-05  7.37167865e+09  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.60000000e+00  5.36871795e-01  8.16114395e-05  3.72394852e-06  4.52135108e-05  1.07464047e-05  8.54273585e-05  5.02943658e+09  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.60000000e+00  5.89416135e-01  1.02536813e-04  3.72394852e-06  4.52135108e-05  1.57734479e-05  1.05912139e-04  4.05667837e+09  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.60000000e+00  6.32829253e-01  1.19702959e-04  3.72394852e-06  4.52135108e-05  2.07354950e-05  1.22624035e-04  3.50381131e+09  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.60000000e+00  6.70840035e-01  1.34405594e-04  3.72394852e-06  4.52135108e-05  2.56686106e-05  1.36864772e-04  3.13924084e+09  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.60000000e+00  7.05139126e-01  1.47282132e-04  3.72394852e-06  4.52135108e-05  3.05771098e-05  1.49275029e-04  2.87825422e+09  1.00000000e-06  8.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.60000000e+00  4.65605960e-01  5.40689198e-05  5.46572346e-05  1.97833389e-04  5.63455059e-06  5.82840764e-05  5.02252850e+08  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.60000000e+00  5.36871795e-01  8.16114395e-05  5.46572346e-05  1.97833389e-04  1.07464047e-05  8.54273585e-05  3.42669421e+08  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.60000000e+00  5.89416135e-01  1.02536813e-04  5.46572346e-05  1.97833389e-04  1.57734479e-05  1.05912139e-04  2.76392714e+08  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.60000000e+00  6.32829253e-01  1.19702959e-04  5.46572346e-05  1.97833389e-04  2.07354950e-05  1.22624035e-04  2.38724352e+08  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.60000000e+00  6.70840035e-01  1.34405594e-04  5.46572346e-05  1.97833389e-04  2.56686106e-05  1.36864772e-04  2.13885158e+08  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.60000000e+00  7.05139126e-01  1.47282132e-04  5.46572346e-05  1.97833389e-04  3.05771098e-05  1.49275029e-04  1.96103419e+08  1.00000000e-06  8.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.60000000e+00  4.65605960e-01  5.40689198e-05  1.55934985e-04  2.79316051e-04  5.63455059e-06  5.82840764e-05  1.76046137e+08  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.60000000e+00  5.36871795e-01  8.16114395e-05  1.55934985e-04  2.79316051e-04  1.07464047e-05  8.54273585e-05  1.20110076e+08  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.60000000e+00  5.89416135e-01  1.02536813e-04  1.55934985e-04  2.79316051e-04  1.57734479e-05  1.05912139e-04  9.68792306e+07  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.60000000e+00  6.32829253e-01  1.19702959e-04  1.55934985e-04  2.79316051e-04  2.07354950e-05  1.22624035e-04  8.36759814e+07  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  1.23750000e+00  1.60000000e+00  6.70840035e-01  1.34405594e-04  1.55934985e-04  2.79316051e-04  2.56686106e-05  1.36864772e-04  7.49695218e+07  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  1.23750000e+00  1.60000000e+00  7.05139126e-01  1.47282132e-04  1.55934985e-04  2.79316051e-04  3.05771098e-05  1.49275029e-04  6.87367914e+07  1.00000000e-06  8.00000000e-07 
 5.00000000e-06  1.65000000e+00  1.60000000e+00  4.65605960e-01  5.40689198e-05  2.76494606e-04  2.97949548e-04  5.63455059e-06  5.82840764e-05  9.92849453e+07  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  1.65000000e+00  1.60000000e+00  5.36871795e-01  8.16114395e-05  2.76494606e-04  2.97949548e-04  1.07464047e-05  8.54273585e-05  6.77386196e+07  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  1.65000000e+00  1.60000000e+00  5.89416135e-01  1.02536813e-04  2.76494606e-04  2.97949548e-04  1.57734479e-05  1.05912139e-04  5.46370927e+07  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  1.65000000e+00  1.60000000e+00  6.32829253e-01  1.19702959e-04  2.76494606e-04  2.97949548e-04  2.07354950e-05  1.22624035e-04  4.71908408e+07  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  1.65000000e+00  1.60000000e+00  6.70840035e-01  1.34405594e-04  2.76494606e-04  2.97949548e-04  2.56686106e-05  1.36864772e-04  4.22806486e+07  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  1.65000000e+00  1.60000000e+00  7.05139126e-01  1.47282132e-04  2.76494606e-04  2.97949548e-04  3.05771098e-05  1.49275029e-04  3.87655684e+07  1.00000000e-06  8.00000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.23750000e+00  4.65605960e-01  5.40689198e-05  3.43464065e-06  4.28949371e-05  5.63455059e-06  5.82840764e-05  6.18178623e+09  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.23750000e+00  5.36871795e-01  8.16114395e-05  3.43464065e-06  4.28949371e-05  1.07464047e-05  8.54273585e-05  4.21761491e+09  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.23750000e+00  5.89416135e-01  1.02536813e-04  3.43464065e-06  4.28949371e-05  1.57734479e-05  1.05912139e-04  3.40187352e+09  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.23750000e+00  6.32829253e-01  1.19702959e-04  3.43464065e-06  4.28949371e-05  2.07354950e-05  1.22624035e-04  2.93824697e+09  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.23750000e+00  6.70840035e-01  1.34405594e-04  3.43464065e-06  4.28949371e-05  2.56686106e-05  1.36864772e-04  2.63252329e+09  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.23750000e+00  7.05139126e-01  1.47282132e-04  3.43464065e-06  4.28949371e-05  3.05771098e-05  1.49275029e-04  2.41366358e+09  1.00000000e-06  8.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.23750000e+00  4.65605960e-01  5.40689198e-05  5.31471776e-05  1.94279874e-04  5.63455059e-06  5.82840764e-05  3.99498435e+08  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.23750000e+00  5.36871795e-01  8.16114395e-05  5.31471776e-05  1.94279874e-04  1.07464047e-05  8.54273585e-05  2.72563705e+08  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.23750000e+00  5.89416135e-01  1.02536813e-04  5.31471776e-05  1.94279874e-04  1.57734479e-05  1.05912139e-04  2.19846352e+08  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.23750000e+00  6.32829253e-01  1.19702959e-04  5.31471776e-05  1.94279874e-04  2.07354950e-05  1.22624035e-04  1.89884448e+08  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.23750000e+00  6.70840035e-01  1.34405594e-04  5.31471776e-05  1.94279874e-04  2.56686106e-05  1.36864772e-04  1.70127031e+08  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.23750000e+00  7.05139126e-01  1.47282132e-04  5.31471776e-05  1.94279874e-04  3.05771098e-05  1.49275029e-04  1.55983205e+08  1.00000000e-06  8.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.23750000e+00  4.65605960e-01  5.40689198e-05  1.52698826e-04  2.74220919e-04  5.63455059e-06  5.82840764e-05  1.39046349e+08  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.23750000e+00  5.36871795e-01  8.16114395e-05  1.52698826e-04  2.74220919e-04  1.07464047e-05  8.54273585e-05  9.48664243e+07  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.23750000e+00  5.89416135e-01  1.02536813e-04  1.52698826e-04  2.74220919e-04  1.57734479e-05  1.05912139e-04  7.65180283e+07  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.23750000e+00  6.32829253e-01  1.19702959e-04  1.52698826e-04  2.74220919e-04  2.07354950e-05  1.22624035e-04  6.60897189e+07  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  1.23750000e+00  1.23750000e+00  6.70840035e-01  1.34405594e-04  1.52698826e-04  2.74220919e-04  2.56686106e-05  1.36864772e-04  5.92131044e+07  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  1.23750000e+00  1.23750000e+00  7.05139126e-01  1.47282132e-04  1.52698826e-04  2.74220919e-04  3.05771098e-05  1.49275029e-04  5.42903130e+07  1.00000000e-06  8.00000000e-07 
 5.00000000e-06  1.65000000e+00  1.23750000e+00  4.65605960e-01  5.40689198e-05  2.70112375e-04  2.86223353e-04  5.63455059e-06  5.82840764e-05  7.86051151e+07  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  1.65000000e+00  1.23750000e+00  5.36871795e-01  8.16114395e-05  2.70112375e-04  2.86223353e-04  1.07464047e-05  8.54273585e-05  5.36295002e+07  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  1.65000000e+00  1.23750000e+00  5.89416135e-01  1.02536813e-04  2.70112375e-04  2.86223353e-04  1.57734479e-05  1.05912139e-04  4.32568598e+07  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  1.65000000e+00  1.23750000e+00  6.32829253e-01  1.19702959e-04  2.70112375e-04  2.86223353e-04  2.07354950e-05  1.22624035e-04  3.73615704e+07  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  1.65000000e+00  1.23750000e+00  6.70840035e-01  1.34405594e-04  2.70112375e-04  2.86223353e-04  2.56686106e-05  1.36864772e-04  3.34741107e+07  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  1.65000000e+00  1.23750000e+00  7.05139126e-01  1.47282132e-04  2.70112375e-04  2.86223353e-04  3.05771098e-05  1.49275029e-04  3.06911784e+07  1.00000000e-06  8.00000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  8.25000000e-01  4.65605960e-01  5.40689198e-05  3.04263853e-06  3.96600416e-05  5.63455059e-06  5.82840764e-05  4.65214957e+09  1.00000000e-06  8.00000000e-07 
 1.00000000e-05  4.12500000e-01  8.25000000e-01  5.36871795e-01  8.16114395e-05  3.04263853e-06  3.96600416e-05  1.07464047e-05  8.54273585e-05  3.17399772e+09  1.00000000e-06  8.00000000e-07 
 1.50000000e-05  4.12500000e-01  8.25000000e-01  5.89416135e-01  1.02536813e-04  3.04263853e-06  3.96600416e-05  1.57734479e-05  1.05912139e-04  2.56010543e+09  1.00000000e-06  8.00000000e-07 
 2.00000000e-05  4.12500000e-01  8.25000000e-01  6.32829253e-01  1.19702959e-04  3.04263853e-06  3.96600416e-05  2.07354950e-05  1.22624035e-04  2.21119979e+09  1.00000000e-06  8.00000000e-07 
 2.50000000e-05  4.12500000e-01  8.25000000e-01  6.70840035e-01  1.34405594e-04  3.04263853e-06  3.96600416e-05  2.56686106e-05  1.36864772e-04  1.98112514e+09  1.00000000e-06  8.00000000e-07 
 3.00000000e-05  4.12500000e-01  8.25000000e-01  7.05139126e-01  1.47282132e-04  3.04263853e-06  3.96600416e-05  3.05771098e-05  1.49275029e-04  1.81642063e+09  1.00000000e-06  8.00000000e-07 
