 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.65000000e+00  3.86134504e-01  7.66208691e-05  1.31443190e-05  1.47490067e-04  6.89436808e-06  9.55638052e-05  1.31356757e+09  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.65000000e+00  4.33700711e-01  1.23158949e-04  1.31443190e-05  1.47490067e-04  1.25230909e-05  1.42601853e-04  8.80279696e+08  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.65000000e+00  4.67155121e-01  1.60824298e-04  1.31443190e-05  1.47490067e-04  1.79179307e-05  1.80474367e-04  6.95553156e+08  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.65000000e+00  4.93870794e-01  1.93095741e-04  1.31443190e-05  1.47490067e-04  2.31677023e-05  2.12790413e-04  5.89920918e+08  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.65000000e+00  5.16703783e-01  2.21821946e-04  1.31443190e-05  1.47490067e-04  2.83518599e-05  2.41429746e-04  5.19942210e+08  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.65000000e+00  5.36887643e-01  2.47844801e-04  1.31443190e-05  1.47490067e-04  3.34848928e-05  2.67258633e-04  4.69693025e+08  1.00000000e-06  2.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.65000000e+00  3.86134427e-01  7.66208016e-05  1.82547050e-04  6.56675957e-04  6.89436071e-06  9.55637364e-05  9.45836354e+07  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.65000000e+00  4.33700711e-01  1.23158949e-04  1.82547050e-04  6.56675957e-04  1.25230909e-05  1.42601853e-04  6.33846294e+07  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.65000000e+00  4.67155121e-01  1.60824298e-04  1.82547050e-04  6.56675957e-04  1.79179307e-05  1.80474367e-04  5.00833760e+07  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.65000000e+00  4.93870794e-01  1.93095741e-04  1.82547050e-04  6.56675957e-04  2.31677023e-05  2.12790413e-04  4.24773160e+07  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.65000000e+00  5.16703783e-01  2.21821946e-04  1.82547050e-04  6.56675957e-04  2.83518599e-05  2.41429746e-04  3.74384919e+07  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.65000000e+00  5.36887643e-01  2.47844801e-04  1.82547050e-04  6.56675957e-04  3.34848928e-05  2.67258633e-04  3.38202943e+07  1.00000000e-06  2.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.65000000e+00  3.86134427e-01  7.66208016e-05  5.04313916e-04  8.48157538e-04  6.89436071e-06  9.55637364e-05  3.42365402e+07  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.65000000e+00  4.33700711e-01  1.23158949e-04  5.04313916e-04  8.48157538e-04  1.25230909e-05  1.42601853e-04  2.29434025e+07  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.65000000e+00  4.67155121e-01  1.60824298e-04  5.04313916e-04  8.48157538e-04  1.79179307e-05  1.80474367e-04  1.81287335e+07  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.65000000e+00  4.93870794e-01  1.93095741e-04  5.04313916e-04  8.48157538e-04  2.31677023e-05  2.12790413e-04  1.53755597e+07  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  1.23750000e+00  1.65000000e+00  5.16703783e-01  2.21821946e-04  5.04313916e-04  8.48157538e-04  2.83518599e-05  2.41429746e-04  1.35516512e+07  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  1.23750000e+00  1.65000000e+00  5.36887643e-01  2.47844801e-04  5.04313916e-04  8.48157538e-04  3.34848928e-05  2.67258633e-04  1.22419683e+07  1.00000000e-06  2.00000000e-07 
 5.00000000e-06  1.65000000e+00  1.65000000e+00  3.86134427e-01  7.66208016e-05  8.53798626e-04  8.26863483e-04  6.89436071e-06  9.55637364e-05  2.02225245e+07  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  1.65000000e+00  1.65000000e+00  4.33700711e-01  1.23158949e-04  8.53798626e-04  8.26863483e-04  1.25230909e-05  1.42601853e-04  1.35519979e+07  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  1.65000000e+00  1.65000000e+00  4.67155121e-01  1.60824298e-04  8.53798626e-04  8.26863483e-04  1.79179307e-05  1.80474367e-04  1.07081135e+07  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  1.65000000e+00  1.65000000e+00  4.93870794e-01  1.93095741e-04  8.53798626e-04  8.26863483e-04  2.31677023e-05  2.12790413e-04  9.08189414e+06  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  1.65000000e+00  1.65000000e+00  5.16703783e-01  2.21821946e-04  8.53798626e-04  8.26863483e-04  2.83518599e-05  2.41429746e-04  8.00456461e+06  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  1.65000000e+00  1.65000000e+00  5.36887643e-01  2.47844801e-04  8.53798626e-04  8.26863483e-04  3.34848928e-05  2.67258633e-04  7.23097317e+06  1.00000000e-06  2.00000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.60000000e+00  3.86134504e-01  7.66208691e-05  1.29664112e-05  1.46112951e-04  6.89436808e-06  9.55638052e-05  1.29123937e+09  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.60000000e+00  4.33700711e-01  1.23158949e-04  1.29664112e-05  1.46112951e-04  1.25230909e-05  1.42601853e-04  8.65316579e+08  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.60000000e+00  4.67155121e-01  1.60824298e-04  1.29664112e-05  1.46112951e-04  1.79179307e-05  1.80474367e-04  6.83730046e+08  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.60000000e+00  4.93870794e-01  1.93095741e-04  1.29664112e-05  1.46112951e-04  2.31677023e-05  2.12790413e-04  5.79893360e+08  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.60000000e+00  5.16703783e-01  2.21821946e-04  1.29664112e-05  1.46112951e-04  2.83518599e-05  2.41429746e-04  5.11104159e+08  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.60000000e+00  5.36887643e-01  2.47844801e-04  1.29664112e-05  1.46112951e-04  3.34848928e-05  2.67258633e-04  4.61709117e+08  1.00000000e-06  2.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.60000000e+00  3.86134427e-01  7.66208016e-05  1.81536442e-04  6.54048456e-04  6.89436071e-06  9.55637364e-05  9.22280532e+07  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.60000000e+00  4.33700711e-01  1.23158949e-04  1.81536442e-04  6.54048456e-04  1.25230909e-05  1.42601853e-04  6.18060508e+07  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.60000000e+00  4.67155121e-01  1.60824298e-04  1.81536442e-04  6.54048456e-04  1.79179307e-05  1.80474367e-04  4.88360618e+07  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.60000000e+00  4.93870794e-01  1.93095741e-04  1.81536442e-04  6.54048456e-04  2.31677023e-05  2.12790413e-04  4.14194289e+07  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.60000000e+00  5.16703783e-01  2.21821946e-04  1.81536442e-04  6.54048456e-04  2.83518599e-05  2.41429746e-04  3.65060955e+07  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.60000000e+00  5.36887643e-01  2.47844801e-04  1.81536442e-04  6.54048456e-04  3.34848928e-05  2.67258633e-04  3.29780081e+07  1.00000000e-06  2.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.60000000e+00  3.86134427e-01  7.66208016e-05  5.01966615e-04  8.44099919e-04  6.89436071e-06  9.55637364e-05  3.33543151e+07  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.60000000e+00  4.33700711e-01  1.23158949e-04  5.01966615e-04  8.44099919e-04  1.25230909e-05  1.42601853e-04  2.23521848e+07  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.60000000e+00  4.67155121e-01  1.60824298e-04  5.01966615e-04  8.44099919e-04  1.79179307e-05  1.80474367e-04  1.76615828e+07  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.60000000e+00  4.93870794e-01  1.93095741e-04  5.01966615e-04  8.44099919e-04  2.31677023e-05  2.12790413e-04  1.49793542e+07  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  1.23750000e+00  1.60000000e+00  5.16703783e-01  2.21821946e-04  5.01966615e-04  8.44099919e-04  2.83518599e-05  2.41429746e-04  1.32024451e+07  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  1.23750000e+00  1.60000000e+00  5.36887643e-01  2.47844801e-04  5.01966615e-04  8.44099919e-04  3.34848928e-05  2.67258633e-04  1.19265108e+07  1.00000000e-06  2.00000000e-07 
 5.00000000e-06  1.65000000e+00  1.60000000e+00  3.86134427e-01  7.66208016e-05  8.49241505e-04  8.20022090e-04  6.89436071e-06  9.55637364e-05  1.97149486e+07  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  1.65000000e+00  1.60000000e+00  4.33700711e-01  1.23158949e-04  8.49241505e-04  8.20022090e-04  1.25230909e-05  1.42601853e-04  1.32118490e+07  1.00000000e-06  2.00000000e-07 
 1.50000000e-05  1.65000000e+00  1.60000000e+00  4.67155121e-01  1.60824298e-04  8.49241505e-04  8.20022090e-04  1.79179307e-05  1.80474367e-04  1.04393448e+07  1.00000000e-06  2.00000000e-07 
 2.00000000e-05  1.65000000e+00  1.60000000e+00  4.93870794e-01  1.93095741e-04  8.49241505e-04  8.20022090e-04  2.31677023e-05  2.12790413e-04  8.85394285e+06  1.00000000e-06  2.00000000e-07 
 2.50000000e-05  1.65000000e+00  1.60000000e+00  5.16703783e-01  2.21821946e-04  8.49241505e-04  8.20022090e-04  2.83518599e-05  2.41429746e-04  7.80365379e+06  1.00000000e-06  2.00000000e-07 
 3.00000000e-05  1.65000000e+00  1.60000000e+00  5.36887643e-01  2.47844801e-04  8.49241505e-04  8.20022090e-04  3.34848928e-05  2.67258633e-04  7.04947913e+06  1.00000000e-06  2.00000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.23750000e+00  3.86134504e-01  7.66208691e-05  1.15793237e-05  1.35304685e-04  6.89436808e-06  9.55638052e-05  1.11832641e+09  1.00000000e-06  2.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.23750000e+00  4.33700711e-01  1.23158949e-04  1.15793237e-05  1.35304685e-04  1.25230909e-05  1.42601853e-04  7.49439960e+08  1.00000000e-06  2.00000000e-07 
