 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.65000000e+00  3.69402608e-01  5.33104278e-05  9.90703349e-06  8.09909390e-05  5.79409597e-06  5.86947600e-05  2.83753340e+09  1.00000000e-06  9.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.65000000e+00  4.41561278e-01  8.03777202e-05  9.90703349e-06  8.09909390e-05  1.09902289e-05  8.55679443e-05  1.94638709e+09  1.00000000e-06  9.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.65000000e+00  4.94774593e-01  1.00988659e-04  9.90703349e-06  8.09909390e-05  1.60838059e-05  1.05878064e-04  1.57302028e+09  1.00000000e-06  9.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.65000000e+00  5.38717858e-01  1.17964898e-04  9.90703349e-06  8.09909390e-05  2.11029186e-05  1.22512339e-04  1.35944137e+09  1.00000000e-06  9.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.65000000e+00  5.77158008e-01  1.32576745e-04  9.90703349e-06  8.09909390e-05  2.60872593e-05  1.36757348e-04  1.21783834e+09  1.00000000e-06  9.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.65000000e+00  6.11804438e-01  1.45444612e-04  9.90703349e-06  8.09909390e-05  3.10427602e-05  1.49240273e-04  1.11597452e+09  1.00000000e-06  9.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.65000000e+00  3.69402607e-01  5.33104275e-05  7.50921233e-05  2.26576092e-04  5.79409592e-06  5.86947597e-05  3.74360683e+08  1.00000000e-06  9.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.65000000e+00  4.41561278e-01  8.03777202e-05  7.50921233e-05  2.26576092e-04  1.09902289e-05  8.55679443e-05  2.56790209e+08  1.00000000e-06  9.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.65000000e+00  4.94774593e-01  1.00988659e-04  7.50921233e-05  2.26576092e-04  1.60838059e-05  1.05878064e-04  2.07531281e+08  1.00000000e-06  9.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.65000000e+00  5.38717858e-01  1.17964898e-04  7.50921233e-05  2.26576092e-04  2.11029186e-05  1.22512339e-04  1.79353447e+08  1.00000000e-06  9.00000000e-07 
