 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.65000000e+00  3.50805942e-01  6.82609356e-05  1.53899060e-05  1.39871092e-04  6.41086737e-06  8.05976054e-05  1.33022725e+09  1.00000000e-06  4.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.65000000e+00  4.05649187e-01  1.06276671e-04  1.53899060e-05  1.39871092e-04  1.18585812e-05  1.18807699e-04  9.02408948e+08  1.00000000e-06  4.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.65000000e+00  4.45144026e-01  1.36050172e-04  1.53899060e-05  1.39871092e-04  1.71327182e-05  1.48483938e-04  7.22052045e+08  1.00000000e-06  4.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.65000000e+00  4.77226363e-01  1.61062133e-04  1.53899060e-05  1.39871092e-04  2.22931137e-05  1.73277247e-04  6.18737501e+08  1.00000000e-06  4.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.65000000e+00  5.04968149e-01  1.82973281e-04  1.53899060e-05  1.39871092e-04  2.73998911e-05  1.94894615e-04  5.50108224e+08  1.00000000e-06  4.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.65000000e+00  5.29729669e-01  2.02569576e-04  1.53899060e-05  1.39871092e-04  3.24643489e-05  2.14144260e-04  5.00658438e+08  1.00000000e-06  4.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.65000000e+00  3.50805942e-01  6.82609355e-05  1.38492265e-04  4.37444495e-04  6.41086736e-06  8.05976053e-05  1.47821051e+08  1.00000000e-06  4.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.65000000e+00  4.05649187e-01  1.06276671e-04  1.38492265e-04  4.37444495e-04  1.18585812e-05  1.18807699e-04  1.00279888e+08  1.00000000e-06  4.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.65000000e+00  4.45144026e-01  1.36050172e-04  1.38492265e-04  4.37444495e-04  1.71327182e-05  1.48483938e-04  8.02377882e+07  1.00000000e-06  4.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.65000000e+00  4.77226363e-01  1.61062133e-04  1.38492265e-04  4.37444495e-04  2.22931137e-05  1.73277247e-04  6.87569946e+07  1.00000000e-06  4.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.65000000e+00  5.04968149e-01  1.82973281e-04  1.38492265e-04  4.37444495e-04  2.73998911e-05  1.94894615e-04  6.11305896e+07  1.00000000e-06  4.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.65000000e+00  5.29729669e-01  2.02569576e-04  1.38492265e-04  4.37444495e-04  3.24643489e-05  2.14144260e-04  5.56354988e+07  1.00000000e-06  4.00000000e-07 
 5.00000000e-06  1.23750000e+00  1.65000000e+00  3.50805942e-01  6.82609355e-05  3.50911173e-04  5.64835763e-04  6.41086736e-06  8.05976053e-05  5.83397562e+07  1.00000000e-06  4.00000000e-07 
 1.00000000e-05  1.23750000e+00  1.65000000e+00  4.05649187e-01  1.06276671e-04  3.50911173e-04  5.64835763e-04  1.18585812e-05  1.18807699e-04  3.95769355e+07  1.00000000e-06  4.00000000e-07 
 1.50000000e-05  1.23750000e+00  1.65000000e+00  4.45144026e-01  1.36050172e-04  3.50911173e-04  5.64835763e-04  1.71327182e-05  1.48483938e-04  3.16670255e+07  1.00000000e-06  4.00000000e-07 
 2.00000000e-05  1.23750000e+00  1.65000000e+00  4.77226363e-01  1.61062133e-04  3.50911173e-04  5.64835763e-04  2.22931137e-05  1.73277247e-04  2.71359611e+07  1.00000000e-06  4.00000000e-07 
 2.50000000e-05  1.23750000e+00  1.65000000e+00  5.04968149e-01  1.82973281e-04  3.50911173e-04  5.64835763e-04  2.73998911e-05  1.94894615e-04  2.41260880e+07  1.00000000e-06  4.00000000e-07 
 3.00000000e-05  1.23750000e+00  1.65000000e+00  5.29729669e-01  2.02569576e-04  3.50911173e-04  5.64835763e-04  3.24643489e-05  2.14144260e-04  2.19573695e+07  1.00000000e-06  4.00000000e-07 
 5.00000000e-06  1.65000000e+00  1.65000000e+00  3.50805942e-01  6.82609355e-05  5.87921918e-04  5.70242951e-04  6.41086736e-06  8.05976053e-05  3.48210734e+07  1.00000000e-06  4.00000000e-07 
 1.00000000e-05  1.65000000e+00  1.65000000e+00  4.05649187e-01  1.06276671e-04  5.87921918e-04  5.70242951e-04  1.18585812e-05  1.18807699e-04  2.36221655e+07  1.00000000e-06  4.00000000e-07 
 1.50000000e-05  1.65000000e+00  1.65000000e+00  4.45144026e-01  1.36050172e-04  5.87921918e-04  5.70242951e-04  1.71327182e-05  1.48483938e-04  1.89010015e+07  1.00000000e-06  4.00000000e-07 
 2.00000000e-05  1.65000000e+00  1.65000000e+00  4.77226363e-01  1.61062133e-04  5.87921918e-04  5.70242951e-04  2.22931137e-05  1.73277247e-04  1.61965589e+07  1.00000000e-06  4.00000000e-07 
 2.50000000e-05  1.65000000e+00  1.65000000e+00  5.04968149e-01  1.82973281e-04  5.87921918e-04  5.70242951e-04  2.73998911e-05  1.94894615e-04  1.44000650e+07  1.00000000e-06  4.00000000e-07 
 3.00000000e-05  1.65000000e+00  1.65000000e+00  5.29729669e-01  2.02569576e-04  5.87921918e-04  5.70242951e-04  3.24643489e-05  2.14144260e-04  1.31056286e+07  1.00000000e-06  4.00000000e-07 
 i-sweep         v(VG)           v(VD)           v(Vbias)        gmrp            Ipeak_unit      gmron_unit      Ibias_unit      gmbias_unit     Ron_Gm_unit     width           length         
 5.00000000e-06  4.12500000e-01  1.60000000e+00  3.50805942e-01  6.82609356e-05  1.52524678e-05  1.39082532e-04  6.41086737e-06  8.05976054e-05  1.30154062e+09  1.00000000e-06  4.00000000e-07 
 1.00000000e-05  4.12500000e-01  1.60000000e+00  4.05649187e-01  1.06276671e-04  1.52524678e-05  1.39082532e-04  1.18585812e-05  1.18807699e-04  8.82948311e+08  1.00000000e-06  4.00000000e-07 
 1.50000000e-05  4.12500000e-01  1.60000000e+00  4.45144026e-01  1.36050172e-04  1.52524678e-05  1.39082532e-04  1.71327182e-05  1.48483938e-04  7.06480842e+08  1.00000000e-06  4.00000000e-07 
 2.00000000e-05  4.12500000e-01  1.60000000e+00  4.77226363e-01  1.61062133e-04  1.52524678e-05  1.39082532e-04  2.22931137e-05  1.73277247e-04  6.05394297e+08  1.00000000e-06  4.00000000e-07 
 2.50000000e-05  4.12500000e-01  1.60000000e+00  5.04968149e-01  1.82973281e-04  1.52524678e-05  1.39082532e-04  2.73998911e-05  1.94894615e-04  5.38245026e+08  1.00000000e-06  4.00000000e-07 
 3.00000000e-05  4.12500000e-01  1.60000000e+00  5.29729669e-01  2.02569576e-04  1.52524678e-05  1.39082532e-04  3.24643489e-05  2.14144260e-04  4.89861634e+08  1.00000000e-06  4.00000000e-07 
 5.00000000e-06  8.25000000e-01  1.60000000e+00  3.50805942e-01  6.82609355e-05  1.37932469e-04  4.36191530e-04  6.41086736e-06  8.05976053e-05  1.43923375e+08  1.00000000e-06  4.00000000e-07 
 1.00000000e-05  8.25000000e-01  1.60000000e+00  4.05649187e-01  1.06276671e-04  1.37932469e-04  4.36191530e-04  1.18585812e-05  1.18807699e-04  9.76357545e+07  1.00000000e-06  4.00000000e-07 
 1.50000000e-05  8.25000000e-01  1.60000000e+00  4.45144026e-01  1.36050172e-04  1.37932469e-04  4.36191530e-04  1.71327182e-05  1.48483938e-04  7.81221157e+07  1.00000000e-06  4.00000000e-07 
 2.00000000e-05  8.25000000e-01  1.60000000e+00  4.77226363e-01  1.61062133e-04  1.37932469e-04  4.36191530e-04  2.22931137e-05  1.73277247e-04  6.69440422e+07  1.00000000e-06  4.00000000e-07 
 2.50000000e-05  8.25000000e-01  1.60000000e+00  5.04968149e-01  1.82973281e-04  1.37932469e-04  4.36191530e-04  2.73998911e-05  1.94894615e-04  5.95187267e+07  1.00000000e-06  4.00000000e-07 
 3.00000000e-05  8.25000000e-01  1.60000000e+00  5.29729669e-01  2.02569576e-04  1.37932469e-04  4.36191530e-04  3.24643489e-05  2.14144260e-04  5.41685280e+07  1.00000000e-06  4.00000000e-07 
