i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,GmoverId,vswing,Ron_into_Gm_unit,width,length,corner
5e-06,0.4125,1.65,0.402594914,6.35046731e-05,8.40343774e-06,8.85251327e-05,6.05923394e-06,7.19379597e-05,2729410400.0,11.8724513,0.00990508552,14.12489,1e-06,5e-07,tt
1e-05,0.4125,1.65,0.462166611,9.7853436e-05,8.40343774e-06,8.85251327e-05,1.13452035e-05,0.000106088546,1850795610.0,9.35096012,0.0496666107,20.8302966,1e-06,5e-07,tt
1.5e-05,0.4125,1.65,0.505404144,0.000124510535,8.40343774e-06,8.85251327e-05,1.64983232e-05,0.000132402732,1482961960.0,8.0252236,0.0929041438,25.9970402,1e-06,5e-07,tt
2e-05,0.4125,1.65,0.540721891,0.000146745351,8.40343774e-06,8.85251327e-05,2.15597256e-05,0.000154232628,1273065350.0,7.15373797,0.128221891,30.2833012,1e-06,5e-07,tt
2.5e-05,0.4125,1.65,0.57138424,0.000166090348,8.40343774e-06,8.85251327e-05,2.65790439e-05,0.000173133315,1134086840.0,6.51390306,0.15888424,33.9944174,1e-06,5e-07,tt
3e-05,0.4125,1.65,0.598848733,0.000183281138,8.40343774e-06,8.85251327e-05,3.15642684e-05,0.000189852692,1034213490.0,6.01479779,0.186348733,37.2772371,1e-06,5e-07,tt
5e-06,0.825,1.65,0.402594914,6.35046731e-05,9.66481135e-05,0.00032820922,6.05923394e-06,7.19379597e-05,237318966.0,11.8724513,0.422405086,1.22814227,1e-06,5e-07,tt
1e-05,0.825,1.65,0.462166611,9.7853436e-05,9.66481135e-05,0.00032820922,1.13452035e-05,0.000106088546,160924462.0,9.35096012,0.362833389,1.81116935,1e-06,5e-07,tt
1.5e-05,0.825,1.65,0.505404144,0.000124510535,9.66481135e-05,0.00032820922,1.64983232e-05,0.000132402732,128941766.0,8.0252236,0.319595856,2.26041151,1e-06,5e-07,tt
2e-05,0.825,1.65,0.540721891,0.000146745351,9.66481135e-05,0.00032820922,2.15597256e-05,0.000154232628,110691508.0,7.15373797,0.284278109,2.63309677,1e-06,5e-07,tt
2.5e-05,0.825,1.65,0.57138424,0.000166090348,9.66481135e-05,0.00032820922,2.65790439e-05,0.000173133315,98607492.9,6.51390306,0.25361576,2.95577389,1e-06,5e-07,tt
3e-05,0.825,1.65,0.598848733,0.000183281138,9.66481135e-05,0.00032820922,3.15642684e-05,0.000189852692,89923624.5,6.01479779,0.226151267,3.24121113,1e-06,5e-07,tt
5e-06,1.2375,1.65,0.402594914,6.35046731e-05,0.000259760775,0.000440448187,6.05923394e-06,7.19379597e-05,88298282.7,11.8724513,0.834905086,0.456949798,1e-06,5e-07,tt
