i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,GmoverId,vswing,Ron_into_Gm_unit,width,length,corner
5e-06,1.65,0.825,0.698379116,1.85171689e-05,2.77780003e-05,1.7231818e-05,5.03900705e-06,1.86339677e-05,1593850680.0,3.69794436,0.951620884,0.553424408,1e-06,1e-05,ff
1e-05,1.65,0.825,0.923459262,2.49613249e-05,2.77780003e-05,1.7231818e-05,9.96817971e-06,2.48194129e-05,1196634350.0,2.48986411,0.726540738,0.737130656,1e-06,1e-05,ff
1.5e-05,1.65,0.825,1.10464947,2.88058893e-05,2.77780003e-05,1.7231818e-05,1.477368e-05,2.77763865e-05,1069244990.0,1.88012644,0.545350531,0.824952071,1e-06,1e-05,ff
2e-05,1.65,0.825,1.26725715,3.13092503e-05,2.77780003e-05,1.7231818e-05,1.92835167e-05,2.6964381e-05,1101444240.0,1.39831242,0.38274285,0.800835701,1e-06,1e-05,ff
2.5e-05,1.65,0.825,1.41926671,3.29517235e-05,2.77780003e-05,1.7231818e-05,2.31200751e-05,2.32467097e-05,1277589920.0,1.00547726,0.230733288,0.690421747,1e-06,1e-05,ff
3e-05,1.65,0.825,1.56489049,3.39970295e-05,2.77780003e-05,1.7231818e-05,2.62200373e-05,1.93300518e-05,1536455380.0,0.737224421,0.0851095113,0.574097939,1e-06,1e-05,ff
5e-06,0.4125,0.4125,0.698379097,1.85171683e-05,1.06587287e-06,8.26408817e-06,5.03900671e-06,1.86339671e-05,20768886800.0,3.6979445,0.285879097,7.21147115,1e-06,1e-05,ff
1e-05,0.4125,0.4125,0.923459262,2.49613249e-05,1.06587287e-06,8.26408817e-06,9.96817972e-06,2.48194129e-05,15592905300.0,2.4898641,0.510959262,9.60528042,1e-06,1e-05,ff
1.5e-05,0.4125,0.4125,1.10464947,2.88058893e-05,1.06587287e-06,8.26408817e-06,1.477368e-05,2.77763865e-05,13932941000.0,1.88012644,0.692149469,10.7496492,1e-06,1e-05,ff
2e-05,0.4125,0.4125,1.26725715,3.13092503e-05,1.06587287e-06,8.26408817e-06,1.92835167e-05,2.6964381e-05,14352517600.0,1.39831242,0.85475715,10.4353976,1e-06,1e-05,ff
2.5e-05,0.4125,0.4125,1.41926671,3.29517235e-05,1.06587287e-06,8.26408817e-06,2.31200751e-05,2.32467097e-05,16647807800.0,1.00547726,1.00676671,8.99663367,1e-06,1e-05,ff
3e-05,0.4125,0.4125,1.56489049,3.39970295e-05,1.06587287e-06,8.26408817e-06,2.62200373e-05,1.93300518e-05,20020989000.0,0.737224421,1.15239049,7.48086062,1e-06,1e-05,ff
5e-06,0.825,0.4125,0.698379116,1.85171689e-05,6.93671113e-06,1.64410609e-05,5.03900706e-06,1.86339677e-05,3191280690.0,3.69794436,0.126620884,1.10809165,1e-06,1e-05,ff
1e-05,0.825,0.4125,0.923459262,2.49613249e-05,6.93671113e-06,1.64410609e-05,9.96817971e-06,2.48194129e-05,2395956010.0,2.48986411,0.0984592617,1.4759167,1e-06,1e-05,ff
1.5e-05,0.825,0.4125,1.10464947,2.88058893e-05,6.93671113e-06,1.64410609e-05,1.477368e-05,2.77763865e-05,2140891200.0,1.88012644,0.279649469,1.65175675,1e-06,1e-05,ff
2e-05,0.825,0.4125,1.26725715,3.13092503e-05,6.93671113e-06,1.64410609e-05,1.92835167e-05,2.6964381e-05,2205362010.0,1.39831242,0.44225715,1.60346985,1e-06,1e-05,ff
2.5e-05,0.825,0.4125,1.41926671,3.29517235e-05,6.93671113e-06,1.64410609e-05,2.31200751e-05,2.32467097e-05,2558048950.0,1.00547726,0.594266712,1.38239399,1e-06,1e-05,ff
3e-05,0.825,0.4125,1.56489049,3.39970295e-05,6.93671113e-06,1.64410609e-05,2.62200373e-05,1.93300518e-05,3076361200.0,0.737224421,0.739890489,1.14948514,1e-06,1e-05,ff
