i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,GmoverId,vswing,Ron_into_Gm_unit,width,length,corner
5e-06,0.4125,0.05,0.60822219,2.80655904e-05,5.21786049e-07,4.30940186e-06,5.11983946e-06,2.85194301e-05,3359980040.0,5.57037585,0.19572219,2.73286629,1e-06,4e-06,ss
1e-05,0.4125,0.05,0.751922484,3.98631993e-05,5.21786049e-07,4.30940186e-06,1.00601631e-05,4.00425947e-05,2393069600.0,3.98031267,0.339422484,3.83707026,1e-06,4e-06,ss
1.5e-05,0.4125,0.05,0.863169259,4.80595166e-05,5.21786049e-07,4.30940186e-06,1.49644204e-05,4.79526306e-05,1998320320.0,3.2044429,0.450669259,4.59504721,1e-06,4e-06,ss
2e-05,0.4125,0.05,0.95864761,5.42773302e-05,5.21786049e-07,4.30940186e-06,1.9831099e-05,5.38402463e-05,1779797130.0,2.71494012,0.54614761,5.15922631,1e-06,4e-06,ss
2.5e-05,0.4125,0.05,1.04481514,5.92053476e-05,5.21786049e-07,4.30940186e-06,2.46694449e-05,5.8314881e-05,1643229210.0,2.36385056,0.63231514,5.58800692,1e-06,4e-06,ss
3e-05,0.4125,0.05,1.12471602,6.31996513e-05,5.21786049e-07,4.30940186e-06,2.9465731e-05,6.15774575e-05,1556165520.0,2.08979908,0.712216023,5.90064238,1e-06,4e-06,ss
5e-06,0.825,0.05,0.608222462,2.80656135e-05,2.52152581e-06,4.56317017e-06,5.1198472e-06,2.85194528e-05,695289061.0,5.57037187,0.216777538,0.565519748,1e-06,4e-06,ss
1e-05,0.825,0.05,0.751922484,3.98631993e-05,2.52152581e-06,4.56317017e-06,1.00601631e-05,4.00425947e-05,495204263.0,3.98031267,0.0730775161,0.794015164,1e-06,4e-06,ss
1.5e-05,0.825,0.05,0.863169259,4.80595166e-05,2.52152581e-06,4.56317017e-06,1.49644204e-05,4.79526306e-05,413517743.0,3.2044429,0.0381692594,0.950865352,1e-06,4e-06,ss
2e-05,0.825,0.05,0.95864761,5.42773302e-05,2.52152581e-06,4.56317017e-06,1.9831099e-05,5.38402463e-05,368298159.0,2.71494012,0.13364761,1.06761243,1e-06,4e-06,ss
