i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,GmoverId,vswing,Ron_into_Gm_unit,width,length,corner
3e-05,1.65,1.65,0.536887643,0.000247844801,0.000853798626,0.000826863483,3.34848928e-05,0.000267258633,7230973.17,7.98146898,1.11311236,0.516487999,1e-06,2e-07,ff
5e-06,0.4125,1.6,0.386134504,7.66208691e-05,1.29664112e-05,0.000146112951,6.89436808e-06,9.55638052e-05,1291239370.0,13.8611406,0.0263654956,11.7921672,1e-06,2e-07,ff
1e-05,0.4125,1.6,0.433700711,0.000123158949,1.29664112e-05,0.000146112951,1.25230909e-05,0.000142601853,865316579.0,11.3871132,0.0212007114,17.5964622,1e-06,2e-07,ff
1.5e-05,0.4125,1.6,0.467155121,0.000160824298,1.29664112e-05,0.000146112951,1.79179307e-05,0.000180474367,683730046.0,10.0722774,0.0546551214,22.2697695,1e-06,2e-07,ff
2e-05,0.4125,1.6,0.493870794,0.000193095741,1.29664112e-05,0.000146112951,2.31677023e-05,0.000212790413,579893360.0,9.18478707,0.0813707943,26.257432,1e-06,2e-07,ff
2.5e-05,0.4125,1.6,0.516703783,0.000221821946,1.29664112e-05,0.000146112951,2.83518599e-05,0.000241429746,511104159.0,8.51548179,0.104203783,29.791404,1e-06,2e-07,ff
3e-05,0.4125,1.6,0.536887643,0.000247844801,1.29664112e-05,0.000146112951,3.34848928e-05,0.000267258633,461709117.0,7.98146898,0.124387643,32.9785787,1e-06,2e-07,ff
5e-06,0.825,1.6,0.386134427,7.66208016e-05,0.000181536442,0.000654048456,6.89436071e-06,9.55637364e-05,92228053.2,13.8611454,0.438865573,0.842266029,1e-06,2e-07,ff
1e-05,0.825,1.6,0.433700711,0.000123158949,0.000181536442,0.000654048456,1.25230909e-05,0.000142601853,61806050.8,11.3871132,0.391299289,1.25684387,1e-06,2e-07,ff
1.5e-05,0.825,1.6,0.467155121,0.000160824298,0.000181536442,0.000654048456,1.79179307e-05,0.000180474367,48836061.8,10.0722774,0.357844879,1.59063924,1e-06,2e-07,ff
2e-05,0.825,1.6,0.493870794,0.000193095741,0.000181536442,0.000654048456,2.31677023e-05,0.000212790413,41419428.9,9.18478707,0.331129206,1.87546179,1e-06,2e-07,ff
2.5e-05,0.825,1.6,0.516703783,0.000221821946,0.000181536442,0.000654048456,2.83518599e-05,0.000241429746,36506095.5,8.51548179,0.308296217,2.12787906,1e-06,2e-07,ff
3e-05,0.825,1.6,0.536887643,0.000247844801,0.000181536442,0.000654048456,3.34848928e-05,0.000267258633,32978008.1,7.98146898,0.288112357,2.35552602,1e-06,2e-07,ff
5e-06,1.2375,1.6,0.386134427,7.66208016e-05,0.000501966615,0.000844099919,6.89436071e-06,9.55637364e-05,33354315.1,13.8611454,0.851365573,0.304605872,1e-06,2e-07,ff
1e-05,1.2375,1.6,0.433700711,0.000123158949,0.000501966615,0.000844099919,1.25230909e-05,0.000142601853,22352184.8,11.3871132,0.803799289,0.454538126,1e-06,2e-07,ff
1.5e-05,1.2375,1.6,0.467155121,0.000160824298,0.000501966615,0.000844099919,1.79179307e-05,0.000180474367,17661582.8,10.0722774,0.770344879,0.575255364,1e-06,2e-07,ff
2e-05,1.2375,1.6,0.493870794,0.000193095741,0.000501966615,0.000844099919,2.31677023e-05,0.000212790413,14979354.2,9.18478707,0.743629206,0.678261562,1e-06,2e-07,ff
2.5e-05,1.2375,1.6,0.516703783,0.000221821946,0.000501966615,0.000844099919,2.83518599e-05,0.000241429746,13202445.1,8.51548179,0.720796217,0.769548377,1e-06,2e-07,ff
3e-05,1.2375,1.6,0.536887643,0.000247844801,0.000501966615,0.000844099919,3.34848928e-05,0.000267258633,11926510.8,7.98146898,0.700612357,0.851876996,1e-06,2e-07,ff
5e-06,1.65,1.6,0.386134427,7.66208016e-05,0.000849241505,0.00082002209,6.89436071e-06,9.55637364e-05,19714948.6,13.8611454,1.26386557,0.180045343,1e-06,2e-07,ff
1e-05,1.65,1.6,0.433700711,0.000123158949,0.000849241505,0.00082002209,1.25230909e-05,0.000142601853,13211849.0,11.3871132,1.21629929,0.268666761,1e-06,2e-07,ff
1.5e-05,1.65,1.6,0.467155121,0.000160824298,0.000849241505,0.00082002209,1.79179307e-05,0.000180474367,10439344.8,10.0722774,1.18284488,0.340019872,1e-06,2e-07,ff
2e-05,1.65,1.6,0.493870794,0.000193095741,0.000849241505,0.00082002209,2.31677023e-05,0.000212790413,8853942.85,9.18478707,1.15612921,0.400904405,1e-06,2e-07,ff
2.5e-05,1.65,1.6,0.516703783,0.000221821946,0.000849241505,0.00082002209,2.83518599e-05,0.000241429746,7803653.79,8.51548179,1.13329622,0.454861888,1e-06,2e-07,ff
3e-05,1.65,1.6,0.536887643,0.000247844801,0.000849241505,0.00082002209,3.34848928e-05,0.000267258633,7049479.13,7.98146898,1.11311236,0.503524392,1e-06,2e-07,ff
5e-06,0.4125,1.2375,0.386134504,7.66208691e-05,1.15793237e-05,0.000135304685,6.89436808e-06,9.55638052e-05,1118326410.0,13.8611406,0.0263654956,10.2130498,1e-06,2e-07,ff
1e-05,0.4125,1.2375,0.433700711,0.000123158949,1.15793237e-05,0.000135304685,1.25230909e-05,0.000142601853,749439960.0,11.3871132,0.0212007114,15.2400778,1e-06,2e-07,ff
1.5e-05,0.4125,1.2375,0.467155121,0.000160824298,1.15793237e-05,0.000135304685,1.79179307e-05,0.000180474367,592170115.0,10.0722774,0.0546551214,19.2875712,1e-06,2e-07,ff
2e-05,0.4125,1.2375,0.493870794,0.000193095741,1.15793237e-05,0.000135304685,2.31677023e-05,0.000212790413,502238449.0,9.18478707,0.0813707943,22.7412363,1e-06,2e-07,ff
2.5e-05,0.4125,1.2375,0.516703783,0.000221821946,1.15793237e-05,0.000135304685,2.83518599e-05,0.000241429746,442660975.0,8.51548179,0.104203783,25.8019656,1e-06,2e-07,ff
3e-05,0.4125,1.2375,0.536887643,0.000247844801,1.15793237e-05,0.000135304685,3.34848928e-05,0.000267258633,399880542.0,7.98146898,0.124387643,28.5623382,1e-06,2e-07,ff
5e-06,0.825,1.2375,0.386134427,7.66208016e-05,0.000173308891,0.000631606305,6.89436071e-06,9.55637364e-05,74719033.1,13.8611454,0.438865573,0.682366169,1e-06,2e-07,ff
1e-05,0.825,1.2375,0.433700711,0.000123158949,0.000173308891,0.000631606305,1.25230909e-05,0.000142601853,50072490.9,11.3871132,0.391299289,1.01823855,1e-06,2e-07,ff
1.5e-05,0.825,1.2375,0.467155121,0.000160824298,0.000173308891,0.000631606305,1.79179307e-05,0.000180474367,39564787.5,10.0722774,0.357844879,1.28866458,1e-06,2e-07,ff
2e-05,0.825,1.2375,0.493870794,0.000193095741,0.000173308891,0.000631606305,2.31677023e-05,0.000212790413,33556164.0,9.18478707,0.331129206,1.51941504,1e-06,2e-07,ff
2.5e-05,0.825,1.2375,0.516703783,0.000221821946,0.000173308891,0.000631606305,2.83518599e-05,0.000241429746,29575601.6,8.51548179,0.308296217,1.7239122,1e-06,2e-07,ff
3e-05,0.825,1.2375,0.536887643,0.000247844801,0.000173308891,0.000631606305,3.34848928e-05,0.000267258633,26717303.4,7.98146898,0.288112357,1.90834155,1e-06,2e-07,ff
5e-06,1.2375,1.2375,0.386134427,7.66208016e-05,0.00048134049,0.000804069912,6.89436071e-06,9.55637364e-05,26902936.7,13.8611454,0.851365573,0.245689125,1e-06,2e-07,ff
1e-05,1.2375,1.2375,0.433700711,0.000123158949,0.00048134049,0.000804069912,1.25230909e-05,0.000142601853,18028834.2,11.3871132,0.803799289,0.366621543,1e-06,2e-07,ff
1.5e-05,1.2375,1.2375,0.467155121,0.000160824298,0.00048134049,0.000804069912,1.79179307e-05,0.000180474367,14245486.5,10.0722774,0.770344879,0.4639897,1e-06,2e-07,ff
2e-05,1.2375,1.2375,0.493870794,0.000193095741,0.00048134049,0.000804069912,2.31677023e-05,0.000212790413,12082053.5,9.18478707,0.743629206,0.547072481,1e-06,2e-07,ff
2.5e-05,1.2375,1.2375,0.516703783,0.000221821946,0.00048134049,0.000804069912,2.83518599e-05,0.000241429746,10648833.4,8.51548179,0.720796217,0.620702637,1e-06,2e-07,ff
3e-05,1.2375,1.2375,0.536887643,0.000247844801,0.00048134049,0.000804069912,3.34848928e-05,0.000267258633,9619689.85,7.98146898,0.700612357,0.687107287,1e-06,2e-07,ff
5e-06,1.65,1.2375,0.386134427,7.66208016e-05,0.000806205577,0.000750213041,6.89436071e-06,9.55637364e-05,16062246.5,13.8611454,1.26386557,0.146687306,1e-06,2e-07,ff
1e-05,1.65,1.2375,0.433700711,0.000123158949,0.000806205577,0.000750213041,1.25230909e-05,0.000142601853,10764013.7,11.3871132,1.21629929,0.218889323,1e-06,2e-07,ff
1.5e-05,1.65,1.2375,0.467155121,0.000160824298,0.000806205577,0.000750213041,1.79179307e-05,0.000180474367,8505187.29,10.0722774,1.18284488,0.277022432,1e-06,2e-07,ff
2e-05,1.65,1.2375,0.493870794,0.000193095741,0.000806205577,0.000750213041,2.31677023e-05,0.000212790413,7213521.86,9.18478707,1.15612921,0.326626537,1e-06,2e-07,ff
2.5e-05,1.65,1.2375,0.516703783,0.000221821946,0.000806205577,0.000750213041,2.83518599e-05,0.000241429746,6357825.91,8.51548179,1.13329622,0.370587006,1e-06,2e-07,ff
3e-05,1.65,1.2375,0.536887643,0.000247844801,0.000806205577,0.000750213041,3.34848928e-05,0.000267258633,5743381.53,7.98146898,1.11311236,0.410233528,1e-06,2e-07,ff
5e-06,0.4125,0.825,0.386134504,7.66208691e-05,9.73674143e-06,0.000120530439,6.89436808e-06,9.55638052e-05,886639096.0,13.8611406,0.0263654956,8.0971791,1e-06,2e-07,ff
1e-05,0.4125,0.825,0.433700711,0.000123158949,9.73674143e-06,0.000120530439,1.25230909e-05,0.000142601853,594176051.0,11.3871132,0.0212007114,12.0827414,1e-06,2e-07,ff
1.5e-05,0.4125,0.825,0.467155121,0.000160824298,9.73674143e-06,0.000120530439,1.79179307e-05,0.000180474367,469488310.0,10.0722774,0.0546551214,15.2917025,1e-06,2e-07,ff
2e-05,0.4125,0.825,0.493870794,0.000193095741,9.73674143e-06,0.000120530439,2.31677023e-05,0.000212790413,398188079.0,9.18478707,0.0813707943,18.0298606,1e-06,2e-07,ff
2.5e-05,0.4125,0.825,0.516703783,0.000221821946,9.73674143e-06,0.000120530439,2.83518599e-05,0.000241429746,350953464.0,8.51548179,0.104203783,20.4564887,1e-06,2e-07,ff
3e-05,0.4125,0.825,0.536887643,0.000247844801,9.73674143e-06,0.000120530439,3.34848928e-05,0.000267258633,317035992.0,7.98146898,0.124387643,22.6449858,1e-06,2e-07,ff
5e-06,0.825,0.825,0.386134427,7.66208016e-05,0.000160886574,0.000591986512,6.89436071e-06,9.55637364e-05,53658808.2,13.8611454,0.438865573,0.490035188,1e-06,2e-07,ff
1e-05,0.825,0.825,0.433700711,0.000123158949,0.000160886574,0.000591986512,1.25230909e-05,0.000142601853,35959113.5,11.3871132,0.391299289,0.731238944,1e-06,2e-07,ff
1.5e-05,0.825,0.825,0.467155121,0.000160824298,0.000160886574,0.000591986512,1.79179307e-05,0.000180474367,28413099.8,10.0722774,0.357844879,0.925442995,1e-06,2e-07,ff
2e-05,0.825,0.825,0.493870794,0.000193095741,0.000160886574,0.000591986512,2.31677023e-05,0.000212790413,24098060.3,9.18478707,0.331129206,1.09115438,1e-06,2e-07,ff
2.5e-05,0.825,0.825,0.516703783,0.000221821946,0.000160886574,0.000591986512,2.83518599e-05,0.000241429746,21239454.9,8.51548179,0.308296217,1.23801219,1e-06,2e-07,ff
3e-05,0.825,0.825,0.536887643,0.000247844801,0.000160886574,0.000591986512,3.34848928e-05,0.000267258633,19186793.5,7.98146898,0.288112357,1.37045849,1e-06,2e-07,ff
5e-06,1.2375,0.825,0.386134427,7.66208016e-05,0.000442206666,0.000708817783,6.89436071e-06,9.55637364e-05,19522504.9,13.8611454,0.851365573,0.178287865,1e-06,2e-07,ff
1e-05,1.2375,0.825,0.433700711,0.000123158949,0.000442206666,0.000708817783,1.25230909e-05,0.000142601853,13082884.1,11.3871132,0.803799289,0.266044222,1e-06,2e-07,ff
1.5e-05,1.2375,0.825,0.467155121,0.000160824298,0.000442206666,0.000708817783,1.79179307e-05,0.000180474367,10337443.2,10.0722774,0.770344879,0.336700833,1e-06,2e-07,ff
2e-05,1.2375,0.825,0.493870794,0.000193095741,0.000442206666,0.000708817783,2.31677023e-05,0.000212790413,8767516.78,9.18478707,0.743629206,0.396991054,1e-06,2e-07,ff
2.5e-05,1.2375,0.825,0.516703783,0.000221821946,0.000442206666,0.000708817783,2.83518599e-05,0.000241429746,7727479.92,8.51548179,0.720796217,0.450421841,1e-06,2e-07,ff
3e-05,1.2375,0.825,0.536887643,0.000247844801,0.000442206666,0.000708817783,3.34848928e-05,0.000267258633,6980666.99,7.98146898,0.700612357,0.498609335,1e-06,2e-07,ff
5e-06,1.65,0.825,0.386134427,7.66208016e-05,0.000714331693,0.000592827048,6.89436071e-06,9.55637364e-05,12085396.6,13.8611454,1.26386557,0.110369011,1e-06,2e-07,ff
1e-05,1.65,0.825,0.433700711,0.000123158949,0.000714331693,0.000592827048,1.25230909e-05,0.000142601853,8098952.67,11.3871132,1.21629929,0.164694539,1e-06,2e-07,ff
1.5e-05,1.65,0.825,0.467155121,0.000160824298,0.000714331693,0.000592827048,1.79179307e-05,0.000180474367,6399388.86,10.0722774,1.18284488,0.208434477,1e-06,2e-07,ff
2e-05,1.65,0.825,0.493870794,0.000193095741,0.000714331693,0.000592827048,2.31677023e-05,0.000212790413,5427526.74,9.18478707,1.15612921,0.245757107,1e-06,2e-07,ff
2.5e-05,1.65,0.825,0.516703783,0.000221821946,0.000714331693,0.000592827048,2.83518599e-05,0.000241429746,4783692.46,8.51548179,1.13329622,0.278833408,1e-06,2e-07,ff
3e-05,1.65,0.825,0.536887643,0.000247844801,0.000714331693,0.000592827048,3.34848928e-05,0.000267258633,4321378.3,7.98146898,1.11311236,0.308663852,1e-06,2e-07,ff
5e-06,0.4125,0.4125,0.386134504,7.66208691e-05,7.48250846e-06,0.000101273457,6.89436808e-06,9.55638052e-05,576877104.0,13.8611406,0.0263654956,5.26829603,1e-06,2e-07,ff
1e-05,0.4125,0.4125,0.433700711,0.000123158949,7.48250846e-06,0.000101273457,1.25230909e-05,0.000142601853,386590848.0,11.3871132,0.0212007114,7.86143639,1e-06,2e-07,ff
1.5e-05,0.4125,0.4125,0.467155121,0.000160824298,7.48250846e-06,0.000101273457,1.79179307e-05,0.000180474367,305464826.0,10.0722774,0.0546551214,9.94929401,1e-06,2e-07,ff
2e-05,0.4125,0.4125,0.493870794,0.000193095741,7.48250846e-06,0.000101273457,2.31677023e-05,0.000212790413,259074506.0,9.18478707,0.0813707943,11.7308314,1e-06,2e-07,ff
2.5e-05,0.4125,0.4125,0.516703783,0.000221821946,7.48250846e-06,0.000101273457,2.83518599e-05,0.000241429746,228342083.0,8.51548179,0.104203783,13.309677,1e-06,2e-07,ff
3e-05,0.4125,0.4125,0.536887643,0.000247844801,7.48250846e-06,0.000101273457,3.34848928e-05,0.000267258633,206274239.0,7.98146898,0.124387643,14.7335866,1e-06,2e-07,ff
5e-06,0.825,0.4125,0.386134427,7.66208016e-05,0.000137900687,0.000485644713,6.89436071e-06,9.55637364e-05,31301446.0,13.8611454,0.438865573,0.285858193,1e-06,2e-07,ff
1e-05,0.825,0.4125,0.433700711,0.000123158949,0.000137900687,0.000485644713,1.25230909e-05,0.000142601853,20976467.5,11.3871132,0.391299289,0.426562517,1e-06,2e-07,ff
1.5e-05,0.825,0.4125,0.467155121,0.000160824298,0.000137900687,0.000485644713,1.79179307e-05,0.000180474367,16574559.5,10.0722774,0.357844879,0.539849931,1e-06,2e-07,ff
2e-05,0.825,0.4125,0.493870794,0.000193095741,0.000137900687,0.000485644713,2.31677023e-05,0.000212790413,14057415.0,9.18478707,0.331129206,0.636516373,1e-06,2e-07,ff
2.5e-05,0.825,0.4125,0.516703783,0.000221821946,0.000137900687,0.000485644713,2.83518599e-05,0.000241429746,12389869.8,8.51548179,0.308296217,0.722184728,1e-06,2e-07,ff
3e-05,0.825,0.4125,0.536887643,0.000247844801,0.000137900687,0.000485644713,3.34848928e-05,0.000267258633,11192465.9,7.98146898,0.288112357,0.79944624,1e-06,2e-07,ff
5e-06,1.2375,0.4125,0.386134427,7.66208016e-05,0.000341167945,0.000448919909,6.89436071e-06,9.55637364e-05,12652099.9,13.8611454,0.851365573,0.115544388,1e-06,2e-07,ff
1e-05,1.2375,0.4125,0.433700711,0.000123158949,0.000341167945,0.000448919909,1.25230909e-05,0.000142601853,8478725.3,11.3871132,0.803799289,0.172417325,1e-06,2e-07,ff
1.5e-05,1.2375,0.4125,0.467155121,0.000160824298,0.000341167945,0.000448919909,1.79179307e-05,0.000180474367,6699466.28,10.0722774,0.770344879,0.218208298,1e-06,2e-07,ff
2e-05,1.2375,0.4125,0.493870794,0.000193095741,0.000341167945,0.000448919909,2.31677023e-05,0.000212790413,5682032.01,9.18478707,0.743629206,0.257281045,1e-06,2e-07,ff
2.5e-05,1.2375,0.4125,0.516703783,0.000221821946,0.000341167945,0.000448919909,2.83518599e-05,0.000241429746,5008007.33,8.51548179,0.720796217,0.291908345,1e-06,2e-07,ff
3e-05,1.2375,0.4125,0.536887643,0.000247844801,0.000341167945,0.000448919909,3.34848928e-05,0.000267258633,4524014.53,7.98146898,0.700612357,0.323137585,1e-06,2e-07,ff
5e-06,1.65,0.4125,0.386134427,7.66208016e-05,0.000494172043,0.000294469729,6.89436071e-06,9.55637364e-05,8734793.83,13.8611454,1.26386557,0.0797698732,1e-06,2e-07,ff
1e-05,1.65,0.4125,0.433700711,0.000123158949,0.000494172043,0.000294469729,1.25230909e-05,0.000142601853,5853567.25,11.3871132,1.21629929,0.119033978,1e-06,2e-07,ff
1.5e-05,1.65,0.4125,0.467155121,0.000160824298,0.000494172043,0.000294469729,1.79179307e-05,0.000180474367,4625197.18,10.0722774,1.18284488,0.150647285,1e-06,2e-07,ff
2e-05,1.65,0.4125,0.493870794,0.000193095741,0.000494172043,0.000294469729,2.31677023e-05,0.000212790413,3922777.93,9.18478707,1.15612921,0.177622442,1e-06,2e-07,ff
2.5e-05,1.65,0.4125,0.516703783,0.000221821946,0.000494172043,0.000294469729,2.83518599e-05,0.000241429746,3457442.79,8.51548179,1.13329622,0.20152854,1e-06,2e-07,ff
3e-05,1.65,0.4125,0.536887643,0.000247844801,0.000494172043,0.000294469729,3.34848928e-05,0.000267258633,3123302.42,7.98146898,1.11311236,0.223088674,1e-06,2e-07,ff
5e-06,0.4125,0.05,0.386134504,7.66208691e-05,3.5403626e-06,4.57593472e-05,6.89436808e-06,9.55638052e-05,147784479.0,13.8611406,0.0263654956,1.34963302,1e-06,2e-07,ff
1e-05,0.4125,0.05,0.433700711,0.000123158949,3.5403626e-06,4.57593472e-05,1.25230909e-05,0.000142601853,99036912.2,11.3871132,0.0212007114,2.01394418,1e-06,2e-07,ff
1.5e-05,0.4125,0.05,0.467155121,0.000160824298,3.5403626e-06,4.57593472e-05,1.79179307e-05,0.000180474367,78254033.5,10.0722774,0.0546551214,2.54881191,1e-06,2e-07,ff
2e-05,0.4125,0.05,0.493870794,0.000193095741,3.5403626e-06,4.57593472e-05,2.31677023e-05,0.000212790413,66369753.2,9.18478707,0.0813707943,3.00520648,1e-06,2e-07,ff
2.5e-05,0.4125,0.05,0.516703783,0.000221821946,3.5403626e-06,4.57593472e-05,2.83518599e-05,0.000241429746,58496715.5,8.51548179,0.104203783,3.40967541,1e-06,2e-07,ff
3e-05,0.4125,0.05,0.536887643,0.000247844801,3.5403626e-06,4.57593472e-05,3.34848928e-05,0.000267258633,52843371.4,7.98146898,0.124387643,3.77445283,1e-06,2e-07,ff
5e-06,0.825,0.05,0.386134427,7.66208016e-05,3.42273833e-05,7.67967855e-05,6.89436071e-06,9.55637364e-05,15286328.4,13.8611454,0.438865573,0.139601289,1e-06,2e-07,ff
1e-05,0.825,0.05,0.433700711,0.000123158949,3.42273833e-05,7.67967855e-05,1.25230909e-05,0.000142601853,10244037.0,11.3871132,0.391299289,0.208315447,1e-06,2e-07,ff
1.5e-05,0.825,0.05,0.467155121,0.000160824298,3.42273833e-05,7.67967855e-05,1.79179307e-05,0.000180474367,8094327.61,10.0722774,0.357844879,0.263640323,1e-06,2e-07,ff
2e-05,0.825,0.05,0.493870794,0.000193095741,3.42273833e-05,7.67967855e-05,2.31677023e-05,0.000212790413,6865058.61,9.18478707,0.331129206,0.310848205,1e-06,2e-07,ff
2.5e-05,0.825,0.05,0.516703783,0.000221821946,3.42273833e-05,7.67967855e-05,2.83518599e-05,0.000241429746,6050698.71,8.51548179,0.308296217,0.352685077,1e-06,2e-07,ff
3e-05,0.825,0.05,0.536887643,0.000247844801,3.42273833e-05,7.67967855e-05,3.34848928e-05,0.000267258633,5465936.27,7.98146898,0.288112357,0.390416396,1e-06,2e-07,ff
5e-06,1.2375,0.05,0.386134427,7.66208016e-05,5.96919265e-05,4.66984409e-05,6.89436071e-06,9.55637364e-05,8765189.05,13.8611454,0.851365573,0.0800474554,1e-06,2e-07,ff
1e-05,1.2375,0.05,0.433700711,0.000123158949,5.96919265e-05,4.66984409e-05,1.25230909e-05,0.000142601853,5873936.41,11.3871132,0.803799289,0.119448191,1e-06,2e-07,ff
1.5e-05,1.2375,0.05,0.467155121,0.000160824298,5.96919265e-05,4.66984409e-05,1.79179307e-05,0.000180474367,4641291.88,10.0722774,0.770344879,0.151171505,1e-06,2e-07,ff
2e-05,1.2375,0.05,0.493870794,0.000193095741,5.96919265e-05,4.66984409e-05,2.31677023e-05,0.000212790413,3936428.36,9.18478707,0.743629206,0.178240531,1e-06,2e-07,ff
2.5e-05,1.2375,0.05,0.516703783,0.000221821946,5.96919265e-05,4.66984409e-05,2.83518599e-05,0.000241429746,3469473.95,8.51548179,0.720796217,0.202229816,1e-06,2e-07,ff
3e-05,1.2375,0.05,0.536887643,0.000247844801,5.96919265e-05,4.66984409e-05,3.34848928e-05,0.000267258633,3134170.85,7.98146898,0.700612357,0.223864975,1e-06,2e-07,ff
5e-06,1.65,0.05,0.386134427,7.66208016e-05,7.4155941e-05,2.53387895e-05,6.89436071e-06,9.55637364e-05,7055550.95,13.8611454,1.26386557,0.0644343091,1e-06,2e-07,ff
1e-05,1.65,0.05,0.433700711,0.000123158949,7.4155941e-05,2.53387895e-05,1.25230909e-05,0.000142601853,4728233.17,11.3871132,1.21629929,0.0961499854,1e-06,2e-07,ff
1.5e-05,1.65,0.05,0.467155121,0.000160824298,7.4155941e-05,2.53387895e-05,1.79179307e-05,0.000180474367,3736014.27,10.0722774,1.18284488,0.121685711,1e-06,2e-07,ff
2e-05,1.65,0.05,0.493870794,0.000193095741,7.4155941e-05,2.53387895e-05,2.31677023e-05,0.000212790413,3168633.41,9.18478707,1.15612921,0.14347496,1e-06,2e-07,ff
2.5e-05,1.65,0.05,0.516703783,0.000221821946,7.4155941e-05,2.53387895e-05,2.83518599e-05,0.000241429746,2792757.82,8.51548179,1.13329622,0.162785168,1e-06,2e-07,ff
