i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,GmoverId,vswing,Ron_into_Gm_unit,width,length,corner
5e-06,0.4125,1.65,0.350926885,6.4341938e-05,1.41725454e-05,0.000123867265,6.22665048e-06,7.44094471e-05,1564616870.0,11.9501564,0.0615731153,8.66291721,1e-06,5e-07,ff
1e-05,0.4125,1.65,0.409574395,9.92418105e-05,1.41725454e-05,0.000123867265,1.15985334e-05,0.000109355193,1064625040.0,9.42836381,0.00292560533,12.7313805,1e-06,5e-07,ff
1.5e-05,0.4125,1.65,0.452098699,0.000126361349,1.41725454e-05,0.000123867265,1.68184574e-05,0.000136289252,854229327.0,8.10355251,0.039598699,15.867105,1e-06,5e-07,ff
2e-05,0.4125,1.65,0.48680416,0.000149027264,1.41725454e-05,0.000123867265,2.19364541e-05,0.000158676197,733709774.0,7.23344785,0.0743041597,18.473444,1e-06,5e-07,ff
2.5e-05,0.4125,1.65,0.516910809,0.000168795385,1.41725454e-05,0.000123867265,2.70064342e-05,0.000178108873,653657923.0,6.59505331,0.104410809,20.7358405,1e-06,5e-07,ff
3e-05,0.4125,1.65,0.543854952,0.000186409022,1.41725454e-05,0.000123867265,3.20381423e-05,0.000195347957,595973862.0,6.09735593,0.131354952,22.7428538,1e-06,5e-07,ff
5e-06,0.825,1.65,0.350926885,6.4341938e-05,0.00011931445,0.000370073201,6.22665048e-06,7.44094471e-05,185850110.0,11.9501564,0.474073115,1.02900854,1e-06,5e-07,ff
1e-05,0.825,1.65,0.409574395,9.92418105e-05,0.00011931445,0.000370073201,1.15985334e-05,0.000109355193,126459509.0,9.42836381,0.415425605,1.51227339,1e-06,5e-07,ff
1.5e-05,0.825,1.65,0.452098699,0.000126361349,0.00011931445,0.000370073201,1.68184574e-05,0.000136289252,101468045.0,8.10355251,0.372901301,1.88474461,1e-06,5e-07,ff
2e-05,0.825,1.65,0.48680416,0.000149027264,0.00011931445,0.000370073201,2.19364541e-05,0.000158676197,87152353.3,7.23344785,0.33819584,2.19433375,1e-06,5e-07,ff
2.5e-05,0.825,1.65,0.516910809,0.000168795385,0.00011931445,0.000370073201,2.70064342e-05,0.000178108873,77643542.9,6.59505331,0.308089191,2.46306831,1e-06,5e-07,ff
3e-05,0.825,1.65,0.543854952,0.000186409022,0.00011931445,0.000370073201,3.20381423e-05,0.000195347957,70791648.7,6.09735593,0.281145048,2.70146767,1e-06,5e-07,ff
5e-06,1.2375,1.65,0.350926885,6.4341938e-05,0.000299710625,0.000482541026,6.22665048e-06,7.44094471e-05,73986712.0,11.9501564,0.886573115,0.409647098,1e-06,5e-07,ff
1e-05,1.2375,1.65,0.409574395,9.92418105e-05,0.000299710625,0.000482541026,1.15985334e-05,0.000109355193,50343382.9,9.42836381,0.827925605,0.602034273,1e-06,5e-07,ff
