i-sweep,v(VG),v(VD),v(Vbias),gmrp,Ipeak_unit,gmron_unit,Ibias_unit,gmbias_unit,Ron_Gm_unit,GmoverId,vswing,Ron_into_Gm_unit,width,length,corner
3e-05,1.65,1.65,1.6895711,3.26571841e-05,2.86826658e-05,3.24494456e-05,2.58987481e-05,1.80521935e-05,3186650630.0,0.69702958,0.0395710959,1.03847109,1e-06,1e-05,ss
5e-06,0.4125,1.6,0.787243893,1.78941243e-05,6.0796424e-07,5.7946016e-06,5.01086832e-06,1.79246358e-05,146822159000.0,3.57715164,0.374743893,47.1728688,1e-06,1e-05,ss
1e-05,0.4125,1.6,1.02076367,2.40939264e-05,6.0796424e-07,5.7946016e-06,9.92855222e-06,2.38477986e-05,110355416000.0,2.40194119,0.608263668,62.761056,1e-06,1e-05,ss
1.5e-05,0.4125,1.6,1.20908185,2.77722422e-05,6.0796424e-07,5.7946016e-06,1.47128797e-05,2.64747539e-05,99405408600.0,1.79942707,0.796581852,69.6745031,1e-06,1e-05,ss
2e-05,0.4125,1.6,1.37841485,3.01485212e-05,6.0796424e-07,5.7946016e-06,1.91477821e-05,2.52276229e-05,104319529000.0,1.31752194,0.965914854,66.3923863,1e-06,1e-05,ss
2.5e-05,0.4125,1.6,1.53709761,3.16910214e-05,6.0796424e-07,5.7946016e-06,2.28772499e-05,2.1627599e-05,121684045000.0,0.945375825,1.12459761,56.9180819,1e-06,1e-05,ss
3e-05,0.4125,1.6,1.6895711,3.26571841e-05,6.0796424e-07,5.7946016e-06,2.58987481e-05,1.80521935e-05,145784707000.0,0.69702958,1.2770711,47.5085667,1e-06,1e-05,ss
5e-06,0.825,1.6,0.787243859,1.78941233e-05,5.88070764e-06,1.9421e-05,5.01086772e-06,1.79246348e-05,15178892200.0,3.57715187,0.0377561405,4.87686475,1e-06,1e-05,ss
1e-05,0.825,1.6,1.02076367,2.40939265e-05,5.88070764e-06,1.9421e-05,9.92855223e-06,2.38477986e-05,11408856000.0,2.40194119,0.195763669,6.48841604,1e-06,1e-05,ss
1.5e-05,0.825,1.6,1.20908185,2.77722422e-05,5.88070764e-06,1.9421e-05,1.47128797e-05,2.64747539e-05,10276813200.0,1.79942707,0.384081852,7.20314781,1e-06,1e-05,ss
2e-05,0.825,1.6,1.37841485,3.01485212e-05,5.88070764e-06,1.9421e-05,1.91477821e-05,2.52276229e-05,10784848800.0,1.31752194,0.553414854,6.86383326,1e-06,1e-05,ss
2.5e-05,0.825,1.6,1.53709761,3.16910214e-05,5.88070764e-06,1.9421e-05,2.28772499e-05,2.1627599e-05,12580041800.0,0.945375825,0.71209761,5.88435279,1e-06,1e-05,ss
3e-05,0.825,1.6,1.6895711,3.26571841e-05,5.88070764e-06,1.9421e-05,2.58987481e-05,1.80521935e-05,15071636600.0,0.69702958,0.864571096,4.91157041,1e-06,1e-05,ss
5e-06,1.2375,1.6,0.78724386,1.78941233e-05,1.59516971e-05,2.84565047e-05,5.01086772e-06,1.79246348e-05,5595807570.0,3.57715187,0.45025614,1.7978912,1e-06,1e-05,ss
1e-05,1.2375,1.6,1.02076367,2.40939265e-05,1.59516971e-05,2.84565047e-05,9.92855223e-06,2.38477986e-05,4205956660.0,2.40194119,0.216736331,2.39200115,1e-06,1e-05,ss
1.5e-05,1.2375,1.6,1.20908185,2.77722422e-05,1.59516971e-05,2.84565047e-05,1.47128797e-05,2.64747539e-05,3788620950.0,1.79942707,0.0284181476,2.65549215,1e-06,1e-05,ss
2e-05,1.2375,1.6,1.37841485,3.01485212e-05,1.59516971e-05,2.84565047e-05,1.91477821e-05,2.52276229e-05,3975911940.0,1.31752194,0.140914853,2.5304014,1e-06,1e-05,ss
2.5e-05,1.2375,1.6,1.53709761,3.16910214e-05,1.59516971e-05,2.84565047e-05,2.28772499e-05,2.1627599e-05,4637722720.0,0.945375825,0.29959761,2.1693089,1e-06,1e-05,ss
3e-05,1.2375,1.6,1.6895711,3.26571841e-05,1.59516971e-05,2.84565047e-05,2.58987481e-05,1.80521935e-05,5556267010.0,0.69702958,0.452071096,1.81068569,1e-06,1e-05,ss
5e-06,1.65,1.6,0.787243859,1.78941233e-05,2.86534916e-05,3.24012956e-05,5.01086772e-06,1.79246348e-05,3115244330.0,3.57715187,0.862756141,1.00090475,1e-06,1e-05,ss
1e-05,1.65,1.6,1.02076367,2.40939265e-05,2.86534916e-05,3.24012956e-05,9.92855223e-06,2.38477986e-05,2341499860.0,2.40194119,0.629236331,1.33165194,1e-06,1e-05,ss
1.5e-05,1.65,1.6,1.20908185,2.77722422e-05,2.86534916e-05,3.24012956e-05,1.47128797e-05,2.64747539e-05,2109164730.0,1.79942707,0.440918148,1.47834012,1e-06,1e-05,ss
2e-05,1.65,1.6,1.37841485,3.01485212e-05,2.86534916e-05,3.24012956e-05,1.91477821e-05,2.52276229e-05,2213431570.0,1.31752194,0.271585146,1.40870081,1e-06,1e-05,ss
2.5e-05,1.65,1.6,1.53709761,3.16910214e-05,2.86534916e-05,3.24012956e-05,2.28772499e-05,2.1627599e-05,2581868530.0,0.945375825,0.11290239,1.20767685,1e-06,1e-05,ss
3e-05,1.65,1.6,1.6895711,3.26571841e-05,2.86534916e-05,3.24012956e-05,2.58987481e-05,1.80521935e-05,3093231700.0,0.69702958,0.0395710959,1.00802758,1e-06,1e-05,ss
5e-06,0.4125,1.2375,0.787243893,1.78941243e-05,5.90951613e-07,5.69812171e-06,5.01086832e-06,1.79246358e-05,116826924000.0,3.57715164,0.374743893,37.5356228,1e-06,1e-05,ss
1e-05,0.4125,1.2375,1.02076367,2.40939264e-05,5.90951613e-07,5.69812171e-06,9.92855222e-06,2.38477986e-05,87810204800.0,2.40194119,0.608263668,49.9391999,1e-06,1e-05,ss
1.5e-05,0.4125,1.2375,1.20908185,2.77722422e-05,5.90951613e-07,5.69812171e-06,1.47128797e-05,2.64747539e-05,79097244100.0,1.79942707,0.796581852,55.4402548,1e-06,1e-05,ss
2e-05,0.4125,1.2375,1.37841485,3.01485212e-05,5.90951613e-07,5.69812171e-06,1.91477821e-05,2.52276229e-05,83007427300.0,1.31752194,0.965914854,52.8286626,1e-06,1e-05,ss
2.5e-05,0.4125,1.2375,1.53709761,3.16910214e-05,5.90951613e-07,5.69812171e-06,2.28772499e-05,2.1627599e-05,96824436000.0,0.945375825,1.12459761,45.2899242,1e-06,1e-05,ss
3e-05,0.4125,1.2375,1.6895711,3.26571841e-05,5.90951613e-07,5.69812171e-06,2.58987481e-05,1.80521935e-05,116001420000.0,0.69702958,1.2770711,37.8027388,1e-06,1e-05,ss
5e-06,0.825,1.2375,0.787243859,1.78941233e-05,5.81348641e-06,1.92739533e-05,5.01086772e-06,1.79246348e-05,11875672900.0,3.57715187,0.0377561405,3.81556506,1e-06,1e-05,ss
1e-05,0.825,1.2375,1.02076367,2.40939265e-05,5.81348641e-06,1.92739533e-05,9.92855223e-06,2.38477986e-05,8926069230.0,2.40194119,0.195763669,5.07641175,1e-06,1e-05,ss
1.5e-05,0.825,1.2375,1.20908185,2.77722422e-05,5.81348641e-06,1.92739533e-05,1.47128797e-05,2.64747539e-05,8040380720.0,1.79942707,0.384081852,5.63560413,1e-06,1e-05,ss
2e-05,0.825,1.2375,1.37841485,3.01485212e-05,5.81348641e-06,1.92739533e-05,1.91477821e-05,2.52276229e-05,8437858040.0,1.31752194,0.553414854,5.37013096,1e-06,1e-05,ss
2.5e-05,0.825,1.2375,1.53709761,3.16910214e-05,5.81348641e-06,1.92739533e-05,2.28772499e-05,2.1627599e-05,9842382460.0,0.945375825,0.71209761,4.6038043,1e-06,1e-05,ss
3e-05,0.825,1.2375,1.6895711,3.26571841e-05,5.81348641e-06,1.92739533e-05,2.58987481e-05,1.80521935e-05,11791758200.0,0.69702958,0.864571096,3.8427181,1e-06,1e-05,ss
5e-06,1.2375,1.2375,0.78724386,1.78941233e-05,1.58101035e-05,2.82292475e-05,5.01086772e-06,1.79246348e-05,4366768590.0,3.57715187,0.45025614,1.40301015,1e-06,1e-05,ss
1e-05,1.2375,1.2375,1.02076367,2.40939265e-05,1.58101035e-05,2.82292475e-05,9.92855223e-06,2.38477986e-05,3282178520.0,2.40194119,0.216736331,1.86663236,1e-06,1e-05,ss
1.5e-05,1.2375,1.2375,1.20908185,2.77722422e-05,1.58101035e-05,2.82292475e-05,1.47128797e-05,2.64747539e-05,2956504620.0,1.79942707,0.0284181476,2.07225133,1e-06,1e-05,ss
2e-05,1.2375,1.2375,1.37841485,3.01485212e-05,1.58101035e-05,2.82292475e-05,1.91477821e-05,2.52276229e-05,3102659830.0,1.31752194,0.140914853,1.97463498,1e-06,1e-05,ss
2.5e-05,1.2375,1.2375,1.53709761,3.16910214e-05,1.58101035e-05,2.82292475e-05,2.28772499e-05,2.1627599e-05,3619113350.0,0.945375825,0.29959761,1.69285127,1e-06,1e-05,ss
3e-05,1.2375,1.2375,1.6895711,3.26571841e-05,1.58101035e-05,2.82292475e-05,2.58987481e-05,1.80521935e-05,4335912550.0,0.69702958,0.452071096,1.41299451,1e-06,1e-05,ss
5e-06,1.65,1.2375,0.787243859,1.78941233e-05,2.83062992e-05,3.11811116e-05,5.01086772e-06,1.79246348e-05,2438999990.0,3.57715187,0.862756141,0.783632487,1e-06,1e-05,ss
1e-05,1.65,1.2375,1.02076367,2.40939265e-05,2.83062992e-05,3.11811116e-05,9.92855223e-06,2.38477986e-05,1833216760.0,2.40194119,0.629236331,1.04258245,1e-06,1e-05,ss
1.5e-05,1.65,1.2375,1.20908185,2.77722422e-05,2.83062992e-05,3.11811116e-05,1.47128797e-05,2.64747539e-05,1651315980.0,1.79942707,0.440918148,1.15742817,1e-06,1e-05,ss
2e-05,1.65,1.2375,1.37841485,3.01485212e-05,2.83062992e-05,3.11811116e-05,1.91477821e-05,2.52276229e-05,1732949010.0,1.31752194,0.271585146,1.10290586,1e-06,1e-05,ss
2.5e-05,1.65,1.2375,1.53709761,3.16910214e-05,2.83062992e-05,3.11811116e-05,2.28772499e-05,2.1627599e-05,2021407190.0,0.945375825,0.11290239,0.945519356,1e-06,1e-05,ss
3e-05,1.65,1.2375,1.6895711,3.26571841e-05,2.83062992e-05,3.11811116e-05,2.58987481e-05,1.80521935e-05,2421765760.0,0.69702958,0.0395710959,0.78920912,1e-06,1e-05,ss
5e-06,0.4125,0.825,0.787243893,1.78941243e-05,5.66692309e-07,5.55546319e-06,5.01086832e-06,1.79246358e-05,81218747700.0,3.57715164,0.374743893,26.0949801,1e-06,1e-05,ss
1e-05,0.4125,0.825,1.02076367,2.40939264e-05,5.66692309e-07,5.55546319e-06,9.92855222e-06,2.38477986e-05,61046157800.0,2.40194119,0.608263668,34.7180181,1e-06,1e-05,ss
1.5e-05,0.4125,0.825,1.20908185,2.77722422e-05,5.66692309e-07,5.55546319e-06,1.47128797e-05,2.64747539e-05,54988857600.0,1.79942707,0.796581852,38.542383,1e-06,1e-05,ss
2e-05,0.4125,0.825,1.37841485,3.01485212e-05,5.66692309e-07,5.55546319e-06,1.91477821e-05,2.52276229e-05,57707239300.0,1.31752194,0.965914854,36.7267891,1e-06,1e-05,ss
2.5e-05,0.4125,0.825,1.53709761,3.16910214e-05,5.66692309e-07,5.55546319e-06,2.28772499e-05,2.1627599e-05,67312903000.0,0.945375825,1.12459761,31.4858149,1e-06,1e-05,ss
3e-05,0.4125,0.825,1.6895711,3.26571841e-05,5.66692309e-07,5.55546319e-06,2.58987481e-05,1.80521935e-05,80644852000.0,0.69702958,1.2770711,26.2806807,1e-06,1e-05,ss
5e-06,0.825,0.825,0.787243859,1.78941233e-05,5.70839109e-06,1.901639e-05,5.01086772e-06,1.79246348e-05,8062874710.0,3.57715187,0.0377561405,2.59054145,1e-06,1e-05,ss
1e-05,0.825,0.825,1.02076367,2.40939265e-05,5.70839109e-06,1.901639e-05,9.92855223e-06,2.38477986e-05,6060269440.0,2.40194119,0.195763669,3.44658127,1e-06,1e-05,ss
1.5e-05,0.825,0.825,1.20908185,2.77722422e-05,5.70839109e-06,1.901639e-05,1.47128797e-05,2.64747539e-05,5458939690.0,1.79942707,0.384081852,3.82623959,1e-06,1e-05,ss
2e-05,0.825,0.825,1.37841485,3.01485212e-05,5.70839109e-06,1.901639e-05,1.91477821e-05,2.52276229e-05,5728803120.0,1.31752194,0.553414854,3.64599912,1e-06,1e-05,ss
2.5e-05,0.825,0.825,1.53709761,3.16910214e-05,5.70839109e-06,1.901639e-05,2.28772499e-05,2.1627599e-05,6682391560.0,0.945375825,0.71209761,3.12570896,1e-06,1e-05,ss
3e-05,0.825,0.825,1.6895711,3.26571841e-05,5.70839109e-06,1.901639e-05,2.58987481e-05,1.80521935e-05,8005901610.0,0.69702958,0.864571096,2.60897675,1e-06,1e-05,ss
5e-06,1.2375,0.825,0.78724386,1.78941233e-05,1.54666529e-05,2.65540782e-05,5.01086772e-06,1.79246348e-05,2975824350.0,3.57715187,0.45025614,0.956110148,1e-06,1e-05,ss
1e-05,1.2375,0.825,1.02076367,2.40939265e-05,1.54666529e-05,2.65540782e-05,9.92855223e-06,2.38477986e-05,2236708120.0,2.40194119,0.216736331,1.27205505,1e-06,1e-05,ss
1.5e-05,1.2375,0.825,1.20908185,2.77722422e-05,1.54666529e-05,2.65540782e-05,1.47128797e-05,2.64747539e-05,2014770940.0,1.79942707,0.0284181476,1.41217833,1e-06,1e-05,ss
2e-05,1.2375,0.825,1.37841485,3.01485212e-05,1.54666529e-05,2.65540782e-05,1.91477821e-05,2.52276229e-05,2114371420.0,1.31752194,0.140914853,1.34565566,1e-06,1e-05,ss
2.5e-05,1.2375,0.825,1.53709761,3.16910214e-05,1.54666529e-05,2.65540782e-05,2.28772499e-05,2.1627599e-05,2466319300.0,0.945375825,0.29959761,1.15362835,1e-06,1e-05,ss
3e-05,1.2375,0.825,1.6895711,3.26571841e-05,1.54666529e-05,2.65540782e-05,2.58987481e-05,1.80521935e-05,2954796870.0,0.69702958,0.452071096,0.962914199,1e-06,1e-05,ss
5e-06,1.65,0.825,0.787243859,1.78941233e-05,2.51666227e-05,1.8947307e-05,5.01086772e-06,1.79246348e-05,1828852550.0,3.57715187,0.862756141,0.587596672,1e-06,1e-05,ss
1e-05,1.65,0.825,1.02076367,2.40939265e-05,2.51666227e-05,1.8947307e-05,9.92855223e-06,2.38477986e-05,1374613850.0,2.40194119,0.629236331,0.781766949,1e-06,1e-05,ss
1.5e-05,1.65,0.825,1.20908185,2.77722422e-05,2.51666227e-05,1.8947307e-05,1.47128797e-05,2.64747539e-05,1238217900.0,1.79942707,0.440918148,0.867882523,1e-06,1e-05,ss
2e-05,1.65,0.825,1.37841485,3.01485212e-05,2.51666227e-05,1.8947307e-05,1.91477821e-05,2.52276229e-05,1299429370.0,1.31752194,0.271585146,0.82699968,1e-06,1e-05,ss
2.5e-05,1.65,0.825,1.53709761,3.16910214e-05,2.51666227e-05,1.8947307e-05,2.28772499e-05,2.1627599e-05,1515726000.0,0.945375825,0.11290239,0.708985445,1e-06,1e-05,ss
3e-05,1.65,0.825,1.6895711,3.26571841e-05,2.51666227e-05,1.8947307e-05,2.58987481e-05,1.80521935e-05,1815929690.0,0.69702958,0.0395710959,0.591778239,1e-06,1e-05,ss
5e-06,0.4125,0.4125,0.787243893,1.78941243e-05,5.32924287e-07,5.34234579e-06,5.01086832e-06,1.79246358e-05,43182531600.0,3.57715164,0.374743893,13.8742265,1e-06,1e-05,ss
1e-05,0.4125,0.4125,1.02076367,2.40939264e-05,5.32924287e-07,5.34234579e-06,9.92855222e-06,2.38477986e-05,32457132300.0,2.40194119,0.608263668,18.458939,1e-06,1e-05,ss
1.5e-05,0.4125,0.4125,1.20908185,2.77722422e-05,5.32924287e-07,5.34234579e-06,1.47128797e-05,2.64747539e-05,29236575900.0,1.79942707,0.796581852,20.4922843,1e-06,1e-05,ss
2e-05,0.4125,0.4125,1.37841485,3.01485212e-05,5.32924287e-07,5.34234579e-06,1.91477821e-05,2.52276229e-05,30681890000.0,1.31752194,0.965914854,19.5269661,1e-06,1e-05,ss
2.5e-05,0.4125,0.4125,1.53709761,3.16910214e-05,5.32924287e-07,5.34234579e-06,2.28772499e-05,2.1627599e-05,35789046800.0,0.945375825,1.12459761,16.7404354,1e-06,1e-05,ss
3e-05,0.4125,0.4125,1.6895711,3.26571841e-05,5.32924287e-07,5.34234579e-06,2.58987481e-05,1.80521935e-05,42877401700.0,0.69702958,1.2770711,13.9729602,1e-06,1e-05,ss
5e-06,0.825,0.4125,0.787243859,1.78941233e-05,5.36905517e-06,1.59146717e-05,5.01086772e-06,1.79246348e-05,4286232940.0,3.57715187,0.0377561405,1.37713464,1e-06,1e-05,ss
1e-05,0.825,0.4125,1.02076367,2.40939265e-05,5.36905517e-06,1.59146717e-05,9.92855223e-06,2.38477986e-05,3221645800.0,2.40194119,0.195763669,1.83220634,1e-06,1e-05,ss
1.5e-05,0.825,0.4125,1.20908185,2.77722422e-05,5.36905517e-06,1.59146717e-05,1.47128797e-05,2.64747539e-05,2901978260.0,1.79942707,0.384081852,2.03403311,1e-06,1e-05,ss
2e-05,0.825,0.4125,1.37841485,3.01485212e-05,5.36905517e-06,1.59146717e-05,1.91477821e-05,2.52276229e-05,3045437950.0,1.31752194,0.553414854,1.93821709,1e-06,1e-05,ss
2.5e-05,0.825,0.4125,1.53709761,3.16910214e-05,5.36905517e-06,1.59146717e-05,2.28772499e-05,2.1627599e-05,3552366600.0,0.945375825,0.71209761,1.66163027,1e-06,1e-05,ss
3e-05,0.825,0.4125,1.6895711,3.26571841e-05,5.36905517e-06,1.59146717e-05,2.58987481e-05,1.80521935e-05,4255945970.0,0.69702958,0.864571096,1.38693487,1e-06,1e-05,ss
5e-06,1.2375,0.4125,0.78724386,1.78941233e-05,1.12327325e-05,1.18944714e-05,5.01086772e-06,1.79246348e-05,2048746470.0,3.57715187,0.45025614,0.658246946,1e-06,1e-05,ss
1e-05,1.2375,0.4125,1.02076367,2.40939265e-05,1.12327325e-05,1.18944714e-05,9.92855223e-06,2.38477986e-05,1539891920.0,2.40194119,0.216736331,0.875763479,1e-06,1e-05,ss
1.5e-05,1.2375,0.4125,1.20908185,2.77722422e-05,1.12327325e-05,1.18944714e-05,1.47128797e-05,2.64747539e-05,1387096270.0,1.79942707,0.0284181476,0.972233246,1e-06,1e-05,ss
2e-05,1.2375,0.4125,1.37841485,3.01485212e-05,1.12327325e-05,1.18944714e-05,1.91477821e-05,2.52276229e-05,1455667560.0,1.31752194,0.140914853,0.926434813,1e-06,1e-05,ss
2.5e-05,1.2375,0.4125,1.53709761,3.16910214e-05,1.12327325e-05,1.18944714e-05,2.28772499e-05,2.1627599e-05,1697970840.0,0.945375825,0.29959761,0.794231018,1e-06,1e-05,ss
3e-05,1.2375,0.4125,1.6895711,3.26571841e-05,1.12327325e-05,1.18944714e-05,2.58987481e-05,1.80521935e-05,2034269810.0,0.69702958,0.452071096,0.662931287,1e-06,1e-05,ss
5e-06,1.65,0.4125,0.787243859,1.78941233e-05,1.51292754e-05,7.15761469e-06,5.01086772e-06,1.79246348e-05,1521092090.0,3.57715187,0.862756141,0.488715532,1e-06,1e-05,ss
1e-05,1.65,0.4125,1.02076367,2.40939265e-05,1.51292754e-05,7.15761469e-06,9.92855223e-06,2.38477986e-05,1143292960.0,2.40194119,0.629236331,0.650210711,1e-06,1e-05,ss
1.5e-05,1.65,0.4125,1.20908185,2.77722422e-05,1.51292754e-05,7.15761469e-06,1.47128797e-05,2.64747539e-05,1029849810.0,1.79942707,0.440918148,0.721834702,1e-06,1e-05,ss
2e-05,1.65,0.4125,1.37841485,3.01485212e-05,1.51292754e-05,7.15761469e-06,1.91477821e-05,2.52276229e-05,1080760570.0,1.31752194,0.271585146,0.68783165,1e-06,1e-05,ss
2.5e-05,1.65,0.4125,1.53709761,3.16910214e-05,1.51292754e-05,7.15761469e-06,2.28772499e-05,2.1627599e-05,1260658670.0,0.945375825,0.11290239,0.589676925,1e-06,1e-05,ss
3e-05,1.65,0.4125,1.6895711,3.26571841e-05,1.51292754e-05,7.15761469e-06,2.58987481e-05,1.80521935e-05,1510343890.0,0.69702958,0.0395710959,0.492193422,1e-06,1e-05,ss
5e-06,0.4125,0.05,0.787243893,1.78941243e-05,2.51760445e-07,1.82042184e-06,5.01086832e-06,1.79246358e-05,11079806200.0,3.57715164,0.374743893,3.55985942,1e-06,1e-05,ss
1e-05,0.4125,0.05,1.02076367,2.40939264e-05,2.51760445e-07,1.82042184e-06,9.92855222e-06,2.38477986e-05,8327875260.0,2.40194119,0.608263668,4.73620838,1e-06,1e-05,ss
1.5e-05,0.4125,0.05,1.20908185,2.77722422e-05,2.51760445e-07,1.82042184e-06,1.47128797e-05,2.64747539e-05,7501542500.0,1.79942707,0.796581852,5.25792563,1e-06,1e-05,ss
2e-05,0.4125,0.05,1.37841485,3.01485212e-05,2.51760445e-07,1.82042184e-06,1.91477821e-05,2.52276229e-05,7872382280.0,1.31752194,0.965914854,5.01024355,1e-06,1e-05,ss
2.5e-05,0.4125,0.05,1.53709761,3.16910214e-05,2.51760445e-07,1.82042184e-06,2.28772499e-05,2.1627599e-05,9182780380.0,0.945375825,1.12459761,4.29527343,1e-06,1e-05,ss
3e-05,0.4125,0.05,1.6895711,3.26571841e-05,2.51760445e-07,1.82042184e-06,2.58987481e-05,1.80521935e-05,11001515800.0,0.69702958,1.2770711,3.58519256,1e-06,1e-05,ss
5e-06,0.825,0.05,0.787243859,1.78941233e-05,1.05828296e-06,1.80799154e-06,5.01086772e-06,1.79246348e-05,2635832960.0,3.57715187,0.0377561405,0.846873453,1e-06,1e-05,ss
1e-05,0.825,0.05,1.02076367,2.40939265e-05,1.05828296e-06,1.80799154e-06,9.92855223e-06,2.38477986e-05,1981161620.0,2.40194119,0.195763669,1.12672128,1e-06,1e-05,ss
1.5e-05,0.825,0.05,1.20908185,2.77722422e-05,1.05828296e-06,1.80799154e-06,1.47128797e-05,2.64747539e-05,1784581020.0,1.79942707,0.384081852,1.25083532,1e-06,1e-05,ss
2e-05,0.825,0.05,1.37841485,3.01485212e-05,1.05828296e-06,1.80799154e-06,1.91477821e-05,2.52276229e-05,1872802030.0,1.31752194,0.553414854,1.19191294,1e-06,1e-05,ss
2.5e-05,0.825,0.05,1.53709761,3.16910214e-05,1.05828296e-06,1.80799154e-06,2.28772499e-05,2.1627599e-05,2184539460.0,0.945375825,0.71209761,1.02182497,1e-06,1e-05,ss
3e-05,0.825,0.05,1.6895711,3.26571841e-05,1.05828296e-06,1.80799154e-06,2.58987481e-05,1.80521935e-05,2617207890.0,0.69702958,0.864571096,0.852900134,1e-06,1e-05,ss
5e-06,1.2375,0.05,0.78724386,1.78941233e-05,1.67368536e-06,1.16925046e-06,5.01086772e-06,1.79246348e-05,1666655620.0,3.57715187,0.45025614,0.535484007,1e-06,1e-05,ss
